m,n,rounding,overflow,acc,bits
0.0,0.0,floor,saturate,9.8,0.0
0.0,0.0,floor,wrap,9.8,0.0
0.0,0.0,ceil,saturate,9.8,0.0
0.0,0.0,ceil,wrap,9.8,0.0
0.0,0.0,trunc,saturate,9.8,0.0
0.0,0.0,trunc,wrap,9.8,0.0
0.0,0.0,nearest,saturate,9.8,0.0
0.0,0.0,nearest,wrap,9.8,0.0
0.0,0.0,stochastic,saturate,9.8,0.0
0.0,0.0,stochastic,wrap,9.8,0.0
0.0,1.0,nearest,saturate,50.58,1.0
0.0,1.0,nearest,wrap,50.58,1.0
0.0,1.0,stochastic,saturate,10.78,1.0
0.0,1.0,stochastic,wrap,10.78,1.0
1.0,0.0,stochastic,saturate,9.84,1.0
1.0,0.0,stochastic,wrap,9.84,1.0
0.0,1.0,floor,saturate,9.8,1.0
1.0,0.0,floor,saturate,9.8,1.0
0.0,1.0,floor,wrap,9.8,1.0
1.0,0.0,floor,wrap,9.8,1.0
0.0,1.0,ceil,saturate,9.8,1.0
1.0,0.0,ceil,saturate,9.8,1.0
0.0,1.0,ceil,wrap,9.8,1.0
1.0,0.0,ceil,wrap,9.8,1.0
0.0,1.0,trunc,saturate,9.8,1.0
1.0,0.0,trunc,saturate,9.8,1.0
0.0,1.0,trunc,wrap,9.8,1.0
1.0,0.0,trunc,wrap,9.8,1.0
1.0,0.0,nearest,saturate,9.8,1.0
1.0,0.0,nearest,wrap,9.8,1.0
0.0,2.0,nearest,wrap,98.3,2.0
0.0,2.0,nearest,saturate,98.29,2.0
1.0,1.0,nearest,saturate,50.84,2.0
1.0,1.0,nearest,wrap,50.84,2.0
0.0,2.0,trunc,saturate,20.06,2.0
0.0,2.0,trunc,wrap,20.06,2.0
0.0,2.0,stochastic,saturate,15.63,2.0
0.0,2.0,stochastic,wrap,15.63,2.0
1.0,1.0,stochastic,saturate,10.0,2.0
1.0,1.0,stochastic,wrap,10.0,2.0
2.0,0.0,stochastic,saturate,9.95,2.0
2.0,0.0,stochastic,wrap,9.95,2.0
0.0,2.0,floor,saturate,9.8,2.0
1.0,1.0,floor,saturate,9.8,2.0
2.0,0.0,floor,saturate,9.8,2.0
0.0,2.0,floor,wrap,9.8,2.0
1.0,1.0,floor,wrap,9.8,2.0
2.0,0.0,floor,wrap,9.8,2.0
0.0,2.0,ceil,saturate,9.8,2.0
1.0,1.0,ceil,saturate,9.8,2.0
2.0,0.0,ceil,saturate,9.8,2.0
0.0,2.0,ceil,wrap,9.8,2.0
1.0,1.0,ceil,wrap,9.8,2.0
2.0,0.0,ceil,wrap,9.8,2.0
1.0,1.0,trunc,saturate,9.8,2.0
2.0,0.0,trunc,saturate,9.8,2.0
1.0,1.0,trunc,wrap,9.8,2.0
2.0,0.0,trunc,wrap,9.8,2.0
2.0,0.0,nearest,saturate,9.8,2.0
2.0,0.0,nearest,wrap,9.8,2.0
0.0,3.0,nearest,saturate,98.65,3.0
0.0,3.0,nearest,wrap,98.64,3.0
1.0,2.0,nearest,saturate,98.37,3.0
1.0,2.0,nearest,wrap,98.37,3.0
0.0,3.0,trunc,saturate,98.01,3.0
0.0,3.0,trunc,wrap,98.01,3.0
0.0,3.0,stochastic,wrap,54.47,3.0
0.0,3.0,stochastic,saturate,54.46,3.0
2.0,1.0,nearest,saturate,50.63,3.0
2.0,1.0,nearest,wrap,50.63,3.0
1.0,2.0,trunc,saturate,19.75,3.0
1.0,2.0,trunc,wrap,19.75,3.0
2.0,1.0,stochastic,saturate,17.15,3.0
2.0,1.0,stochastic,wrap,17.15,3.0
1.0,2.0,stochastic,saturate,16.81,3.0
1.0,2.0,stochastic,wrap,16.81,3.0
0.0,3.0,floor,saturate,9.86,3.0
0.0,3.0,floor,wrap,9.86,3.0
3.0,0.0,stochastic,saturate,9.83,3.0
3.0,0.0,stochastic,wrap,9.83,3.0
1.0,2.0,floor,saturate,9.8,3.0
2.0,1.0,floor,saturate,9.8,3.0
3.0,0.0,floor,saturate,9.8,3.0
1.0,2.0,floor,wrap,9.8,3.0
2.0,1.0,floor,wrap,9.8,3.0
3.0,0.0,floor,wrap,9.8,3.0
1.0,2.0,ceil,saturate,9.8,3.0
2.0,1.0,ceil,saturate,9.8,3.0
3.0,0.0,ceil,saturate,9.8,3.0
1.0,2.0,ceil,wrap,9.8,3.0
2.0,1.0,ceil,wrap,9.8,3.0
3.0,0.0,ceil,wrap,9.8,3.0
2.0,1.0,trunc,saturate,9.8,3.0
3.0,0.0,trunc,saturate,9.8,3.0
2.0,1.0,trunc,wrap,9.8,3.0
3.0,0.0,trunc,wrap,9.8,3.0
3.0,0.0,nearest,saturate,9.8,3.0
3.0,0.0,nearest,wrap,9.8,3.0
0.0,3.0,ceil,saturate,9.79,3.0
0.0,3.0,ceil,wrap,9.79,3.0
0.0,4.0,nearest,wrap,98.69,4.0
0.0,4.0,nearest,saturate,98.68,4.0
1.0,3.0,nearest,saturate,98.64,4.0
1.0,3.0,nearest,wrap,98.64,4.0
0.0,4.0,trunc,saturate,98.59,4.0
0.0,4.0,trunc,wrap,98.57,4.0
2.0,2.0,nearest,saturate,98.35,4.0
2.0,2.0,nearest,wrap,98.35,4.0
1.0,3.0,trunc,saturate,97.83,4.0
1.0,3.0,trunc,wrap,97.83,4.0
0.0,4.0,stochastic,wrap,94.2,4.0
