m,n,rounding,overflow,acc
0,0,nearest,wrap,9.8
0,1,nearest,wrap,9.8
0,2,nearest,wrap,10.48
0,3,nearest,wrap,10.16
0,4,nearest,wrap,10.02
0,5,nearest,wrap,9.9
0,6,nearest,wrap,10.5
0,7,nearest,wrap,9.5
0,8,nearest,wrap,10.23
1,0,nearest,wrap,10.51
1,1,nearest,wrap,11.09
1,2,nearest,wrap,9.65
1,3,nearest,wrap,9.6
1,4,nearest,wrap,9.58
1,5,nearest,wrap,9.59
1,6,nearest,wrap,9.71
1,7,nearest,wrap,10.31
1,8,nearest,wrap,10.09
2,0,nearest,wrap,3.72
2,1,nearest,wrap,4.19
2,2,nearest,wrap,3.8
2,3,nearest,wrap,4.26
2,4,nearest,wrap,4.27
2,5,nearest,wrap,4.29
2,6,nearest,wrap,4.19
2,7,nearest,wrap,4.17
2,8,nearest,wrap,3.92
3,0,nearest,wrap,93.77
3,1,nearest,wrap,93.54
3,2,nearest,wrap,92.22
3,3,nearest,wrap,91.82
3,4,nearest,wrap,91.73
3,5,nearest,wrap,91.46
3,6,nearest,wrap,90.96
3,7,nearest,wrap,90.85
3,8,nearest,wrap,90.83
4,0,nearest,wrap,97.72
4,1,nearest,wrap,97.41
4,2,nearest,wrap,97.75
4,3,nearest,wrap,97.66
4,4,nearest,wrap,97.71
4,5,nearest,wrap,97.79
4,6,nearest,wrap,97.74
4,7,nearest,wrap,97.81
4,8,nearest,wrap,97.74
5,0,nearest,wrap,97.62
5,1,nearest,wrap,97.4
5,2,nearest,wrap,97.8
5,3,nearest,wrap,97.7
5,4,nearest,wrap,97.7
5,5,nearest,wrap,97.7
5,6,nearest,wrap,97.68
5,7,nearest,wrap,97.75
5,8,nearest,wrap,97.73
