m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,stochastic,saturate,15.35,1
1,0,stochastic,wrap,10.73,1
1,0,floor,wrap,10.35,1
1,0,ceil,wrap,10.01,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
1,0,trunc,wrap,9.8,1
0,1,trunc,wrap,9.8,1
1,0,nearest,saturate,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
1,0,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,1,stochastic,saturate,42.52,2
0,2,trunc,saturate,42.28,2
0,2,floor,saturate,42.18,2
0,2,nearest,saturate,42.02,2
0,2,ceil,saturate,41.95,2
0,2,stochastic,saturate,41.77,2
2,0,stochastic,saturate,22.03,2
1,1,nearest,saturate,12.8,2
1,1,nearest,wrap,12.03,2
1,1,stochastic,wrap,10.71,2
0,2,floor,wrap,10.3,2
0,2,ceil,wrap,10.24,2
1,1,floor,wrap,10.14,2
0,2,stochastic,wrap,10.07,2
0,2,trunc,wrap,10.03,2
1,1,trunc,wrap,9.99,2
2,0,stochastic,wrap,9.92,2
1,1,ceil,wrap,9.89,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
2,0,floor,wrap,9.8,2
2,0,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
1,1,trunc,saturate,9.8,2
2,0,trunc,saturate,9.8,2
2,0,trunc,wrap,9.8,2
2,0,nearest,saturate,9.8,2
2,0,nearest,wrap,9.8,2
2,0,ceil,wrap,9.73,2
0,2,nearest,wrap,9.65,2
1,2,trunc,saturate,93.22,3
1,2,ceil,saturate,93.15,3
1,2,stochastic,saturate,93.07,3
1,2,nearest,saturate,92.97,3
1,2,floor,saturate,92.94,3
0,3,floor,saturate,54.35,3
0,3,trunc,saturate,54.2,3
0,3,ceil,saturate,54.18,3
0,3,nearest,saturate,54.15,3
0,3,stochastic,saturate,53.96,3
2,1,stochastic,saturate,49.51,3
3,0,stochastic,saturate,24.02,3
2,1,nearest,saturate,13.03,3
2,1,ceil,saturate,11.35,3
2,1,stochastic,wrap,11.26,3
3,0,stochastic,wrap,10.63,3
0,3,floor,wrap,10.44,3
2,1,nearest,wrap,10.33,3
1,2,trunc,wrap,10.19,3
0,3,nearest,wrap,10.17,3
3,0,floor,wrap,10.06,3
0,3,ceil,wrap,10.01,3
1,2,stochastic,wrap,10.01,3
0,3,stochastic,wrap,9.92,3
1,2,floor,wrap,9.88,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
3,0,ceil,saturate,9.8,3
2,1,trunc,saturate,9.8,3
3,0,trunc,saturate,9.8,3
0,3,trunc,wrap,9.8,3
2,1,trunc,wrap,9.8,3
3,0,trunc,wrap,9.8,3
3,0,nearest,saturate,9.8,3
3,0,nearest,wrap,9.8,3
1,2,nearest,wrap,9.55,3
2,1,floor,wrap,9.51,3
1,2,ceil,wrap,9.38,3
2,1,ceil,wrap,9.17,3
3,0,ceil,wrap,8.23,3
2,2,ceil,saturate,97.78,4
2,2,floor,saturate,97.7,4
2,2,trunc,saturate,97.65,4
2,2,stochastic,saturate,97.61,4
2,2,nearest,saturate,97.56,4
1,3,ceil,saturate,94.4,4
1,3,stochastic,saturate,94.23,4
1,3,floor,saturate,94.18,4
1,3,nearest,saturate,94.15,4
1,3,trunc,saturate,94.08,4
0,4,floor,saturate,54.24,4
0,4,stochastic,saturate,54.03,4
0,4,nearest,saturate,54.01,4
0,4,trunc,saturate,53.97,4
0,4,ceil,saturate,53.92,4
3,1,stochastic,saturate,49.44,4
4,0,stochastic,saturate,24.09,4
3,1,ceil,wrap,18.44,4
3,1,nearest,wrap,14.7,4
3,1,nearest,saturate,13.03,4
3,1,stochastic,wrap,12.87,4
4,0,stochastic,wrap,11.71,4
3,1,ceil,saturate,11.35,4
3,1,floor,wrap,10.9,4
4,0,floor,wrap,10.71,4
0,4,floor,wrap,10.62,4
0,4,stochastic,wrap,10.48,4
1,3,trunc,wrap,10.2,4
0,4,ceil,wrap,10.12,4
0,4,trunc,wrap,9.97,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
4,0,ceil,saturate,9.8,4
3,1,trunc,saturate,9.8,4
4,0,trunc,saturate,9.8,4
3,1,trunc,wrap,9.8,4
4,0,trunc,wrap,9.8,4
4,0,nearest,saturate,9.8,4
4,0,nearest,wrap,9.8,4
1,3,nearest,wrap,9.79,4
1,3,floor,wrap,9.67,4
1,3,stochastic,wrap,9.56,4
0,4,nearest,wrap,9.44,4
1,3,ceil,wrap,9.29,4
4,0,ceil,wrap,5.52,4
2,2,floor,wrap,3.72,4
2,2,trunc,wrap,3.58,4
2,2,nearest,wrap,3.56,4
2,2,stochastic,wrap,3.53,4
2,2,ceil,wrap,3.28,4
2,3,stochastic,saturate,97.8,5
3,2,stochastic,saturate,97.75,5
2,3,nearest,saturate,97.73,5
3,2,floor,saturate,97.72,5
2,3,ceil,saturate,97.72,5
3,2,ceil,saturate,97.69,5
3,2,trunc,saturate,97.68,5
3,2,nearest,saturate,97.68,5
2,3,floor,saturate,97.62,5
2,3,trunc,saturate,97.62,5
1,4,ceil,saturate,94.43,5
1,4,stochastic,saturate,94.33,5
1,4,floor,saturate,94.28,5
1,4,trunc,saturate,94.19,5
1,4,nearest,saturate,94.14,5
3,2,nearest,wrap,92.13,5
3,2,stochastic,wrap,91.94,5
3,2,trunc,wrap,91.76,5
3,2,floor,wrap,91.7,5
3,2,ceil,wrap,91.53,5
0,5,floor,saturate,54.23,5
0,5,ceil,saturate,53.95,5
0,5,stochastic,saturate,53.95,5
0,5,trunc,saturate,53.89,5
0,5,nearest,saturate,53.87,5
4,1,stochastic,saturate,50.33,5
4,1,stochastic,wrap,26.3,5
5,0,stochastic,saturate,23.34,5
4,1,ceil,wrap,19.81,5
5,0,stochastic,wrap,17.63,5
4,1,nearest,saturate,12.92,5
4,1,nearest,wrap,12.86,5
4,1,ceil,saturate,11.35,5
0,5,stochastic,wrap,10.48,5
0,5,trunc,wrap,10.33,5
0,5,ceil,wrap,10.28,5
1,4,floor,wrap,10.21,5
0,5,floor,wrap,9.98,5
1,4,stochastic,wrap,9.88,5
0,5,nearest,wrap,9.86,5
1,4,trunc,wrap,9.82,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
5,0,ceil,saturate,9.8,5
5,0,ceil,wrap,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
5,0,trunc,wrap,9.8,5
4,1,trunc,wrap,9.8,5
5,0,nearest,saturate,9.8,5
5,0,nearest,wrap,9.8,5
1,4,ceil,wrap,9.63,5
1,4,nearest,wrap,9.47,5
5,0,floor,wrap,8.37,5
4,1,floor,wrap,8.16,5
2,3,nearest,wrap,3.6,5
2,3,trunc,wrap,3.55,5
2,3,stochastic,wrap,3.53,5
2,3,floor,wrap,3.49,5
2,3,ceil,wrap,3.48,5
2,4,nearest,saturate,97.75,6
4,2,nearest,saturate,97.75,6
2,4,floor,saturate,97.73,6
4,2,floor,wrap,97.72,6
3,3,ceil,saturate,97.72,6
3,3,stochastic,saturate,97.72,6
2,4,trunc,saturate,97.71,6
4,2,stochastic,saturate,97.7,6
4,2,stochastic,wrap,97.68,6
4,2,floor,saturate,97.66,6
2,4,ceil,saturate,97.66,6
4,2,ceil,saturate,97.66,6
4,2,trunc,saturate,97.66,6
3,3,floor,saturate,97.65,6
4,2,nearest,wrap,97.65,6
4,2,ceil,wrap,97.64,6
2,4,stochastic,saturate,97.63,6
3,3,nearest,saturate,97.61,6
4,2,trunc,wrap,97.59,6
3,3,trunc,saturate,97.58,6
1,5,floor,saturate,94.44,6
1,5,trunc,saturate,94.28,6
1,5,ceil,saturate,94.25,6
1,5,nearest,saturate,94.2,6
1,5,stochastic,saturate,94.2,6
3,3,floor,wrap,91.64,6
3,3,trunc,wrap,91.64,6
3,3,nearest,wrap,91.58,6
3,3,stochastic,wrap,91.45,6
3,3,ceil,wrap,91.02,6
0,6,stochastic,saturate,53.94,6
0,6,nearest,saturate,53.91,6
0,6,trunc,saturate,53.78,6
0,6,ceil,saturate,53.5,6
0,6,floor,saturate,53.37,6
5,1,stochastic,saturate,50.54,6
5,1,stochastic,wrap,47.5,6
5,1,nearest,saturate,12.99,6
5,1,nearest,wrap,12.91,6
5,1,ceil,saturate,11.35,6
5,1,ceil,wrap,11.35,6
1,5,trunc,wrap,10.45,6
0,6,ceil,wrap,10.25,6
0,6,floor,wrap,10.2,6
0,6,stochastic,wrap,10.16,6
1,5,ceil,wrap,10.1,6
1,5,nearest,wrap,10.09,6
0,6,trunc,wrap,9.85,6
5,1,floor,saturate,9.8,6
5,1,floor,wrap,9.8,6
5,1,trunc,saturate,9.8,6
5,1,trunc,wrap,9.8,6
1,5,stochastic,wrap,9.75,6
0,6,nearest,wrap,9.6,6
1,5,floor,wrap,9.3,6
2,4,ceil,wrap,3.86,6
2,4,stochastic,wrap,3.74,6
2,4,nearest,wrap,3.73,6
2,4,trunc,wrap,3.68,6
2,4,floor,wrap,3.47,6
2,5,trunc,saturate,97.81,7
4,3,nearest,wrap,97.81,7
5,2,ceil,saturate,97.77,7
5,2,ceil,wrap,97.77,7
4,3,ceil,saturate,97.76,7
2,5,nearest,saturate,97.75,7
2,5,ceil,saturate,97.74,7
3,4,ceil,saturate,97.73,7
3,4,stochastic,saturate,97.73,7
5,2,stochastic,saturate,97.73,7
5,2,trunc,saturate,97.72,7
4,3,nearest,saturate,97.72,7
5,2,floor,saturate,97.7,7
4,3,stochastic,saturate,97.69,7
4,3,floor,wrap,97.67,7
4,3,ceil,wrap,97.67,7
3,4,trunc,saturate,97.67,7
4,3,floor,saturate,97.66,7
3,4,nearest,saturate,97.66,7
5,2,stochastic,wrap,97.66,7
2,5,floor,saturate,97.65,7
4,3,stochastic,wrap,97.62,7
3,4,floor,saturate,97.61,7
2,5,stochastic,saturate,97.6,7
5,2,floor,wrap,97.58,7
5,2,trunc,wrap,97.58,7
4,3,trunc,saturate,97.56,7
5,2,nearest,saturate,97.56,7
5,2,nearest,wrap,97.56,7
4,3,trunc,wrap,97.54,7
1,6,stochastic,saturate,94.35,7
1,6,floor,saturate,94.31,7
1,6,nearest,saturate,94.29,7
1,6,ceil,saturate,94.23,7
1,6,trunc,saturate,94.21,7
3,4,floor,wrap,91.3,7
3,4,trunc,wrap,91.26,7
3,4,nearest,wrap,91.08,7
3,4,stochastic,wrap,91.05,7
3,4,ceil,wrap,91.0,7
0,7,ceil,saturate,53.99,7
0,7,floor,saturate,53.98,7
0,7,trunc,saturate,53.84,7
0,7,stochastic,saturate,53.81,7
0,7,nearest,saturate,53.72,7
0,7,stochastic,wrap,10.46,7
1,6,trunc,wrap,10.21,7
1,6,stochastic,wrap,10.17,7
0,7,nearest,wrap,9.94,7
0,7,floor,wrap,9.88,7
0,7,trunc,wrap,9.88,7
0,7,ceil,wrap,9.84,7
1,6,ceil,wrap,9.8,7
1,6,nearest,wrap,9.75,7
1,6,floor,wrap,9.7,7
2,5,stochastic,wrap,3.99,7
2,5,nearest,wrap,3.77,7
2,5,trunc,wrap,3.69,7
2,5,ceil,wrap,3.64,7
2,5,floor,wrap,3.6,7
4,4,stochastic,wrap,97.79,8
4,4,floor,saturate,97.78,8
2,6,trunc,saturate,97.78,8
3,5,nearest,saturate,97.77,8
5,3,stochastic,wrap,97.76,8
5,3,ceil,wrap,97.75,8
5,3,nearest,wrap,97.75,8
3,5,trunc,saturate,97.74,8
5,3,stochastic,saturate,97.74,8
5,3,ceil,saturate,97.72,8
5,3,trunc,wrap,97.72,8
3,5,ceil,saturate,97.71,8
4,4,trunc,wrap,97.71,8
4,4,ceil,wrap,97.7,8
4,4,nearest,wrap,97.7,8
5,3,floor,wrap,97.68,8
4,4,floor,wrap,97.68,8
4,4,nearest,saturate,97.68,8
4,4,stochastic,saturate,97.68,8
4,4,ceil,saturate,97.67,8
2,6,nearest,saturate,97.67,8
5,3,floor,saturate,97.65,8
2,6,ceil,saturate,97.65,8
5,3,nearest,saturate,97.64,8
3,5,stochastic,saturate,97.64,8
2,6,floor,saturate,97.63,8
5,3,trunc,saturate,97.63,8
4,4,trunc,saturate,97.63,8
3,5,floor,saturate,97.61,8
2,6,stochastic,saturate,97.6,8
1,7,nearest,saturate,94.33,8
1,7,ceil,saturate,94.25,8
1,7,floor,saturate,94.15,8
1,7,trunc,saturate,94.15,8
1,7,stochastic,saturate,94.14,8
3,5,ceil,wrap,91.24,8
3,5,floor,wrap,91.01,8
3,5,nearest,wrap,91.01,8
3,5,stochastic,wrap,90.99,8
3,5,trunc,wrap,90.92,8
0,8,stochastic,saturate,53.89,8
0,8,trunc,saturate,53.85,8
0,8,floor,saturate,53.83,8
0,8,nearest,saturate,53.73,8
0,8,ceil,saturate,53.64,8
0,8,stochastic,wrap,10.6,8
0,8,floor,wrap,10.45,8
0,8,nearest,wrap,10.25,8
0,8,ceil,wrap,10.22,8
0,8,trunc,wrap,10.22,8
1,7,floor,wrap,10.14,8
1,7,trunc,wrap,10.09,8
1,7,stochastic,wrap,9.91,8
1,7,ceil,wrap,9.84,8
1,7,nearest,wrap,9.65,8
2,6,ceil,wrap,3.97,8
2,6,floor,wrap,3.92,8
2,6,trunc,wrap,3.72,8
2,6,stochastic,wrap,3.68,8
2,6,nearest,wrap,3.34,8
4,5,ceil,saturate,97.88,9
3,6,ceil,saturate,97.8,9
4,5,ceil,wrap,97.8,9
4,5,trunc,saturate,97.8,9
5,4,stochastic,saturate,97.8,9
5,4,nearest,saturate,97.78,9
5,4,nearest,wrap,97.78,9
2,7,floor,saturate,97.77,9
5,4,trunc,wrap,97.77,9
3,6,stochastic,saturate,97.77,9
4,5,trunc,wrap,97.75,9
5,4,ceil,saturate,97.74,9
3,6,trunc,saturate,97.74,9
4,5,nearest,wrap,97.74,9
4,5,floor,wrap,97.73,9
2,7,stochastic,saturate,97.73,9
4,5,stochastic,wrap,97.73,9
5,4,floor,wrap,97.72,9
2,7,ceil,saturate,97.72,9
4,5,nearest,saturate,97.72,9
2,7,nearest,saturate,97.72,9
3,6,floor,saturate,97.71,9
5,4,trunc,saturate,97.71,9
4,5,stochastic,saturate,97.71,9
3,6,nearest,saturate,97.69,9
4,5,floor,saturate,97.68,9
5,4,stochastic,wrap,97.68,9
5,4,floor,saturate,97.67,9
2,7,trunc,saturate,97.65,9
5,4,ceil,wrap,97.6,9
1,8,nearest,saturate,94.35,9
1,8,floor,saturate,94.28,9
1,8,stochastic,saturate,94.25,9
1,8,trunc,saturate,94.18,9
1,8,ceil,saturate,94.11,9
3,6,floor,wrap,90.91,9
3,6,nearest,wrap,90.84,9
3,6,trunc,wrap,90.81,9
3,6,stochastic,wrap,90.79,9
3,6,ceil,wrap,90.76,9
1,8,stochastic,wrap,10.16,9
1,8,nearest,wrap,9.93,9
1,8,ceil,wrap,9.82,9
1,8,floor,wrap,9.56,9
1,8,trunc,wrap,9.15,9
2,7,trunc,wrap,3.78,9
2,7,ceil,wrap,3.74,9
2,7,floor,wrap,3.72,9
2,7,nearest,wrap,3.67,9
2,7,stochastic,wrap,3.34,9
2,8,nearest,saturate,97.85,10
4,6,trunc,saturate,97.84,10
3,7,nearest,saturate,97.84,10
3,7,trunc,saturate,97.82,10
3,7,ceil,saturate,97.81,10
4,6,nearest,wrap,97.78,10
4,6,floor,saturate,97.76,10
2,8,trunc,saturate,97.76,10
5,5,trunc,saturate,97.76,10
4,6,floor,wrap,97.75,10
4,6,ceil,saturate,97.75,10
5,5,trunc,wrap,97.75,10
4,6,stochastic,wrap,97.75,10
3,7,floor,saturate,97.74,10
2,8,stochastic,saturate,97.73,10
2,8,floor,saturate,97.72,10
5,5,nearest,wrap,97.72,10
4,6,nearest,saturate,97.71,10
4,6,stochastic,saturate,97.71,10
5,5,floor,saturate,97.7,10
5,5,stochastic,wrap,97.7,10
4,6,ceil,wrap,97.69,10
2,8,ceil,saturate,97.67,10
5,5,stochastic,saturate,97.67,10
5,5,ceil,saturate,97.64,10
3,7,stochastic,saturate,97.64,10
5,5,ceil,wrap,97.63,10
5,5,floor,wrap,97.62,10
4,6,trunc,wrap,97.61,10
5,5,nearest,saturate,97.6,10
3,7,trunc,wrap,91.09,10
3,7,stochastic,wrap,91.03,10
3,7,ceil,wrap,90.94,10
3,7,nearest,wrap,90.9,10
3,7,floor,wrap,90.73,10
2,8,nearest,wrap,3.82,10
2,8,ceil,wrap,3.78,10
2,8,stochastic,wrap,3.75,10
2,8,floor,wrap,3.63,10
2,8,trunc,wrap,3.47,10
3,8,floor,saturate,97.82,11
4,7,ceil,saturate,97.8,11
3,8,ceil,saturate,97.78,11
5,6,trunc,wrap,97.78,11
4,7,ceil,wrap,97.77,11
5,6,floor,saturate,97.76,11
5,6,ceil,saturate,97.76,11
4,7,trunc,saturate,97.76,11
3,8,trunc,saturate,97.76,11
4,7,nearest,wrap,97.76,11
4,7,nearest,saturate,97.74,11
4,7,trunc,wrap,97.73,11
5,6,stochastic,saturate,97.73,11
5,6,stochastic,wrap,97.73,11
5,6,ceil,wrap,97.72,11
4,7,floor,wrap,97.7,11
5,6,floor,wrap,97.7,11
4,7,stochastic,saturate,97.7,11
4,7,floor,saturate,97.69,11
5,6,nearest,wrap,97.68,11
4,7,stochastic,wrap,97.68,11
3,8,stochastic,saturate,97.67,11
5,6,nearest,saturate,97.66,11
3,8,nearest,saturate,97.65,11
5,6,trunc,saturate,97.64,11
3,8,floor,wrap,91.07,11
3,8,ceil,wrap,91.0,11
3,8,stochastic,wrap,90.87,11
3,8,trunc,wrap,90.8,11
3,8,nearest,wrap,90.76,11
4,8,nearest,saturate,97.83,12
4,8,floor,wrap,97.82,12
4,8,ceil,wrap,97.82,12
5,7,floor,saturate,97.79,12
5,7,trunc,wrap,97.79,12
5,7,ceil,wrap,97.76,12
5,7,floor,wrap,97.75,12
5,7,ceil,saturate,97.75,12
4,8,trunc,saturate,97.74,12
5,7,nearest,saturate,97.73,12
4,8,stochastic,wrap,97.73,12
4,8,ceil,saturate,97.72,12
5,7,trunc,saturate,97.72,12
4,8,floor,saturate,97.71,12
5,7,stochastic,saturate,97.7,12
5,7,nearest,wrap,97.69,12
4,8,stochastic,saturate,97.68,12
5,7,stochastic,wrap,97.68,12
4,8,trunc,wrap,97.67,12
4,8,nearest,wrap,97.66,12
5,8,nearest,saturate,97.79,13
5,8,trunc,wrap,97.76,13
5,8,floor,wrap,97.73,13
5,8,ceil,wrap,97.72,13
5,8,nearest,wrap,97.72,13
5,8,stochastic,wrap,97.71,13
