m,n,rounding,overflow,acc
0,0,trunc,wrap,9.8
0,1,trunc,wrap,9.8
0,2,trunc,wrap,9.76
0,3,trunc,wrap,10.34
0,4,trunc,wrap,10.41
0,5,trunc,wrap,10.18
0,6,trunc,wrap,9.5
0,7,trunc,wrap,10.25
0,8,trunc,wrap,10.27
1,0,trunc,wrap,16.78
1,1,trunc,wrap,10.93
1,2,trunc,wrap,9.11
1,3,trunc,wrap,8.51
1,4,trunc,wrap,9.54
1,5,trunc,wrap,9.32
1,6,trunc,wrap,9.44
1,7,trunc,wrap,9.88
1,8,trunc,wrap,9.78
2,0,trunc,wrap,55.96
2,1,trunc,wrap,38.99
2,2,trunc,wrap,23.02
2,3,trunc,wrap,16.76
2,4,trunc,wrap,14.64
2,5,trunc,wrap,13.71
2,6,trunc,wrap,12.91
2,7,trunc,wrap,12.66
2,8,trunc,wrap,12.15
3,0,trunc,wrap,92.61
3,1,trunc,wrap,92.07
3,2,trunc,wrap,92.21
3,3,trunc,wrap,91.55
3,4,trunc,wrap,91.16
3,5,trunc,wrap,90.63
3,6,trunc,wrap,90.67
3,7,trunc,wrap,90.4
3,8,trunc,wrap,90.42
4,0,trunc,wrap,96.13
4,1,trunc,wrap,96.44
4,2,trunc,wrap,97.55
4,3,trunc,wrap,97.81
4,4,trunc,wrap,97.79
4,5,trunc,wrap,97.85
4,6,trunc,wrap,97.75
4,7,trunc,wrap,97.83
4,8,trunc,wrap,97.79
5,0,trunc,wrap,96.21
5,1,trunc,wrap,96.71
5,2,trunc,wrap,97.72
5,3,trunc,wrap,97.93
5,4,trunc,wrap,97.94
5,5,trunc,wrap,97.85
5,6,trunc,wrap,97.93
5,7,trunc,wrap,97.95
5,8,trunc,wrap,97.98
