m,n,rounding,overflow,acc
0,0,stochastic,saturate,9.8
0,1,stochastic,saturate,9.8
0,2,stochastic,saturate,97.84
0,3,stochastic,saturate,98.0
0,4,stochastic,saturate,97.95
0,5,stochastic,saturate,97.81
0,6,stochastic,saturate,97.96
0,7,stochastic,saturate,97.89
0,8,stochastic,saturate,97.96
1,0,stochastic,saturate,97.88
1,1,stochastic,saturate,97.67
1,2,stochastic,saturate,97.72
1,3,stochastic,saturate,97.83
1,4,stochastic,saturate,98.08
1,5,stochastic,saturate,98.02
1,6,stochastic,saturate,97.97
1,7,stochastic,saturate,97.99
1,8,stochastic,saturate,97.95
2,0,stochastic,saturate,97.86
2,1,stochastic,saturate,97.74
2,2,stochastic,saturate,97.96
2,3,stochastic,saturate,98.04
2,4,stochastic,saturate,97.92
2,5,stochastic,saturate,97.92
2,6,stochastic,saturate,97.9
2,7,stochastic,saturate,97.84
2,8,stochastic,saturate,97.93
3,0,stochastic,saturate,97.94
3,1,stochastic,saturate,97.7
3,2,stochastic,saturate,97.86
3,3,stochastic,saturate,98.05
3,4,stochastic,saturate,97.91
3,5,stochastic,saturate,97.85
3,6,stochastic,saturate,98.02
3,7,stochastic,saturate,97.91
3,8,stochastic,saturate,97.99
4,0,stochastic,saturate,97.87
4,1,stochastic,saturate,97.61
4,2,stochastic,saturate,97.92
4,3,stochastic,saturate,97.93
4,4,stochastic,saturate,97.84
4,5,stochastic,saturate,97.97
4,6,stochastic,saturate,98.03
4,7,stochastic,saturate,98.07
4,8,stochastic,saturate,97.84
5,0,stochastic,saturate,97.96
5,1,stochastic,saturate,97.75
5,2,stochastic,saturate,97.95
5,3,stochastic,saturate,97.94
5,4,stochastic,saturate,98.0
5,5,stochastic,saturate,97.87
5,6,stochastic,saturate,97.94
5,7,stochastic,saturate,97.93
5,8,stochastic,saturate,97.95
