m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,96.35,1
1,0,stochastic,wrap,10.2,1
1,0,ceil,wrap,10.05,1
1,0,floor,wrap,10.01,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,nearest,wrap,9.59,1
1,0,trunc,wrap,9.07,1
1,0,stochastic,saturate,5.38,1
2,0,nearest,saturate,96.32,2
0,2,nearest,saturate,96.2,2
1,1,nearest,saturate,95.44,2
2,0,nearest,wrap,22.88,2
2,0,ceil,wrap,10.64,2
2,0,floor,wrap,10.5,2
1,1,ceil,wrap,10.3,2
0,2,stochastic,wrap,10.29,2
0,2,floor,wrap,10.24,2
1,1,floor,wrap,10.24,2
2,0,stochastic,wrap,10.19,2
0,2,trunc,saturate,10.18,2
0,2,nearest,wrap,9.97,2
1,1,nearest,wrap,9.97,2
0,2,ceil,wrap,9.86,2
0,2,floor,saturate,9.8,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
1,1,trunc,saturate,9.8,2
2,0,trunc,saturate,9.8,2
2,0,trunc,wrap,9.8,2
0,2,trunc,wrap,9.75,2
1,1,stochastic,wrap,9.71,2
1,1,stochastic,saturate,8.34,2
0,2,stochastic,saturate,7.51,2
1,1,trunc,wrap,6.59,2
2,0,stochastic,saturate,5.03,2
0,3,nearest,saturate,96.67,3
3,0,nearest,saturate,96.34,3
1,2,nearest,saturate,96.05,3
2,1,nearest,saturate,95.49,3
3,0,nearest,wrap,91.37,3
2,1,nearest,wrap,27.44,3
0,3,trunc,saturate,18.89,3
3,0,floor,wrap,16.5,3
2,1,floor,wrap,10.71,3
1,2,floor,wrap,10.61,3
2,1,ceil,wrap,10.36,3
1,2,trunc,saturate,10.23,3
0,3,nearest,wrap,10.22,3
1,2,stochastic,wrap,10.09,3
0,3,floor,wrap,10.01,3
2,1,stochastic,wrap,10.0,3
0,3,stochastic,wrap,9.99,3
0,3,ceil,wrap,9.98,3
0,3,floor,saturate,9.8,3
1,2,floor,saturate,9.8,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
0,3,ceil,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
2,1,trunc,saturate,9.8,3
3,0,trunc,saturate,9.8,3
3,0,trunc,wrap,9.8,3
1,2,ceil,wrap,9.78,3
0,3,trunc,wrap,9.77,3
2,1,trunc,wrap,9.75,3
1,2,nearest,wrap,9.18,3
2,1,stochastic,saturate,9.17,3
3,0,ceil,wrap,9.05,3
1,2,trunc,wrap,7.75,3
1,2,stochastic,saturate,7.63,3
0,3,stochastic,saturate,6.98,3
3,0,stochastic,saturate,5.73,3
3,0,stochastic,wrap,4.75,3
1,3,nearest,saturate,96.56,4
0,4,nearest,saturate,96.5,4
4,0,nearest,saturate,96.33,4
2,2,nearest,saturate,96.09,4
4,0,nearest,wrap,96.01,4
3,1,nearest,saturate,95.57,4
3,1,nearest,wrap,90.38,4
0,4,trunc,saturate,22.98,4
2,2,nearest,wrap,20.71,4
1,3,trunc,saturate,18.99,4
3,1,floor,wrap,16.51,4
4,0,floor,wrap,11.45,4
2,2,floor,wrap,11.11,4
2,2,trunc,saturate,10.2,4
2,2,ceil,wrap,10.16,4
0,4,ceil,wrap,10.11,4
0,4,stochastic,wrap,10.09,4
0,4,floor,wrap,10.04,4
2,2,trunc,wrap,9.99,4
1,3,floor,wrap,9.98,4
1,3,trunc,wrap,9.94,4
1,3,stochastic,wrap,9.89,4
0,4,floor,saturate,9.8,4
1,3,floor,saturate,9.8,4
2,2,floor,saturate,9.8,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
0,4,ceil,saturate,9.8,4
1,3,ceil,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
4,0,ceil,wrap,9.8,4
3,1,trunc,saturate,9.8,4
4,0,trunc,saturate,9.8,4
3,1,trunc,wrap,9.8,4
4,0,trunc,wrap,9.8,4
1,3,ceil,wrap,9.58,4
3,1,ceil,wrap,9.55,4
1,3,nearest,wrap,9.46,4
0,4,nearest,wrap,9.44,4
0,4,trunc,wrap,9.13,4
2,2,stochastic,wrap,9.08,4
4,0,stochastic,wrap,8.9,4
1,3,stochastic,saturate,7.73,4
3,1,stochastic,wrap,7.55,4
3,1,stochastic,saturate,6.93,4
2,2,stochastic,saturate,6.56,4
0,4,stochastic,saturate,5.99,4
4,0,stochastic,saturate,5.03,4
2,3,nearest,saturate,96.54,5
0,5,nearest,saturate,96.45,5
1,4,nearest,saturate,96.45,5
5,0,nearest,saturate,96.38,5
3,2,nearest,saturate,96.28,5
5,0,nearest,wrap,96.13,5
4,1,nearest,saturate,95.38,5
4,1,nearest,wrap,95.03,5
3,2,nearest,wrap,90.65,5
0,5,trunc,saturate,25.91,5
1,4,trunc,saturate,22.27,5
2,3,trunc,saturate,19.05,5
2,3,trunc,wrap,19.0,5
2,3,nearest,wrap,18.38,5
3,2,floor,wrap,16.5,5
4,1,floor,wrap,11.54,5
2,3,floor,wrap,11.46,5
0,5,floor,wrap,10.23,5
3,2,trunc,wrap,10.23,5
3,2,trunc,saturate,10.2,5
0,5,ceil,wrap,10.19,5
1,4,stochastic,wrap,10.17,5
1,4,ceil,wrap,10.16,5
2,3,ceil,wrap,9.95,5
0,5,stochastic,wrap,9.95,5
1,4,floor,wrap,9.89,5
0,5,trunc,wrap,9.84,5
1,4,floor,saturate,9.8,5
2,3,floor,saturate,9.8,5
3,2,floor,saturate,9.8,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
5,0,floor,wrap,9.8,5
0,5,ceil,saturate,9.8,5
1,4,ceil,saturate,9.8,5
2,3,ceil,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
5,0,ceil,wrap,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
4,1,trunc,wrap,9.8,5
5,0,trunc,wrap,9.8,5
0,5,floor,saturate,9.79,5
4,1,ceil,wrap,9.79,5
0,5,nearest,wrap,9.75,5
2,3,stochastic,wrap,9.67,5
0,5,stochastic,saturate,9.64,5
3,2,ceil,wrap,9.61,5
1,4,nearest,wrap,9.32,5
4,1,stochastic,wrap,8.12,5
1,4,trunc,wrap,8.07,5
4,1,stochastic,saturate,7.72,5
2,3,stochastic,saturate,7.2,5
5,0,stochastic,wrap,7.18,5
1,4,stochastic,saturate,6.98,5
3,2,stochastic,wrap,6.36,5
5,0,stochastic,saturate,6.33,5
3,2,stochastic,saturate,6.06,5
0,6,nearest,saturate,96.54,6
3,3,nearest,saturate,96.54,6
1,5,nearest,saturate,96.45,6
2,4,nearest,saturate,96.43,6
4,2,nearest,saturate,96.23,6
4,2,nearest,wrap,95.9,6
5,1,nearest,saturate,95.48,6
5,1,nearest,wrap,95.15,6
3,3,nearest,wrap,90.6,6
0,6,trunc,saturate,27.29,6
1,5,trunc,saturate,26.41,6
2,4,trunc,saturate,22.93,6
2,4,trunc,wrap,20.06,6
3,3,trunc,wrap,19.82,6
3,3,trunc,saturate,18.9,6
2,4,nearest,wrap,16.52,6
3,3,floor,wrap,16.16,6
4,2,floor,wrap,12.66,6
2,4,floor,wrap,12.04,6
4,2,trunc,saturate,10.21,6
4,2,trunc,wrap,10.17,6
2,4,ceil,wrap,10.15,6
1,5,stochastic,wrap,10.08,6
1,5,nearest,wrap,10.04,6
4,2,stochastic,wrap,9.98,6
0,6,ceil,wrap,9.94,6
1,5,floor,wrap,9.89,6
0,6,floor,saturate,9.8,6
2,4,floor,saturate,9.8,6
3,3,floor,saturate,9.8,6
4,2,floor,saturate,9.8,6
5,1,floor,saturate,9.8,6
5,1,floor,wrap,9.8,6
0,6,ceil,saturate,9.8,6
1,5,ceil,saturate,9.8,6
2,4,ceil,saturate,9.8,6
3,3,ceil,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
5,1,ceil,wrap,9.8,6
5,1,trunc,saturate,9.8,6
5,1,trunc,wrap,9.8,6
1,5,floor,saturate,9.79,6
4,2,ceil,wrap,9.79,6
0,6,floor,wrap,9.78,6
0,6,trunc,wrap,9.75,6
0,6,nearest,wrap,9.69,6
0,6,stochastic,wrap,9.63,6
3,3,ceil,wrap,9.62,6
1,5,ceil,wrap,9.54,6
5,1,stochastic,saturate,9.07,6
2,4,stochastic,wrap,8.81,6
3,3,stochastic,wrap,8.06,6
3,3,stochastic,saturate,7.72,6
1,5,trunc,wrap,7.71,6
5,1,stochastic,wrap,7.57,6
4,2,stochastic,saturate,7.45,6
1,5,stochastic,saturate,6.88,6
0,6,stochastic,saturate,6.79,6
2,4,stochastic,saturate,6.58,6
3,4,nearest,saturate,96.53,7
4,3,nearest,saturate,96.52,7
1,6,nearest,saturate,96.48,7
2,5,nearest,saturate,96.48,7
0,7,nearest,saturate,96.45,7
5,2,nearest,saturate,96.27,7
4,3,nearest,wrap,96.27,7
5,2,nearest,wrap,95.95,7
3,4,nearest,wrap,90.31,7
1,6,trunc,saturate,27.23,7
0,7,trunc,saturate,26.96,7
2,5,trunc,saturate,26.05,7
3,4,trunc,wrap,24.08,7
3,4,trunc,saturate,22.42,7
4,3,trunc,wrap,18.95,7
2,5,trunc,wrap,18.91,7
4,3,trunc,saturate,18.81,7
3,4,floor,wrap,16.53,7
2,5,nearest,wrap,16.13,7
4,3,floor,wrap,12.92,7
4,3,stochastic,wrap,11.88,7
2,5,floor,wrap,11.46,7
2,5,stochastic,wrap,10.51,7
0,7,ceil,wrap,10.26,7
5,2,trunc,saturate,10.2,7
5,2,trunc,wrap,10.17,7
1,6,ceil,wrap,10.01,7
0,7,trunc,wrap,10.0,7
2,5,ceil,wrap,9.94,7
0,7,floor,wrap,9.87,7
1,6,floor,wrap,9.85,7
3,4,floor,saturate,9.8,7
4,3,floor,saturate,9.8,7
5,2,floor,saturate,9.8,7
5,2,floor,wrap,9.8,7
0,7,ceil,saturate,9.8,7
1,6,ceil,saturate,9.8,7
2,5,ceil,saturate,9.8,7
3,4,ceil,saturate,9.8,7
4,3,ceil,saturate,9.8,7
5,2,ceil,saturate,9.8,7
5,2,ceil,wrap,9.8,7
0,7,floor,saturate,9.79,7
1,6,floor,saturate,9.79,7
2,5,floor,saturate,9.79,7
4,3,ceil,wrap,9.78,7
3,4,ceil,wrap,9.69,7
0,7,nearest,wrap,9.67,7
0,7,stochastic,wrap,9.67,7
1,6,stochastic,wrap,9.51,7
1,6,nearest,wrap,9.5,7
1,6,trunc,wrap,7.87,7
2,5,stochastic,saturate,7.72,7
0,7,stochastic,saturate,7.58,7
1,6,stochastic,saturate,7.58,7
3,4,stochastic,saturate,7.01,7
4,3,stochastic,saturate,6.21,7
3,4,stochastic,wrap,5.96,7
5,2,stochastic,saturate,5.92,7
5,2,stochastic,wrap,5.5,7
4,4,nearest,saturate,96.75,8
3,5,nearest,saturate,96.72,8
1,7,nearest,saturate,96.54,8
2,6,nearest,saturate,96.51,8
0,8,nearest,saturate,96.49,8
4,4,nearest,wrap,96.48,8
5,3,nearest,saturate,96.42,8
5,3,nearest,wrap,96.17,8
3,5,nearest,wrap,90.37,8
0,8,trunc,saturate,27.94,8
1,7,trunc,saturate,27.51,8
2,6,trunc,saturate,26.9,8
3,5,trunc,wrap,26.6,8
3,5,trunc,saturate,25.49,8
4,4,trunc,saturate,22.43,8
4,4,trunc,wrap,22.18,8
5,3,trunc,wrap,18.78,8
5,3,trunc,saturate,18.6,8
2,6,trunc,wrap,17.92,8
3,5,floor,wrap,16.15,8
2,6,nearest,wrap,15.42,8
4,4,floor,wrap,13.7,8
2,6,floor,wrap,11.09,8
4,4,stochastic,wrap,10.38,8
0,8,stochastic,wrap,10.34,8
1,7,floor,wrap,10.33,8
0,8,nearest,wrap,10.24,8
0,8,trunc,wrap,10.23,8
0,8,floor,wrap,10.08,8
1,7,ceil,wrap,10.07,8
2,6,ceil,wrap,9.97,8
5,3,floor,wrap,9.89,8
4,4,floor,saturate,9.8,8
5,3,floor,saturate,9.8,8
0,8,ceil,saturate,9.8,8
1,7,ceil,saturate,9.8,8
2,6,ceil,saturate,9.8,8
3,5,ceil,saturate,9.8,8
4,4,ceil,saturate,9.8,8
5,3,ceil,saturate,9.8,8
5,3,ceil,wrap,9.8,8
0,8,floor,saturate,9.79,8
1,7,floor,saturate,9.79,8
2,6,floor,saturate,9.79,8
3,5,floor,saturate,9.79,8
4,4,ceil,wrap,9.78,8
0,8,ceil,wrap,9.74,8
3,5,ceil,wrap,9.69,8
1,7,stochastic,wrap,9.59,8
1,7,nearest,wrap,8.85,8
2,6,stochastic,wrap,8.77,8
1,7,trunc,wrap,7.4,8
5,3,stochastic,saturate,7.37,8
0,8,stochastic,saturate,6.77,8
4,4,stochastic,saturate,6.48,8
1,7,stochastic,saturate,6.3,8
3,5,stochastic,saturate,5.98,8
3,5,stochastic,wrap,5.89,8
5,3,stochastic,wrap,5.88,8
2,6,stochastic,saturate,5.52,8
1,8,nearest,saturate,96.58,9
5,4,nearest,saturate,96.5,9
3,6,nearest,saturate,96.46,9
4,5,nearest,saturate,96.45,9
2,7,nearest,saturate,96.32,9
5,4,nearest,wrap,96.32,9
4,5,nearest,wrap,96.2,9
3,6,nearest,wrap,90.05,9
3,6,trunc,wrap,28.73,9
1,8,trunc,saturate,27.56,9
2,7,trunc,saturate,27.17,9
3,6,trunc,saturate,26.88,9
4,5,trunc,saturate,25.72,9
4,5,trunc,wrap,24.82,9
5,4,trunc,saturate,22.67,9
5,4,trunc,wrap,22.36,9
2,7,trunc,wrap,16.58,9
3,6,floor,wrap,16.16,9
2,7,nearest,wrap,15.44,9
4,5,floor,wrap,13.85,9
2,7,floor,wrap,10.85,9
1,8,floor,wrap,10.18,9
1,8,stochastic,wrap,10.15,9
5,4,floor,wrap,9.96,9
1,8,ceil,wrap,9.87,9
1,8,nearest,wrap,9.87,9
3,6,floor,saturate,9.8,9
5,4,floor,saturate,9.8,9
1,8,ceil,saturate,9.8,9
2,7,ceil,saturate,9.8,9
3,6,ceil,saturate,9.8,9
4,5,ceil,saturate,9.8,9
5,4,ceil,saturate,9.8,9
5,4,ceil,wrap,9.8,9
1,8,floor,saturate,9.79,9
2,7,floor,saturate,9.79,9
4,5,floor,saturate,9.79,9
4,5,ceil,wrap,9.79,9
2,7,ceil,wrap,9.69,9
3,6,ceil,wrap,9.69,9
2,7,stochastic,wrap,8.95,9
4,5,stochastic,wrap,8.52,9
2,7,stochastic,saturate,8.24,9
1,8,trunc,wrap,7.74,9
3,6,stochastic,saturate,7.73,9
5,4,stochastic,saturate,7.57,9
1,8,stochastic,saturate,7.01,9
5,4,stochastic,wrap,6.6,9
4,5,stochastic,saturate,6.47,9
3,6,stochastic,wrap,5.87,9
5,5,nearest,saturate,96.52,10
4,6,nearest,saturate,96.51,10
3,7,nearest,saturate,96.49,10
2,8,nearest,saturate,96.31,10
5,5,nearest,wrap,96.28,10
4,6,nearest,wrap,96.23,10
3,7,nearest,wrap,89.87,10
3,7,trunc,wrap,28.11,10
2,8,trunc,saturate,27.51,10
3,7,trunc,saturate,26.99,10
4,6,trunc,saturate,26.91,10
4,6,trunc,wrap,26.36,10
5,5,trunc,saturate,26.05,10
5,5,trunc,wrap,25.36,10
2,8,trunc,wrap,16.64,10
3,7,floor,wrap,16.32,10
2,8,nearest,wrap,15.32,10
4,6,floor,wrap,14.06,10
2,8,floor,wrap,11.46,10
4,6,stochastic,wrap,10.07,10
5,5,floor,wrap,10.06,10
2,8,floor,saturate,9.8,10
5,5,floor,saturate,9.8,10
2,8,ceil,saturate,9.8,10
3,7,ceil,saturate,9.8,10
4,6,ceil,saturate,9.8,10
5,5,ceil,saturate,9.8,10
4,6,ceil,wrap,9.8,10
5,5,ceil,wrap,9.8,10
3,7,floor,saturate,9.79,10
4,6,floor,saturate,9.79,10
3,7,ceil,wrap,9.71,10
2,8,ceil,wrap,9.61,10
2,8,stochastic,wrap,8.96,10
4,6,stochastic,saturate,8.37,10
2,8,stochastic,saturate,8.25,10
5,5,stochastic,saturate,7.66,10
5,5,stochastic,wrap,7.23,10
3,7,stochastic,wrap,7.2,10
3,7,stochastic,saturate,6.09,10
4,7,nearest,saturate,96.53,11
5,6,nearest,saturate,96.53,11
3,8,nearest,saturate,96.5,11
4,7,nearest,wrap,96.36,11
5,6,nearest,wrap,96.32,11
3,8,nearest,wrap,89.71,11
3,8,trunc,wrap,28.87,11
3,8,trunc,saturate,27.97,11
4,7,trunc,saturate,27.25,11
5,6,trunc,saturate,26.98,11
4,7,trunc,wrap,26.44,11
5,6,trunc,wrap,26.42,11
3,8,floor,wrap,15.66,11
4,7,floor,wrap,13.99,11
4,7,stochastic,wrap,11.88,11
5,6,floor,wrap,9.89,11
3,8,ceil,saturate,9.8,11
4,7,ceil,saturate,9.8,11
5,6,ceil,saturate,9.8,11
5,6,ceil,wrap,9.8,11
3,8,floor,saturate,9.79,11
4,7,floor,saturate,9.79,11
5,6,floor,saturate,9.79,11
4,7,ceil,wrap,9.79,11
3,8,ceil,wrap,9.73,11
5,6,stochastic,saturate,8.0,11
4,7,stochastic,saturate,7.72,11
3,8,stochastic,saturate,7.46,11
3,8,stochastic,wrap,6.14,11
5,6,stochastic,wrap,6.11,11
4,8,nearest,saturate,96.46,12
5,7,nearest,saturate,96.35,12
4,8,nearest,wrap,96.14,12
5,7,nearest,wrap,96.05,12
5,7,trunc,saturate,27.7,12
4,8,trunc,saturate,27.63,12
4,8,trunc,wrap,26.96,12
5,7,trunc,wrap,26.84,12
4,8,floor,wrap,13.96,12
5,7,floor,wrap,9.92,12
5,7,floor,saturate,9.8,12
4,8,ceil,saturate,9.8,12
5,7,ceil,saturate,9.8,12
5,7,ceil,wrap,9.8,12
4,8,floor,saturate,9.79,12
4,8,ceil,wrap,9.75,12
4,8,stochastic,wrap,8.76,12
5,7,stochastic,saturate,5.9,12
4,8,stochastic,saturate,5.58,12
5,7,stochastic,wrap,5.17,12
5,8,nearest,saturate,96.42,13
5,8,nearest,wrap,96.18,13
5,8,trunc,saturate,27.73,13
5,8,trunc,wrap,26.82,13
5,8,floor,wrap,9.91,13
5,8,ceil,saturate,9.8,13
