m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,stochastic,saturate,98.75,1
1,0,nearest,saturate,98.71,1
1,0,ceil,saturate,98.44,1
1,0,trunc,saturate,98.37,1
1,0,floor,saturate,98.33,1
1,0,trunc,wrap,10.49,1
1,0,stochastic,wrap,10.47,1
1,0,floor,wrap,10.46,1
1,0,nearest,wrap,10.1,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,ceil,wrap,9.76,1
0,2,ceil,saturate,98.74,2
1,1,ceil,saturate,98.74,2
1,1,nearest,saturate,98.74,2
2,0,stochastic,saturate,98.74,2
2,0,nearest,saturate,98.7,2
0,2,nearest,saturate,98.67,2
0,2,stochastic,saturate,98.67,2
1,1,stochastic,saturate,98.65,2
0,2,floor,saturate,98.61,2
0,2,trunc,saturate,98.59,2
1,1,trunc,saturate,98.47,2
1,1,floor,saturate,98.44,2
2,0,trunc,saturate,98.41,2
2,0,ceil,saturate,98.4,2
2,0,floor,saturate,98.36,2
2,0,nearest,wrap,10.88,2
1,1,stochastic,wrap,10.35,2
2,0,floor,wrap,10.22,2
1,1,trunc,wrap,10.17,2
0,2,trunc,wrap,10.14,2
0,2,floor,wrap,10.0,2
0,2,ceil,wrap,9.92,2
0,2,nearest,wrap,9.87,2
1,1,ceil,wrap,9.78,2
1,1,nearest,wrap,9.7,2
0,2,stochastic,wrap,9.65,2
1,1,floor,wrap,9.57,2
2,0,stochastic,wrap,8.26,2
2,0,ceil,wrap,8.2,2
2,0,trunc,wrap,5.04,2
0,3,stochastic,saturate,98.79,3
0,3,trunc,saturate,98.75,3
1,2,ceil,saturate,98.74,3
0,3,floor,saturate,98.73,3
3,0,stochastic,saturate,98.7,3
0,3,nearest,saturate,98.69,3
2,1,ceil,saturate,98.68,3
1,2,stochastic,saturate,98.67,3
1,2,nearest,saturate,98.66,3
3,0,nearest,saturate,98.66,3
0,3,ceil,saturate,98.63,3
1,2,trunc,saturate,98.63,3
2,1,stochastic,saturate,98.63,3
1,2,floor,saturate,98.57,3
2,1,nearest,saturate,98.56,3
2,1,trunc,saturate,98.51,3
2,1,floor,saturate,98.44,3
3,0,ceil,saturate,98.41,3
3,0,floor,saturate,98.39,3
3,0,trunc,saturate,98.38,3
3,0,trunc,wrap,95.9,3
3,0,nearest,wrap,88.32,3
3,0,floor,wrap,87.43,3
3,0,ceil,wrap,84.21,3
3,0,stochastic,wrap,78.13,3
2,1,ceil,wrap,10.99,3
2,1,nearest,wrap,10.84,3
1,2,stochastic,wrap,10.47,3
0,3,floor,wrap,10.32,3
2,1,trunc,wrap,10.32,3
1,2,nearest,wrap,10.26,3
2,1,floor,wrap,10.15,3
0,3,ceil,wrap,10.14,3
1,2,floor,wrap,9.89,3
1,2,ceil,wrap,9.81,3
0,3,stochastic,wrap,9.77,3
0,3,trunc,wrap,9.76,3
1,2,trunc,wrap,9.74,3
0,3,nearest,wrap,9.74,3
2,1,stochastic,wrap,8.92,3
3,1,ceil,saturate,98.83,4
2,2,ceil,saturate,98.82,4
1,3,ceil,saturate,98.79,4
2,2,nearest,saturate,98.77,4
2,2,stochastic,saturate,98.77,4
1,3,stochastic,saturate,98.76,4
0,4,ceil,saturate,98.74,4
0,4,floor,saturate,98.73,4
1,3,floor,saturate,98.73,4
1,3,nearest,saturate,98.73,4
4,0,stochastic,saturate,98.73,4
4,0,stochastic,wrap,98.73,4
0,4,stochastic,saturate,98.72,4
1,3,trunc,saturate,98.71,4
4,0,nearest,saturate,98.71,4
0,4,nearest,saturate,98.7,4
4,0,nearest,wrap,98.7,4
0,4,trunc,saturate,98.69,4
2,2,floor,saturate,98.66,4
3,1,nearest,saturate,98.66,4
2,2,trunc,saturate,98.64,4
3,1,stochastic,saturate,98.64,4
3,1,trunc,saturate,98.49,4
3,1,floor,saturate,98.42,4
4,0,ceil,saturate,98.41,4
4,0,ceil,wrap,98.37,4
4,0,trunc,wrap,98.36,4
4,0,trunc,saturate,98.34,4
4,0,floor,saturate,98.32,4
4,0,floor,wrap,98.31,4
3,1,trunc,wrap,93.91,4
3,1,nearest,wrap,89.07,4
3,1,ceil,wrap,88.39,4
3,1,floor,wrap,87.82,4
3,1,stochastic,wrap,84.09,4
1,3,nearest,wrap,10.46,4
1,3,stochastic,wrap,10.4,4
1,3,ceil,wrap,10.37,4
0,4,floor,wrap,10.34,4
2,2,trunc,wrap,10.03,4
0,4,stochastic,wrap,10.03,4
1,3,floor,wrap,10.01,4
0,4,nearest,wrap,10.01,4
0,4,trunc,wrap,9.95,4
0,4,ceil,wrap,9.77,4
1,3,trunc,wrap,9.63,4
2,2,ceil,wrap,8.8,4
2,2,nearest,wrap,8.5,4
2,2,floor,wrap,7.7,4
2,2,stochastic,wrap,7.43,4
2,3,stochastic,saturate,98.79,5
0,5,stochastic,saturate,98.78,5
5,0,nearest,saturate,98.76,5
5,0,nearest,wrap,98.76,5
2,3,trunc,saturate,98.75,5
2,3,ceil,saturate,98.74,5
2,3,nearest,saturate,98.74,5
4,1,nearest,saturate,98.74,5
5,0,stochastic,saturate,98.74,5
5,0,stochastic,wrap,98.74,5
2,3,floor,saturate,98.72,5
0,5,ceil,saturate,98.72,5
4,1,nearest,wrap,98.71,5
0,5,floor,saturate,98.7,5
4,1,ceil,wrap,98.7,5
0,5,nearest,saturate,98.7,5
4,1,ceil,saturate,98.69,5
0,5,trunc,saturate,98.69,5
3,2,nearest,saturate,98.68,5
1,4,ceil,saturate,98.67,5
1,4,trunc,saturate,98.67,5
1,4,nearest,saturate,98.67,5
1,4,stochastic,saturate,98.66,5
1,4,floor,saturate,98.65,5
3,2,ceil,saturate,98.65,5
3,2,stochastic,saturate,98.65,5
3,2,trunc,saturate,98.61,5
3,2,floor,saturate,98.6,5
4,1,stochastic,saturate,98.6,5
4,1,stochastic,wrap,98.59,5
4,1,trunc,wrap,98.54,5
4,1,floor,wrap,98.52,5
4,1,trunc,saturate,98.52,5
5,0,ceil,saturate,98.51,5
5,0,ceil,wrap,98.51,5
4,1,floor,saturate,98.5,5
5,0,trunc,saturate,98.41,5
5,0,trunc,wrap,98.41,5
5,0,floor,saturate,98.35,5
5,0,floor,wrap,98.35,5
3,2,trunc,wrap,89.21,5
3,2,nearest,wrap,84.42,5
3,2,floor,wrap,84.29,5
3,2,ceil,wrap,84.27,5
3,2,stochastic,wrap,81.38,5
1,4,ceil,wrap,10.77,5
0,5,stochastic,wrap,10.53,5
0,5,floor,wrap,10.51,5
1,4,floor,wrap,10.49,5
0,5,ceil,wrap,10.27,5
1,4,trunc,wrap,10.2,5
1,4,stochastic,wrap,10.02,5
0,5,nearest,wrap,9.84,5
1,4,nearest,wrap,9.8,5
0,5,trunc,wrap,9.7,5
2,3,trunc,wrap,7.4,5
2,3,ceil,wrap,7.3,5
2,3,nearest,wrap,7.09,5
2,3,floor,wrap,7.03,5
2,3,stochastic,wrap,6.63,5
1,5,floor,saturate,98.79,6
4,2,nearest,saturate,98.78,6
4,2,nearest,wrap,98.78,6
1,5,trunc,saturate,98.77,6
1,5,nearest,saturate,98.77,6
0,6,stochastic,saturate,98.77,6
1,5,stochastic,saturate,98.77,6
1,5,ceil,saturate,98.76,6
2,4,floor,saturate,98.75,6
2,4,nearest,saturate,98.75,6
4,2,stochastic,saturate,98.75,6
2,4,ceil,saturate,98.74,6
4,2,ceil,saturate,98.74,6
4,2,ceil,wrap,98.73,6
4,2,trunc,wrap,98.73,6
3,3,ceil,saturate,98.72,6
5,1,ceil,saturate,98.72,6
5,1,ceil,wrap,98.72,6
4,2,trunc,saturate,98.71,6
4,2,stochastic,wrap,98.71,6
3,3,floor,saturate,98.7,6
3,3,stochastic,saturate,98.7,6
4,2,floor,wrap,98.69,6
2,4,trunc,saturate,98.69,6
2,4,stochastic,saturate,98.69,6
0,6,ceil,saturate,98.68,6
0,6,trunc,saturate,98.68,6
3,3,trunc,saturate,98.67,6
0,6,nearest,saturate,98.67,6
3,3,nearest,saturate,98.67,6
0,6,floor,saturate,98.66,6
4,2,floor,saturate,98.66,6
5,1,nearest,saturate,98.63,6
5,1,nearest,wrap,98.63,6
5,1,stochastic,saturate,98.63,6
5,1,stochastic,wrap,98.63,6
5,1,floor,saturate,98.47,6
5,1,floor,wrap,98.47,6
5,1,trunc,saturate,98.45,6
5,1,trunc,wrap,98.45,6
3,3,trunc,wrap,84.81,6
3,3,nearest,wrap,81.65,6
3,3,ceil,wrap,81.61,6
3,3,floor,wrap,81.56,6
3,3,stochastic,wrap,80.01,6
0,6,trunc,wrap,10.23,6
1,5,trunc,wrap,10.19,6
1,5,stochastic,wrap,10.08,6
1,5,ceil,wrap,10.05,6
0,6,nearest,wrap,10.0,6
0,6,stochastic,wrap,9.97,6
0,6,floor,wrap,9.95,6
0,6,ceil,wrap,9.94,6
1,5,floor,wrap,9.91,6
1,5,nearest,wrap,9.78,6
2,4,ceil,wrap,7.08,6
2,4,trunc,wrap,6.99,6
2,4,floor,wrap,6.82,6
2,4,stochastic,wrap,6.58,6
2,4,nearest,wrap,6.52,6
3,4,trunc,saturate,98.84,7
3,4,ceil,saturate,98.82,7
3,4,floor,saturate,98.81,7
3,4,nearest,saturate,98.78,7
4,3,stochastic,saturate,98.78,7
1,6,nearest,saturate,98.77,7
4,3,stochastic,wrap,98.77,7
0,7,nearest,saturate,98.76,7
4,3,ceil,saturate,98.75,7
1,6,trunc,saturate,98.75,7
0,7,ceil,saturate,98.74,7
4,3,ceil,wrap,98.74,7
1,6,floor,saturate,98.73,7
2,5,floor,saturate,98.73,7
5,2,ceil,saturate,98.73,7
5,2,ceil,wrap,98.73,7
2,5,nearest,saturate,98.73,7
2,5,ceil,saturate,98.72,7
1,6,stochastic,saturate,98.72,7
0,7,floor,saturate,98.71,7
0,7,trunc,saturate,98.71,7
2,5,trunc,saturate,98.71,7
1,6,ceil,saturate,98.7,7
4,3,nearest,saturate,98.69,7
5,2,nearest,saturate,98.69,7
5,2,nearest,wrap,98.69,7
2,5,stochastic,saturate,98.69,7
3,4,stochastic,saturate,98.69,7
4,3,nearest,wrap,98.68,7
0,7,stochastic,saturate,98.68,7
4,3,floor,saturate,98.66,7
4,3,trunc,saturate,98.66,7
5,2,stochastic,saturate,98.66,7
5,2,stochastic,wrap,98.66,7
4,3,floor,wrap,98.65,7
4,3,trunc,wrap,98.65,7
5,2,trunc,saturate,98.64,7
5,2,trunc,wrap,98.64,7
5,2,floor,saturate,98.63,7
5,2,floor,wrap,98.63,7
3,4,trunc,wrap,81.68,7
3,4,floor,wrap,80.37,7
3,4,nearest,wrap,80.19,7
3,4,ceil,wrap,80.16,7
3,4,stochastic,wrap,79.44,7
0,7,floor,wrap,10.43,7
0,7,trunc,wrap,10.31,7
1,6,trunc,wrap,10.22,7
1,6,stochastic,wrap,10.18,7
1,6,floor,wrap,10.15,7
0,7,stochastic,wrap,10.12,7
1,6,nearest,wrap,10.08,7
0,7,ceil,wrap,10.02,7
1,6,ceil,wrap,9.98,7
0,7,nearest,wrap,9.89,7
2,5,trunc,wrap,6.71,7
2,5,ceil,wrap,6.41,7
2,5,nearest,wrap,6.31,7
2,5,floor,wrap,6.29,7
2,5,stochastic,wrap,6.25,7
4,4,ceil,saturate,98.81,8
2,6,nearest,saturate,98.81,8
4,4,nearest,saturate,98.81,8
4,4,nearest,wrap,98.81,8
4,4,trunc,saturate,98.8,8
2,6,floor,saturate,98.79,8
2,6,ceil,saturate,98.79,8
4,4,floor,saturate,98.78,8
4,4,ceil,wrap,98.78,8
2,6,trunc,saturate,98.78,8
4,4,trunc,wrap,98.78,8
1,7,floor,saturate,98.77,8
4,4,floor,wrap,98.77,8
1,7,ceil,saturate,98.77,8
1,7,trunc,saturate,98.77,8
0,8,stochastic,saturate,98.77,8
1,7,nearest,saturate,98.76,8
5,3,nearest,saturate,98.74,8
5,3,nearest,wrap,98.74,8
5,3,floor,saturate,98.73,8
5,3,floor,wrap,98.73,8
5,3,ceil,saturate,98.73,8
5,3,ceil,wrap,98.73,8
1,7,stochastic,saturate,98.73,8
2,6,stochastic,saturate,98.73,8
3,5,trunc,saturate,98.72,8
3,5,stochastic,saturate,98.72,8
5,3,stochastic,saturate,98.71,8
5,3,stochastic,wrap,98.71,8
3,5,floor,saturate,98.7,8
5,3,trunc,saturate,98.7,8
5,3,trunc,wrap,98.7,8
4,4,stochastic,saturate,98.7,8
4,4,stochastic,wrap,98.7,8
3,5,ceil,saturate,98.69,8
0,8,nearest,saturate,98.69,8
3,5,nearest,saturate,98.69,8
0,8,floor,saturate,98.68,8
0,8,ceil,saturate,98.68,8
0,8,trunc,saturate,98.68,8
3,5,trunc,wrap,80.16,8
3,5,nearest,wrap,79.38,8
3,5,stochastic,wrap,79.15,8
3,5,ceil,wrap,79.14,8
3,5,floor,wrap,79.1,8
0,8,nearest,wrap,10.44,8
0,8,floor,wrap,10.43,8
1,7,nearest,wrap,10.41,8
1,7,floor,wrap,10.39,8
1,7,trunc,wrap,10.31,8
0,8,trunc,wrap,10.08,8
1,7,ceil,wrap,9.99,8
1,7,stochastic,wrap,9.91,8
0,8,ceil,wrap,9.9,8
0,8,stochastic,wrap,9.81,8
2,6,floor,wrap,6.7,8
2,6,trunc,wrap,6.61,8
2,6,ceil,wrap,6.44,8
2,6,nearest,wrap,6.39,8
2,6,stochastic,wrap,6.33,8
4,5,stochastic,wrap,98.8,9
4,5,stochastic,saturate,98.79,9
1,8,ceil,saturate,98.78,9
2,7,nearest,saturate,98.78,9
2,7,ceil,saturate,98.77,9
1,8,floor,saturate,98.75,9
1,8,trunc,saturate,98.75,9
2,7,trunc,saturate,98.75,9
1,8,nearest,saturate,98.75,9
2,7,floor,saturate,98.74,9
3,6,floor,saturate,98.74,9
3,6,trunc,saturate,98.74,9
3,6,nearest,saturate,98.73,9
3,6,stochastic,saturate,98.72,9
3,6,ceil,saturate,98.71,9
5,4,nearest,saturate,98.71,9
5,4,nearest,wrap,98.71,9
1,8,stochastic,saturate,98.71,9
5,4,ceil,saturate,98.7,9
5,4,ceil,wrap,98.7,9
2,7,stochastic,saturate,98.7,9
5,4,trunc,saturate,98.69,9
5,4,trunc,wrap,98.69,9
5,4,stochastic,saturate,98.69,9
5,4,stochastic,wrap,98.69,9
5,4,floor,saturate,98.68,9
5,4,floor,wrap,98.68,9
4,5,trunc,saturate,98.68,9
4,5,trunc,wrap,98.68,9
4,5,nearest,saturate,98.68,9
4,5,nearest,wrap,98.68,9
4,5,floor,wrap,98.66,9
4,5,ceil,wrap,98.66,9
4,5,floor,saturate,98.65,9
4,5,ceil,saturate,98.65,9
3,6,trunc,wrap,79.56,9
3,6,ceil,wrap,79.04,9
3,6,nearest,wrap,78.89,9
3,6,floor,wrap,78.82,9
3,6,stochastic,wrap,78.52,9
1,8,ceil,wrap,10.31,9
1,8,stochastic,wrap,10.21,9
1,8,nearest,wrap,10.16,9
1,8,trunc,wrap,10.02,9
1,8,floor,wrap,9.58,9
2,7,floor,wrap,6.78,9
2,7,trunc,wrap,6.65,9
2,7,nearest,wrap,6.54,9
2,7,stochastic,wrap,6.32,9
2,7,ceil,wrap,6.27,9
5,5,stochastic,saturate,98.75,10
5,5,stochastic,wrap,98.75,10
2,8,ceil,saturate,98.74,10
3,7,stochastic,saturate,98.74,10
4,6,stochastic,saturate,98.74,10
4,6,stochastic,wrap,98.74,10
2,8,floor,saturate,98.73,10
2,8,trunc,saturate,98.73,10
2,8,nearest,saturate,98.72,10
5,5,nearest,saturate,98.72,10
5,5,nearest,wrap,98.72,10
3,7,floor,saturate,98.71,10
5,5,floor,saturate,98.71,10
5,5,floor,wrap,98.71,10
3,7,ceil,saturate,98.71,10
3,7,trunc,saturate,98.71,10
3,7,nearest,saturate,98.71,10
5,5,ceil,saturate,98.7,10
5,5,ceil,wrap,98.7,10
5,5,trunc,saturate,98.7,10
5,5,trunc,wrap,98.7,10
2,8,stochastic,saturate,98.7,10
4,6,floor,wrap,98.68,10
4,6,ceil,wrap,98.66,10
4,6,trunc,wrap,98.66,10
4,6,floor,saturate,98.65,10
4,6,trunc,saturate,98.64,10
4,6,nearest,wrap,98.64,10
4,6,ceil,saturate,98.63,10
4,6,nearest,saturate,98.62,10
3,7,stochastic,wrap,78.49,10
3,7,trunc,wrap,78.46,10
3,7,floor,wrap,78.44,10
3,7,nearest,wrap,78.38,10
3,7,ceil,wrap,78.18,10
2,8,floor,wrap,6.31,10
2,8,ceil,wrap,6.27,10
2,8,nearest,wrap,6.27,10
2,8,stochastic,wrap,6.18,10
2,8,trunc,wrap,6.16,10
5,6,ceil,saturate,98.79,11
5,6,ceil,wrap,98.79,11
4,7,stochastic,saturate,98.77,11
4,7,stochastic,wrap,98.76,11
5,6,floor,saturate,98.74,11
5,6,floor,wrap,98.74,11
5,6,stochastic,saturate,98.74,11
5,6,stochastic,wrap,98.74,11
5,6,trunc,saturate,98.73,11
4,7,trunc,wrap,98.73,11
5,6,trunc,wrap,98.73,11
5,6,nearest,saturate,98.73,11
5,6,nearest,wrap,98.73,11
4,7,ceil,saturate,98.72,11
4,7,trunc,saturate,98.72,11
4,7,floor,wrap,98.71,11
4,7,floor,saturate,98.7,11
4,7,ceil,wrap,98.7,11
3,8,stochastic,saturate,98.7,11
4,7,nearest,saturate,98.69,11
4,7,nearest,wrap,98.69,11
3,8,floor,saturate,98.68,11
3,8,ceil,saturate,98.68,11
3,8,trunc,saturate,98.68,11
3,8,nearest,saturate,98.67,11
3,8,trunc,wrap,78.47,11
3,8,floor,wrap,78.38,11
3,8,ceil,wrap,78.28,11
3,8,nearest,wrap,78.22,11
3,8,stochastic,wrap,78.19,11
5,7,nearest,saturate,98.8,12
5,7,nearest,wrap,98.8,12
5,7,ceil,saturate,98.78,12
5,7,ceil,wrap,98.78,12
4,8,floor,saturate,98.77,12
5,7,floor,saturate,98.77,12
4,8,floor,wrap,98.77,12
5,7,floor,wrap,98.77,12
4,8,trunc,saturate,98.77,12
5,7,trunc,saturate,98.77,12
4,8,trunc,wrap,98.77,12
5,7,trunc,wrap,98.77,12
4,8,nearest,wrap,98.77,12
4,8,nearest,saturate,98.76,12
4,8,ceil,wrap,98.75,12
4,8,stochastic,saturate,98.75,12
4,8,ceil,saturate,98.74,12
4,8,stochastic,wrap,98.74,12
5,7,stochastic,saturate,98.73,12
5,7,stochastic,wrap,98.73,12
5,8,floor,saturate,98.77,13
5,8,floor,wrap,98.77,13
5,8,trunc,saturate,98.77,13
5,8,trunc,wrap,98.77,13
5,8,stochastic,saturate,98.77,13
5,8,stochastic,wrap,98.77,13
