m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,98.15,1
1,0,stochastic,saturate,98.12,1
1,0,ceil,saturate,97.65,1
1,0,trunc,saturate,97.21,1
1,0,floor,saturate,97.16,1
1,0,ceil,wrap,10.3,1
1,0,nearest,wrap,10.03,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,stochastic,wrap,9.71,1
1,0,floor,wrap,9.6,1
1,0,trunc,wrap,8.72,1
2,0,stochastic,saturate,98.1,2
1,1,ceil,saturate,98.01,2
0,2,ceil,saturate,98.0,2
0,2,nearest,saturate,98.0,2
2,0,nearest,saturate,98.0,2
1,1,stochastic,saturate,97.97,2
0,2,stochastic,saturate,97.96,2
0,2,trunc,saturate,97.95,2
1,1,nearest,saturate,97.92,2
0,2,floor,saturate,97.91,2
2,0,ceil,saturate,97.72,2
1,1,floor,saturate,97.39,2
1,1,trunc,saturate,97.38,2
2,0,trunc,saturate,97.3,2
2,0,floor,saturate,97.2,2
2,0,trunc,wrap,24.67,2
2,0,ceil,wrap,11.52,2
0,2,floor,wrap,10.61,2
2,0,floor,wrap,10.56,2
1,1,stochastic,wrap,10.46,2
0,2,stochastic,wrap,10.44,2
0,2,nearest,wrap,10.23,2
0,2,ceil,wrap,10.21,2
1,1,nearest,wrap,10.17,2
2,0,nearest,wrap,10.06,2
1,1,floor,wrap,10.0,2
0,2,trunc,wrap,9.9,2
1,1,ceil,wrap,9.6,2
1,1,trunc,wrap,9.05,2
2,0,stochastic,wrap,7.47,2
0,3,stochastic,saturate,98.13,3
0,3,nearest,saturate,98.06,3
1,2,ceil,saturate,98.05,3
1,2,stochastic,saturate,98.05,3
2,1,ceil,saturate,98.02,3
3,0,stochastic,saturate,98.02,3
0,3,ceil,saturate,98.01,3
3,0,nearest,saturate,97.98,3
0,3,trunc,saturate,97.97,3
1,2,nearest,saturate,97.96,3
2,1,nearest,saturate,97.96,3
0,3,floor,saturate,97.95,3
1,2,floor,saturate,97.9,3
1,2,trunc,saturate,97.88,3
2,1,stochastic,saturate,97.88,3
3,0,ceil,saturate,97.59,3
2,1,trunc,saturate,97.43,3
2,1,floor,saturate,97.42,3
3,0,trunc,saturate,97.15,3
3,0,floor,saturate,97.08,3
3,0,ceil,wrap,93.22,3
3,0,trunc,wrap,92.71,3
3,0,nearest,wrap,90.69,3
3,0,stochastic,wrap,85.4,3
3,0,floor,wrap,82.41,3
2,1,trunc,wrap,15.7,3
2,1,floor,wrap,10.79,3
1,2,ceil,wrap,10.69,3
0,3,floor,wrap,10.48,3
1,2,stochastic,wrap,10.41,3
1,2,floor,wrap,10.35,3
2,1,nearest,wrap,10.34,3
0,3,stochastic,wrap,10.19,3
1,2,trunc,wrap,10.18,3
0,3,nearest,wrap,9.98,3
2,1,ceil,wrap,9.82,3
0,3,trunc,wrap,9.79,3
0,3,ceil,wrap,9.76,3
1,2,nearest,wrap,9.65,3
2,1,stochastic,wrap,8.95,3
0,4,ceil,saturate,98.14,4
0,4,floor,saturate,98.08,4
0,4,nearest,saturate,98.08,4
1,3,nearest,saturate,98.08,4
2,2,nearest,saturate,98.08,4
0,4,trunc,saturate,98.07,4
2,2,ceil,saturate,98.03,4
3,1,ceil,saturate,98.03,4
1,3,ceil,saturate,98.02,4
1,3,trunc,saturate,98.01,4
4,0,nearest,saturate,98.0,4
1,3,floor,saturate,97.99,4
1,3,stochastic,saturate,97.99,4
4,0,nearest,wrap,97.98,4
2,2,stochastic,saturate,97.96,4
2,2,trunc,saturate,97.95,4
4,0,stochastic,saturate,97.94,4
2,2,floor,saturate,97.92,4
3,1,stochastic,saturate,97.92,4
3,1,nearest,saturate,97.91,4
0,4,stochastic,saturate,97.9,4
4,0,stochastic,wrap,97.87,4
4,0,ceil,saturate,97.6,4
4,0,ceil,wrap,97.6,4
3,1,floor,saturate,97.34,4
3,1,trunc,saturate,97.33,4
4,0,trunc,saturate,97.11,4
4,0,trunc,wrap,97.07,4
4,0,floor,saturate,97.05,4
4,0,floor,wrap,97.0,4
3,1,ceil,wrap,91.01,4
3,1,trunc,wrap,89.2,4
3,1,nearest,wrap,88.16,4
3,1,stochastic,wrap,85.01,4
3,1,floor,wrap,83.25,4
2,2,trunc,wrap,10.8,4
0,4,trunc,wrap,10.67,4
0,4,ceil,wrap,10.53,4
1,3,stochastic,wrap,10.53,4
1,3,ceil,wrap,10.52,4
1,3,floor,wrap,10.12,4
1,3,nearest,wrap,10.07,4
0,4,nearest,wrap,10.02,4
1,3,trunc,wrap,9.88,4
0,4,stochastic,wrap,9.87,4
2,2,floor,wrap,9.86,4
0,4,floor,wrap,9.69,4
2,2,nearest,wrap,9.0,4
2,2,stochastic,wrap,8.82,4
2,2,ceil,wrap,8.76,4
1,4,trunc,saturate,98.15,5
0,5,ceil,saturate,98.13,5
4,1,ceil,saturate,98.13,5
1,4,floor,saturate,98.11,5
1,4,ceil,saturate,98.09,5
0,5,nearest,saturate,98.09,5
2,3,ceil,saturate,98.08,5
4,1,ceil,wrap,98.08,5
1,4,nearest,saturate,98.07,5
5,0,stochastic,saturate,98.07,5
5,0,stochastic,wrap,98.07,5
1,4,stochastic,saturate,98.06,5
3,2,nearest,saturate,98.04,5
3,2,ceil,saturate,98.03,5
0,5,trunc,saturate,98.03,5
3,2,stochastic,saturate,98.03,5
0,5,floor,saturate,98.02,5
0,5,stochastic,saturate,98.01,5
2,3,nearest,saturate,98.0,5
4,1,nearest,saturate,97.98,5
5,0,nearest,saturate,97.98,5
5,0,nearest,wrap,97.98,5
2,3,stochastic,saturate,97.98,5
3,2,trunc,saturate,97.94,5
2,3,floor,saturate,97.93,5
2,3,trunc,saturate,97.93,5
4,1,stochastic,saturate,97.91,5
3,2,floor,saturate,97.9,5
4,1,nearest,wrap,97.89,5
4,1,stochastic,wrap,97.86,5
5,0,ceil,saturate,97.67,5
5,0,ceil,wrap,97.67,5
4,1,trunc,saturate,97.41,5
4,1,trunc,wrap,97.38,5
4,1,floor,saturate,97.32,5
4,1,floor,wrap,97.29,5
5,0,floor,saturate,97.28,5
5,0,floor,wrap,97.28,5
5,0,trunc,saturate,97.28,5
5,0,trunc,wrap,97.28,5
3,2,ceil,wrap,88.83,5
3,2,trunc,wrap,88.12,5
3,2,nearest,wrap,87.19,5
3,2,stochastic,wrap,85.87,5
3,2,floor,wrap,85.06,5
0,5,stochastic,wrap,10.28,5
1,4,stochastic,wrap,10.28,5
0,5,floor,wrap,10.26,5
0,5,ceil,wrap,10.24,5
1,4,trunc,wrap,10.18,5
1,4,floor,wrap,9.96,5
1,4,ceil,wrap,9.88,5
1,4,nearest,wrap,9.84,5
0,5,trunc,wrap,9.78,5
0,5,nearest,wrap,9.56,5
2,3,trunc,wrap,9.33,5
2,3,ceil,wrap,8.52,5
2,3,floor,wrap,8.4,5
2,3,nearest,wrap,8.36,5
2,3,stochastic,wrap,8.08,5
1,5,nearest,saturate,98.17,6
1,5,stochastic,saturate,98.17,6
1,5,ceil,saturate,98.15,6
1,5,trunc,saturate,98.15,6
1,5,floor,saturate,98.14,6
4,2,stochastic,saturate,98.11,6
3,3,nearest,saturate,98.1,6
3,3,ceil,saturate,98.09,6
5,1,ceil,saturate,98.08,6
5,1,ceil,wrap,98.08,6
2,4,stochastic,saturate,98.06,6
2,4,floor,saturate,98.04,6
0,6,stochastic,saturate,98.04,6
3,3,stochastic,saturate,98.04,6
4,2,stochastic,wrap,98.04,6
2,4,ceil,saturate,98.03,6
2,4,trunc,saturate,98.03,6
2,4,nearest,saturate,98.03,6
4,2,ceil,saturate,98.02,6
3,3,floor,saturate,98.0,6
3,3,trunc,saturate,98.0,6
4,2,nearest,saturate,98.0,6
0,6,floor,saturate,97.98,6
4,2,ceil,wrap,97.98,6
0,6,trunc,saturate,97.96,6
0,6,ceil,saturate,97.95,6
0,6,nearest,saturate,97.94,6
4,2,nearest,wrap,97.93,6
5,1,stochastic,saturate,97.89,6
5,1,stochastic,wrap,97.89,6
4,2,trunc,saturate,97.86,6
4,2,floor,saturate,97.85,6
5,1,nearest,saturate,97.84,6
5,1,nearest,wrap,97.84,6
4,2,trunc,wrap,97.83,6
4,2,floor,wrap,97.81,6
5,1,trunc,saturate,97.33,6
5,1,trunc,wrap,97.33,6
5,1,floor,saturate,97.32,6
5,1,floor,wrap,97.32,6
3,3,ceil,wrap,87.75,6
3,3,trunc,wrap,87.57,6
3,3,nearest,wrap,86.58,6
3,3,stochastic,wrap,86.07,6
3,3,floor,wrap,85.79,6
0,6,nearest,wrap,10.24,6
1,5,trunc,wrap,10.13,6
1,5,nearest,wrap,10.11,6
1,5,floor,wrap,10.09,6
0,6,ceil,wrap,10.08,6
0,6,stochastic,wrap,9.99,6
0,6,trunc,wrap,9.96,6
1,5,stochastic,wrap,9.95,6
0,6,floor,wrap,9.69,6
1,5,ceil,wrap,9.58,6
2,4,nearest,wrap,8.72,6
2,4,floor,wrap,8.56,6
2,4,trunc,wrap,8.37,6
2,4,stochastic,wrap,8.34,6
2,4,ceil,wrap,8.29,6
4,3,ceil,saturate,98.15,7
0,7,nearest,saturate,98.15,7
0,7,ceil,saturate,98.13,7
0,7,floor,saturate,98.12,7
5,2,ceil,saturate,98.12,7
5,2,ceil,wrap,98.12,7
0,7,trunc,saturate,98.12,7
1,6,stochastic,saturate,98.09,7
3,4,stochastic,saturate,98.09,7
4,3,ceil,wrap,98.08,7
1,6,nearest,saturate,98.08,7
1,6,floor,saturate,98.07,7
4,3,trunc,saturate,98.07,7
2,5,stochastic,saturate,98.07,7
1,6,ceil,saturate,98.06,7
1,6,trunc,saturate,98.05,7
0,7,stochastic,saturate,98.05,7
4,3,stochastic,saturate,98.05,7
3,4,floor,saturate,98.04,7
4,3,floor,saturate,98.04,7
4,3,trunc,wrap,98.04,7
5,2,stochastic,saturate,98.04,7
4,3,stochastic,wrap,98.04,7
5,2,stochastic,wrap,98.04,7
2,5,floor,saturate,98.02,7
4,3,floor,wrap,98.02,7
4,3,nearest,saturate,98.02,7
2,5,trunc,saturate,98.01,7
3,4,trunc,saturate,98.01,7
5,2,nearest,saturate,98.01,7
5,2,nearest,wrap,98.01,7
2,5,ceil,saturate,98.0,7
2,5,nearest,saturate,97.99,7
4,3,nearest,wrap,97.99,7
3,4,nearest,saturate,97.95,7
3,4,ceil,saturate,97.94,7
5,2,floor,saturate,97.89,7
5,2,floor,wrap,97.89,7
5,2,trunc,saturate,97.87,7
5,2,trunc,wrap,97.87,7
3,4,ceil,wrap,86.67,7
3,4,nearest,wrap,86.48,7
3,4,trunc,wrap,86.39,7
3,4,stochastic,wrap,86.05,7
3,4,floor,wrap,85.95,7
1,6,floor,wrap,10.07,7
1,6,ceil,wrap,9.96,7
0,7,floor,wrap,9.94,7
1,6,nearest,wrap,9.93,7
0,7,trunc,wrap,9.85,7
1,6,trunc,wrap,9.83,7
0,7,ceil,wrap,9.72,7
1,6,stochastic,wrap,9.68,7
0,7,stochastic,wrap,9.5,7
0,7,nearest,wrap,9.24,7
2,5,stochastic,wrap,8.21,7
2,5,floor,wrap,8.18,7
2,5,nearest,wrap,8.13,7
2,5,trunc,wrap,7.97,7
2,5,ceil,wrap,7.96,7
1,7,floor,saturate,98.13,8
1,7,trunc,saturate,98.13,8
1,7,nearest,saturate,98.12,8
1,7,ceil,saturate,98.11,8
3,5,ceil,saturate,98.1,8
5,3,nearest,saturate,98.1,8
5,3,nearest,wrap,98.1,8
1,7,stochastic,saturate,98.1,8
2,6,ceil,saturate,98.07,8
0,8,stochastic,saturate,98.07,8
0,8,floor,saturate,98.06,8
3,5,floor,saturate,98.06,8
0,8,trunc,saturate,98.06,8
3,5,trunc,saturate,98.06,8
5,3,trunc,saturate,98.06,8
5,3,trunc,wrap,98.06,8
3,5,nearest,saturate,98.06,8
3,5,stochastic,saturate,98.06,8
4,4,stochastic,saturate,98.06,8
5,3,ceil,saturate,98.05,8
5,3,ceil,wrap,98.05,8
2,6,nearest,saturate,98.05,8
5,3,stochastic,saturate,98.05,8
5,3,stochastic,wrap,98.05,8
2,6,floor,saturate,98.03,8
0,8,ceil,saturate,98.03,8
0,8,nearest,saturate,98.03,8
2,6,stochastic,saturate,98.03,8
2,6,trunc,saturate,98.01,8
4,4,floor,saturate,98.0,8
5,3,floor,saturate,98.0,8
5,3,floor,wrap,98.0,8
4,4,stochastic,wrap,98.0,8
4,4,nearest,saturate,97.96,8
4,4,nearest,wrap,97.96,8
4,4,floor,wrap,97.95,8
4,4,ceil,wrap,97.94,8
4,4,trunc,saturate,97.94,8
4,4,ceil,saturate,97.93,8
4,4,trunc,wrap,97.92,8
3,5,ceil,wrap,86.57,8
3,5,trunc,wrap,86.4,8
3,5,floor,wrap,86.36,8
3,5,stochastic,wrap,86.36,8
3,5,nearest,wrap,86.35,8
0,8,stochastic,wrap,10.74,8
0,8,nearest,wrap,10.32,8
0,8,floor,wrap,10.2,8
1,7,trunc,wrap,10.17,8
1,7,nearest,wrap,10.12,8
1,7,stochastic,wrap,10.09,8
1,7,ceil,wrap,10.06,8
0,8,trunc,wrap,10.02,8
1,7,floor,wrap,9.84,8
0,8,ceil,wrap,9.57,8
2,6,floor,wrap,8.31,8
2,6,trunc,wrap,8.24,8
2,6,ceil,wrap,8.05,8
2,6,nearest,wrap,8.04,8
2,6,stochastic,wrap,7.9,8
3,6,nearest,saturate,98.12,9
3,6,floor,saturate,98.11,9
1,8,floor,saturate,98.1,9
3,6,ceil,saturate,98.1,9
3,6,trunc,saturate,98.1,9
4,5,nearest,saturate,98.1,9
4,5,nearest,wrap,98.1,9
1,8,ceil,saturate,98.09,9
1,8,trunc,saturate,98.09,9
4,5,trunc,saturate,98.08,9
4,5,trunc,wrap,98.08,9
1,8,stochastic,saturate,98.08,9
4,5,floor,saturate,98.07,9
1,8,nearest,saturate,98.07,9
4,5,floor,wrap,98.06,9
4,5,ceil,saturate,98.03,9
4,5,stochastic,saturate,98.03,9
4,5,stochastic,wrap,98.03,9
5,4,floor,saturate,98.02,9
5,4,floor,wrap,98.02,9
5,4,trunc,saturate,98.02,9
5,4,trunc,wrap,98.02,9
2,7,nearest,saturate,98.02,9
2,7,stochastic,saturate,98.02,9
3,6,stochastic,saturate,98.02,9
2,7,floor,saturate,98.01,9
4,5,ceil,wrap,98.01,9
2,7,trunc,saturate,98.0,9
5,4,nearest,saturate,98.0,9
5,4,nearest,wrap,98.0,9
5,4,ceil,saturate,97.99,9
5,4,ceil,wrap,97.99,9
5,4,stochastic,saturate,97.98,9
5,4,stochastic,wrap,97.98,9
2,7,ceil,saturate,97.97,9
3,6,trunc,wrap,86.47,9
3,6,ceil,wrap,86.45,9
3,6,floor,wrap,86.4,9
3,6,stochastic,wrap,86.36,9
3,6,nearest,wrap,86.35,9
1,8,stochastic,wrap,10.36,9
1,8,trunc,wrap,10.32,9
1,8,ceil,wrap,10.22,9
1,8,nearest,wrap,10.17,9
1,8,floor,wrap,9.93,9
2,7,stochastic,wrap,8.07,9
2,7,trunc,wrap,8.01,9
2,7,nearest,wrap,7.9,9
2,7,ceil,wrap,7.84,9
2,7,floor,wrap,7.83,9
2,8,stochastic,saturate,98.1,10
2,8,floor,saturate,98.07,10
3,7,floor,saturate,98.07,10
2,8,ceil,saturate,98.07,10
3,7,ceil,saturate,98.06,10
2,8,trunc,saturate,98.06,10
3,7,trunc,saturate,98.06,10
2,8,nearest,saturate,98.06,10
3,7,nearest,saturate,98.05,10
5,5,nearest,saturate,98.05,10
5,5,nearest,wrap,98.05,10
5,5,ceil,saturate,98.04,10
5,5,ceil,wrap,98.04,10
3,7,stochastic,saturate,98.04,10
4,6,stochastic,wrap,98.03,10
5,5,stochastic,saturate,98.02,10
5,5,stochastic,wrap,98.02,10
5,5,floor,saturate,98.01,10
5,5,floor,wrap,98.01,10
5,5,trunc,saturate,98.01,10
5,5,trunc,wrap,98.01,10
4,6,stochastic,saturate,98.01,10
4,6,floor,saturate,97.98,10
4,6,trunc,saturate,97.98,10
4,6,nearest,saturate,97.98,10
4,6,ceil,saturate,97.97,10
4,6,nearest,wrap,97.97,10
4,6,floor,wrap,97.95,10
4,6,ceil,wrap,97.95,10
4,6,trunc,wrap,97.94,10
3,7,nearest,wrap,86.27,10
3,7,floor,wrap,86.26,10
3,7,ceil,wrap,86.26,10
3,7,trunc,wrap,86.26,10
3,7,stochastic,wrap,86.23,10
2,8,floor,wrap,8.22,10
2,8,stochastic,wrap,8.17,10
2,8,nearest,wrap,8.15,10
2,8,ceil,wrap,8.05,10
2,8,trunc,wrap,8.05,10
5,6,floor,saturate,98.1,11
5,6,floor,wrap,98.1,11
5,6,nearest,saturate,98.1,11
5,6,nearest,wrap,98.1,11
5,6,ceil,saturate,98.09,11
5,6,ceil,wrap,98.09,11
5,6,trunc,saturate,98.09,11
5,6,trunc,wrap,98.09,11
4,7,floor,saturate,98.08,11
4,7,trunc,saturate,98.08,11
3,8,stochastic,saturate,98.08,11
4,7,stochastic,saturate,98.07,11
5,6,stochastic,saturate,98.07,11
5,6,stochastic,wrap,98.07,11
4,7,floor,wrap,98.06,11
4,7,trunc,wrap,98.05,11
4,7,nearest,saturate,98.05,11
3,8,floor,saturate,98.03,11
4,7,ceil,saturate,98.03,11
3,8,trunc,saturate,98.03,11
3,8,nearest,saturate,98.02,11
3,8,ceil,saturate,98.0,11
4,7,ceil,wrap,98.0,11
4,7,nearest,wrap,98.0,11
4,7,stochastic,wrap,98.0,11
3,8,ceil,wrap,86.41,11
3,8,trunc,wrap,86.41,11
3,8,floor,wrap,86.4,11
3,8,nearest,wrap,86.37,11
3,8,stochastic,wrap,86.36,11
5,7,floor,saturate,98.12,12
5,7,floor,wrap,98.12,12
5,7,trunc,saturate,98.12,12
5,7,trunc,wrap,98.12,12
4,8,stochastic,saturate,98.11,12
5,7,ceil,saturate,98.08,12
5,7,ceil,wrap,98.08,12
5,7,nearest,saturate,98.07,12
5,7,nearest,wrap,98.07,12
4,8,stochastic,wrap,98.05,12
5,7,stochastic,saturate,98.02,12
5,7,stochastic,wrap,98.02,12
4,8,floor,saturate,98.0,12
4,8,ceil,saturate,98.0,12
4,8,trunc,saturate,97.99,12
4,8,nearest,saturate,97.99,12
4,8,floor,wrap,97.97,12
4,8,ceil,wrap,97.96,12
4,8,trunc,wrap,97.96,12
4,8,nearest,wrap,97.95,12
5,8,trunc,saturate,98.15,13
5,8,trunc,wrap,98.15,13
5,8,floor,saturate,98.14,13
5,8,floor,wrap,98.14,13
5,8,nearest,saturate,98.13,13
5,8,nearest,wrap,98.13,13
