m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,97.8,1
1,0,trunc,saturate,36.68,1
1,0,stochastic,saturate,30.17,1
1,0,trunc,wrap,14.49,1
1,0,ceil,wrap,10.79,1
1,0,nearest,wrap,10.27,1
1,0,floor,wrap,10.06,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,stochastic,wrap,9.7,1
0,2,nearest,saturate,98.05,2
2,0,nearest,saturate,97.93,2
1,1,nearest,saturate,97.65,2
0,2,trunc,saturate,85.77,2
1,1,trunc,saturate,50.08,2
2,0,trunc,wrap,39.81,2
2,0,trunc,saturate,36.72,2
2,0,stochastic,saturate,29.34,2
0,2,stochastic,saturate,25.67,2
1,1,stochastic,saturate,21.63,2
2,0,nearest,wrap,19.01,2
2,0,ceil,wrap,14.77,2
2,0,stochastic,wrap,10.63,2
0,2,floor,wrap,10.57,2
1,1,ceil,wrap,10.42,2
1,1,nearest,wrap,10.08,2
1,1,floor,wrap,10.0,2
0,2,ceil,wrap,10.0,2
0,2,floor,saturate,9.83,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
0,2,stochastic,wrap,9.77,2
1,1,stochastic,wrap,9.72,2
0,2,trunc,wrap,9.71,2
0,2,nearest,wrap,9.7,2
2,0,floor,wrap,9.57,2
1,1,trunc,wrap,9.21,2
1,2,nearest,saturate,97.94,3
3,0,nearest,saturate,97.91,3
0,3,nearest,saturate,97.89,3
2,1,nearest,saturate,97.82,3
3,0,nearest,wrap,92.14,3
0,3,trunc,saturate,91.11,3
1,2,trunc,saturate,85.96,3
2,1,trunc,saturate,50.73,3
2,1,trunc,wrap,43.0,3
3,0,trunc,wrap,40.33,3
3,0,trunc,saturate,36.65,3
3,0,stochastic,saturate,28.47,3
0,3,stochastic,saturate,27.6,3
1,2,stochastic,saturate,25.96,3
2,1,nearest,wrap,23.13,3
2,1,stochastic,saturate,22.97,3
3,0,stochastic,wrap,20.83,3
3,0,ceil,wrap,16.3,3
0,3,nearest,wrap,10.24,3
0,3,trunc,wrap,10.19,3
1,2,floor,wrap,10.13,3
0,3,floor,wrap,10.1,3
0,3,stochastic,wrap,10.08,3
2,1,floor,wrap,9.98,3
1,2,floor,saturate,9.84,3
1,2,stochastic,wrap,9.84,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
0,3,ceil,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
0,3,ceil,wrap,9.76,3
0,3,floor,saturate,9.68,3
1,2,ceil,wrap,9.6,3
1,2,trunc,wrap,9.44,3
1,2,nearest,wrap,9.17,3
2,1,stochastic,wrap,8.98,3
2,1,ceil,wrap,7.32,3
3,0,floor,wrap,6.57,3
0,4,nearest,saturate,97.95,4
4,0,nearest,saturate,97.94,4
1,3,nearest,saturate,97.9,4
2,2,nearest,saturate,97.87,4
4,0,nearest,wrap,97.74,4
3,1,nearest,saturate,97.62,4
0,4,trunc,saturate,92.8,4
3,1,nearest,wrap,92.09,4
1,3,trunc,saturate,91.26,4
2,2,trunc,saturate,86.17,4
3,1,trunc,wrap,51.34,4
2,2,trunc,wrap,50.68,4
3,1,trunc,saturate,50.08,4
4,0,trunc,wrap,36.85,4
4,0,trunc,saturate,36.65,4
4,0,stochastic,wrap,29.24,4
0,4,stochastic,saturate,28.07,4
4,0,stochastic,saturate,27.94,4
1,3,stochastic,saturate,26.69,4
2,2,stochastic,saturate,26.39,4
3,1,stochastic,saturate,23.66,4
3,1,stochastic,wrap,17.66,4
2,2,nearest,wrap,16.35,4
3,1,ceil,wrap,14.59,4
0,4,nearest,wrap,10.5,4
0,4,trunc,wrap,10.15,4
0,4,stochastic,wrap,10.13,4
0,4,ceil,wrap,10.01,4
2,2,floor,saturate,9.84,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
0,4,ceil,saturate,9.8,4
1,3,ceil,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
4,0,ceil,wrap,9.8,4
1,3,floor,wrap,9.77,4
4,0,floor,wrap,9.74,4
0,4,floor,saturate,9.72,4
0,4,floor,wrap,9.72,4
1,3,stochastic,wrap,9.65,4
1,3,floor,saturate,9.59,4
1,3,ceil,wrap,9.59,4
1,3,trunc,wrap,9.32,4
2,2,stochastic,wrap,9.27,4
1,3,nearest,wrap,9.1,4
2,2,floor,wrap,8.3,4
2,2,ceil,wrap,7.15,4
3,1,floor,wrap,6.71,4
1,4,nearest,saturate,97.99,5
0,5,nearest,saturate,97.96,5
2,3,nearest,saturate,97.96,5
5,0,nearest,saturate,97.89,5
5,0,nearest,wrap,97.89,5
3,2,nearest,saturate,97.86,5
4,1,nearest,saturate,97.71,5
4,1,nearest,wrap,97.56,5
0,5,trunc,saturate,93.6,5
1,4,trunc,saturate,93.04,5
3,2,nearest,wrap,91.38,5
2,3,trunc,saturate,91.36,5
3,2,trunc,saturate,85.92,5
3,2,trunc,wrap,83.19,5
4,1,trunc,wrap,50.55,5
4,1,trunc,saturate,50.4,5
2,3,trunc,wrap,45.08,5
5,0,trunc,saturate,36.42,5
5,0,trunc,wrap,36.42,5
5,0,stochastic,saturate,31.45,5
5,0,stochastic,wrap,31.45,5
0,5,stochastic,saturate,31.28,5
1,4,stochastic,saturate,30.46,5
2,3,stochastic,saturate,30.03,5
3,2,stochastic,saturate,26.33,5
4,1,stochastic,wrap,24.55,5
4,1,stochastic,saturate,24.12,5
3,2,stochastic,wrap,20.45,5
2,3,nearest,wrap,14.57,5
3,2,ceil,wrap,13.06,5
2,3,stochastic,wrap,10.81,5
0,5,ceil,wrap,10.16,5
0,5,trunc,wrap,10.16,5
1,4,floor,wrap,10.09,5
0,5,floor,wrap,10.04,5
0,5,nearest,wrap,9.91,5
3,2,floor,saturate,9.84,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
5,0,floor,wrap,9.8,5
0,5,ceil,saturate,9.8,5
1,4,ceil,saturate,9.8,5
2,3,ceil,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
4,1,ceil,wrap,9.8,5
5,0,ceil,wrap,9.8,5
4,1,floor,wrap,9.74,5
1,4,trunc,wrap,9.73,5
0,5,stochastic,wrap,9.68,5
1,4,ceil,wrap,9.65,5
1,4,nearest,wrap,9.63,5
2,3,floor,saturate,9.62,5
0,5,floor,saturate,9.56,5
1,4,floor,saturate,9.54,5
1,4,stochastic,wrap,9.38,5
2,3,floor,wrap,8.5,5
3,2,floor,wrap,8.46,5
2,3,ceil,wrap,7.95,5
0,6,nearest,saturate,98.03,6
1,5,nearest,saturate,98.01,6
3,3,nearest,saturate,97.94,6
4,2,nearest,saturate,97.94,6
2,4,nearest,saturate,97.88,6
4,2,nearest,wrap,97.79,6
5,1,nearest,saturate,97.65,6
5,1,nearest,wrap,97.65,6
0,6,trunc,saturate,93.71,6
1,5,trunc,saturate,93.42,6
2,4,trunc,saturate,93.02,6
3,3,trunc,saturate,91.21,6
3,3,nearest,wrap,91.11,6
3,3,trunc,wrap,88.52,6
4,2,trunc,wrap,85.91,6
4,2,trunc,saturate,85.87,6
5,1,trunc,saturate,50.2,6
5,1,trunc,wrap,50.2,6
2,4,trunc,wrap,41.66,6
1,5,stochastic,saturate,30.62,6
2,4,stochastic,saturate,29.36,6
0,6,stochastic,saturate,28.9,6
3,3,stochastic,saturate,27.86,6
4,2,stochastic,wrap,27.77,6
4,2,stochastic,saturate,27.33,6
5,1,stochastic,saturate,25.3,6
5,1,stochastic,wrap,25.26,6
3,3,stochastic,wrap,20.85,6
2,4,nearest,wrap,12.79,6
3,3,ceil,wrap,12.39,6
0,6,stochastic,wrap,10.27,6
1,5,floor,wrap,10.11,6
1,5,stochastic,wrap,10.09,6
0,6,floor,wrap,10.08,6
0,6,ceil,wrap,10.07,6
0,6,trunc,wrap,9.99,6
0,6,nearest,wrap,9.87,6
4,2,floor,saturate,9.85,6
5,1,floor,saturate,9.8,6
5,1,floor,wrap,9.8,6
0,6,ceil,saturate,9.8,6
1,5,ceil,saturate,9.8,6
2,4,ceil,saturate,9.8,6
3,3,ceil,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
4,2,ceil,wrap,9.8,6
5,1,ceil,wrap,9.8,6
0,6,floor,saturate,9.75,6
1,5,floor,saturate,9.67,6
2,4,floor,saturate,9.66,6
3,3,floor,saturate,9.61,6
2,4,stochastic,wrap,9.6,6
1,5,nearest,wrap,9.46,6
1,5,ceil,wrap,9.4,6
1,5,trunc,wrap,9.06,6
2,4,floor,wrap,8.93,6
3,3,floor,wrap,8.73,6
4,2,floor,wrap,8.29,6
2,4,ceil,wrap,7.45,6
1,6,nearest,saturate,98.05,7
3,4,nearest,saturate,98.0,7
0,7,nearest,saturate,97.97,7
4,3,nearest,saturate,97.89,7
2,5,nearest,saturate,97.87,7
5,2,nearest,saturate,97.8,7
5,2,nearest,wrap,97.8,7
4,3,nearest,wrap,97.72,7
0,7,trunc,saturate,93.87,7
2,5,trunc,saturate,93.83,7
1,6,trunc,saturate,93.63,7
3,4,trunc,saturate,93.02,7
4,3,trunc,saturate,91.12,7
4,3,trunc,wrap,91.1,7
3,4,nearest,wrap,90.85,7
3,4,trunc,wrap,90.2,7
5,2,trunc,saturate,85.88,7
5,2,trunc,wrap,85.88,7
2,5,trunc,wrap,39.36,7
3,4,stochastic,saturate,30.0,7
0,7,stochastic,saturate,28.97,7
2,5,stochastic,saturate,28.95,7
5,2,stochastic,wrap,27.85,7
5,2,stochastic,saturate,27.81,7
1,6,stochastic,saturate,27.58,7
4,3,stochastic,wrap,27.11,7
4,3,stochastic,saturate,25.69,7
3,4,stochastic,wrap,22.31,7
2,5,nearest,wrap,12.29,7
3,4,ceil,wrap,12.26,7
2,5,stochastic,wrap,11.43,7
0,7,stochastic,wrap,10.68,7
1,6,floor,wrap,10.56,7
0,7,trunc,wrap,10.21,7
0,7,floor,wrap,10.19,7
1,6,nearest,wrap,10.13,7
5,2,floor,saturate,9.83,7
1,6,floor,saturate,9.82,7
5,2,floor,wrap,9.8,7
0,7,ceil,saturate,9.8,7
1,6,ceil,saturate,9.8,7
2,5,ceil,saturate,9.8,7
3,4,ceil,saturate,9.8,7
4,3,ceil,saturate,9.8,7
5,2,ceil,saturate,9.8,7
4,3,ceil,wrap,9.8,7
5,2,ceil,wrap,9.8,7
3,4,floor,saturate,9.76,7
1,6,stochastic,wrap,9.76,7
0,7,floor,saturate,9.71,7
2,5,floor,saturate,9.59,7
0,7,nearest,wrap,9.59,7
4,3,floor,saturate,9.57,7
0,7,ceil,wrap,9.57,7
1,6,ceil,wrap,9.5,7
1,6,trunc,wrap,8.88,7
3,4,floor,wrap,8.69,7
2,5,floor,wrap,8.15,7
2,5,ceil,wrap,7.36,7
4,3,floor,wrap,7.14,7
3,5,nearest,saturate,98.04,8
2,6,nearest,saturate,98.0,8
1,7,nearest,saturate,97.99,8
5,3,nearest,saturate,97.98,8
5,3,nearest,wrap,97.98,8
4,4,nearest,saturate,97.94,8
0,8,nearest,saturate,97.92,8
4,4,nearest,wrap,97.74,8
1,7,trunc,saturate,93.78,8
0,8,trunc,saturate,93.76,8
2,6,trunc,saturate,93.74,8
3,5,trunc,saturate,93.52,8
4,4,trunc,saturate,92.84,8
4,4,trunc,wrap,92.82,8
5,3,trunc,saturate,91.48,8
5,3,trunc,wrap,91.48,8
3,5,nearest,wrap,90.73,8
3,5,trunc,wrap,90.55,8
2,6,trunc,wrap,37.94,8
3,5,stochastic,saturate,31.37,8
0,8,stochastic,saturate,30.48,8
2,6,stochastic,saturate,29.11,8
1,7,stochastic,saturate,28.98,8
5,3,stochastic,wrap,28.77,8
5,3,stochastic,saturate,28.75,8
4,4,stochastic,wrap,28.12,8
4,4,stochastic,saturate,26.69,8
3,5,stochastic,wrap,22.99,8
2,6,nearest,wrap,12.18,8
3,5,ceil,wrap,11.83,8
2,6,stochastic,wrap,11.24,8
0,8,trunc,wrap,10.39,8
0,8,nearest,wrap,10.15,8
0,8,floor,wrap,10.13,8
1,7,stochastic,wrap,9.97,8
1,7,nearest,wrap,9.92,8
1,7,floor,wrap,9.85,8
0,8,ceil,saturate,9.8,8
1,7,ceil,saturate,9.8,8
2,6,ceil,saturate,9.8,8
3,5,ceil,saturate,9.8,8
4,4,ceil,saturate,9.8,8
5,3,ceil,saturate,9.8,8
4,4,ceil,wrap,9.8,8
5,3,ceil,wrap,9.8,8
0,8,ceil,wrap,9.79,8
0,8,floor,saturate,9.76,8
0,8,stochastic,wrap,9.72,8
3,5,floor,saturate,9.67,8
5,3,floor,saturate,9.66,8
4,4,floor,saturate,9.62,8
2,6,floor,saturate,9.59,8
1,7,floor,saturate,9.54,8
5,3,floor,wrap,9.54,8
3,5,floor,wrap,9.24,8
1,7,trunc,wrap,9.1,8
1,7,ceil,wrap,9.04,8
2,6,floor,wrap,8.32,8
2,6,ceil,wrap,7.62,8
4,4,floor,wrap,6.67,8
3,6,nearest,saturate,98.08,9
4,5,nearest,saturate,97.97,9
2,7,nearest,saturate,97.95,9
1,8,nearest,saturate,97.94,9
5,4,nearest,saturate,97.93,9
5,4,nearest,wrap,97.93,9
4,5,nearest,wrap,97.8,9
2,7,trunc,saturate,93.75,9
1,8,trunc,saturate,93.71,9
3,6,trunc,saturate,93.67,9
4,5,trunc,saturate,93.45,9
4,5,trunc,wrap,93.41,9
5,4,trunc,saturate,92.98,9
5,4,trunc,wrap,92.98,9
3,6,trunc,wrap,90.65,9
3,6,nearest,wrap,90.42,9
2,7,trunc,wrap,35.81,9
1,8,stochastic,saturate,30.24,9
4,5,stochastic,wrap,29.18,9
4,5,stochastic,saturate,28.78,9
3,6,stochastic,saturate,28.66,9
2,7,stochastic,saturate,28.37,9
5,4,stochastic,wrap,27.88,9
5,4,stochastic,saturate,27.86,9
3,6,stochastic,wrap,22.59,9
2,7,nearest,wrap,12.52,9
3,6,ceil,wrap,11.54,9
2,7,stochastic,wrap,11.5,9
1,8,floor,wrap,10.04,9
1,8,stochastic,wrap,9.97,9
1,8,ceil,wrap,9.87,9
1,8,floor,saturate,9.8,9
1,8,ceil,saturate,9.8,9
2,7,ceil,saturate,9.8,9
3,6,ceil,saturate,9.8,9
4,5,ceil,saturate,9.8,9
5,4,ceil,saturate,9.8,9
4,5,ceil,wrap,9.8,9
5,4,ceil,wrap,9.8,9
2,7,floor,saturate,9.76,9
5,4,floor,saturate,9.74,9
3,6,floor,saturate,9.63,9
4,5,floor,saturate,9.63,9
1,8,nearest,wrap,9.51,9
5,4,floor,wrap,9.48,9
3,6,floor,wrap,9.21,9
1,8,trunc,wrap,8.99,9
2,7,floor,wrap,8.5,9
2,7,ceil,wrap,7.42,9
4,5,floor,wrap,7.06,9
3,7,nearest,saturate,97.97,10
4,6,nearest,saturate,97.96,10
5,5,nearest,saturate,97.93,10
5,5,nearest,wrap,97.93,10
2,8,nearest,saturate,97.91,10
4,6,nearest,wrap,97.84,10
4,6,trunc,saturate,93.86,10
4,6,trunc,wrap,93.81,10
3,7,trunc,saturate,93.77,10
2,8,trunc,saturate,93.76,10
5,5,trunc,saturate,93.47,10
5,5,trunc,wrap,93.47,10
3,7,trunc,wrap,90.91,10
3,7,nearest,wrap,90.42,10
2,8,trunc,wrap,36.31,10
3,7,stochastic,saturate,31.4,10
5,5,stochastic,saturate,31.09,10
5,5,stochastic,wrap,31.09,10
2,8,stochastic,saturate,30.92,10
4,6,stochastic,wrap,30.66,10
4,6,stochastic,saturate,29.69,10
3,7,stochastic,wrap,22.17,10
2,8,nearest,wrap,11.97,10
3,7,ceil,wrap,11.71,10
2,8,stochastic,wrap,11.27,10
2,8,ceil,saturate,9.8,10
3,7,ceil,saturate,9.8,10
4,6,ceil,saturate,9.8,10
5,5,ceil,saturate,9.8,10
4,6,ceil,wrap,9.8,10
5,5,ceil,wrap,9.8,10
2,8,floor,saturate,9.76,10
4,6,floor,saturate,9.76,10
5,5,floor,saturate,9.72,10
3,7,floor,saturate,9.56,10
5,5,floor,wrap,9.22,10
3,7,floor,wrap,9.18,10
2,8,floor,wrap,8.2,10
2,8,ceil,wrap,7.73,10
4,6,floor,wrap,6.95,10
3,8,nearest,saturate,98.03,11
5,6,nearest,saturate,98.0,11
5,6,nearest,wrap,98.0,11
4,7,nearest,saturate,97.97,11
4,7,nearest,wrap,97.81,11
3,8,trunc,saturate,93.92,11
4,7,trunc,saturate,93.79,11
4,7,trunc,wrap,93.77,11
5,6,trunc,saturate,93.64,11
5,6,trunc,wrap,93.64,11
3,8,trunc,wrap,90.87,11
3,8,nearest,wrap,90.33,11
4,7,stochastic,wrap,34.02,11
4,7,stochastic,saturate,33.55,11
5,6,stochastic,wrap,29.13,11
5,6,stochastic,saturate,29.12,11
3,8,stochastic,saturate,28.31,11
3,8,stochastic,wrap,22.54,11
3,8,ceil,wrap,11.83,11
3,8,floor,saturate,9.81,11
3,8,ceil,saturate,9.8,11
4,7,ceil,saturate,9.8,11
5,6,ceil,saturate,9.8,11
4,7,ceil,wrap,9.8,11
5,6,ceil,wrap,9.8,11
5,6,floor,saturate,9.71,11
4,7,floor,saturate,9.59,11
3,8,floor,wrap,9.26,11
5,6,floor,wrap,9.18,11
4,7,floor,wrap,7.06,11
5,7,nearest,saturate,97.94,12
5,7,nearest,wrap,97.94,12
4,8,nearest,saturate,97.92,12
4,8,nearest,wrap,97.78,12
4,8,trunc,wrap,93.74,12
4,8,trunc,saturate,93.72,12
5,7,trunc,saturate,93.57,12
5,7,trunc,wrap,93.57,12
4,8,stochastic,wrap,32.14,12
4,8,stochastic,saturate,31.24,12
5,7,stochastic,wrap,30.0,12
5,7,stochastic,saturate,29.99,12
5,7,floor,saturate,9.83,12
4,8,ceil,saturate,9.8,12
5,7,ceil,saturate,9.8,12
4,8,ceil,wrap,9.8,12
5,7,ceil,wrap,9.8,12
4,8,floor,saturate,9.73,12
5,7,floor,wrap,9.33,12
4,8,floor,wrap,6.92,12
5,8,nearest,saturate,98.01,13
5,8,nearest,wrap,98.01,13
5,8,trunc,saturate,93.88,13
5,8,trunc,wrap,93.88,13
5,8,stochastic,saturate,29.43,13
5,8,stochastic,wrap,29.43,13
