m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,stochastic,saturate,37.27,1
1,0,floor,wrap,10.13,1
1,0,stochastic,wrap,10.12,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
1,0,trunc,wrap,9.8,1
1,0,nearest,saturate,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,ceil,wrap,9.77,1
1,0,nearest,wrap,9.2,1
1,1,stochastic,saturate,56.73,2
0,2,nearest,saturate,42.17,2
0,2,ceil,saturate,41.92,2
0,2,trunc,saturate,41.78,2
0,2,floor,saturate,41.59,2
0,2,stochastic,saturate,41.24,2
2,0,stochastic,saturate,33.77,2
1,1,nearest,saturate,16.61,2
0,2,ceil,wrap,10.48,2
1,1,floor,wrap,10.29,2
1,1,ceil,wrap,10.26,2
0,2,floor,wrap,10.12,2
0,2,stochastic,wrap,10.05,2
1,1,trunc,wrap,10.02,2
2,0,floor,wrap,10.01,2
0,2,nearest,wrap,9.91,2
1,1,nearest,wrap,9.84,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
2,0,trunc,saturate,9.8,2
2,0,trunc,wrap,9.8,2
2,0,nearest,saturate,9.8,2
1,1,trunc,saturate,9.79,2
2,0,stochastic,wrap,9.73,2
2,0,ceil,wrap,9.66,2
1,1,stochastic,wrap,9.57,2
0,2,trunc,wrap,9.23,2
2,0,nearest,wrap,6.58,2
1,2,stochastic,saturate,88.35,3
1,2,trunc,saturate,88.24,3
1,2,floor,saturate,88.15,3
1,2,ceil,saturate,88.11,3
1,2,nearest,saturate,88.1,3
2,1,stochastic,saturate,55.4,3
0,3,stochastic,saturate,53.69,3
0,3,nearest,saturate,53.68,3
0,3,ceil,saturate,53.46,3
0,3,floor,saturate,53.37,3
0,3,trunc,saturate,53.34,3
3,0,stochastic,saturate,32.05,3
2,1,nearest,saturate,16.77,3
3,0,ceil,wrap,11.4,3
2,1,ceil,wrap,11.1,3
0,3,ceil,wrap,10.75,3
1,2,stochastic,wrap,10.65,3
3,0,floor,wrap,10.51,3
1,2,floor,wrap,10.43,3
0,3,nearest,wrap,10.34,3
0,3,trunc,wrap,10.16,3
1,2,nearest,wrap,10.08,3
1,2,trunc,wrap,10.01,3
0,3,stochastic,wrap,10.01,3
1,2,ceil,wrap,9.84,3
2,1,trunc,saturate,9.83,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
3,0,trunc,saturate,9.8,3
3,0,trunc,wrap,9.8,3
3,0,nearest,saturate,9.8,3
2,1,floor,wrap,9.69,3
0,3,floor,wrap,9.68,3
3,0,nearest,wrap,9.5,3
2,1,trunc,wrap,9.17,3
3,0,stochastic,wrap,8.64,3
2,1,stochastic,wrap,7.89,3
2,1,nearest,wrap,7.15,3
2,2,ceil,saturate,97.8,4
2,2,floor,saturate,97.75,4
2,2,nearest,saturate,97.69,4
2,2,stochastic,saturate,97.67,4
2,2,trunc,saturate,97.62,4
1,3,ceil,saturate,89.59,4
1,3,nearest,saturate,89.53,4
1,3,floor,saturate,89.48,4
1,3,trunc,saturate,89.38,4
1,3,stochastic,saturate,89.27,4
3,1,stochastic,saturate,55.44,4
0,4,stochastic,saturate,54.16,4
0,4,floor,saturate,54.08,4
0,4,nearest,saturate,53.65,4
0,4,trunc,saturate,53.64,4
0,4,ceil,saturate,53.61,4
4,0,stochastic,saturate,32.46,4
3,1,nearest,saturate,16.68,4
3,1,nearest,wrap,13.33,4
0,4,floor,wrap,10.57,4
0,4,stochastic,wrap,10.53,4
1,3,nearest,wrap,10.4,4
0,4,nearest,wrap,10.19,4
4,0,floor,wrap,10.15,4
1,3,ceil,wrap,10.13,4
1,3,trunc,wrap,10.13,4
0,4,trunc,wrap,10.11,4
1,3,stochastic,wrap,10.07,4
3,1,trunc,wrap,9.85,4
0,4,ceil,wrap,9.83,4
3,1,trunc,saturate,9.81,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
4,0,trunc,saturate,9.8,4
4,0,trunc,wrap,9.8,4
4,0,nearest,saturate,9.8,4
4,0,nearest,wrap,9.8,4
1,3,floor,wrap,9.78,4
2,2,ceil,wrap,9.06,4
2,2,stochastic,wrap,8.67,4
3,1,stochastic,wrap,8.58,4
2,2,floor,wrap,8.39,4
2,2,nearest,wrap,8.23,4
2,2,trunc,wrap,8.17,4
3,1,floor,wrap,8.08,4
4,0,ceil,wrap,7.9,4
3,1,ceil,wrap,7.44,4
4,0,stochastic,wrap,7.35,4
3,2,nearest,saturate,98.18,5
3,2,trunc,saturate,98.11,5
3,2,ceil,saturate,98.1,5
3,2,stochastic,saturate,98.08,5
3,2,floor,saturate,98.05,5
2,3,ceil,saturate,97.82,5
2,3,floor,saturate,97.78,5
2,3,stochastic,saturate,97.75,5
2,3,trunc,saturate,97.71,5
2,3,nearest,saturate,97.71,5
1,4,stochastic,saturate,89.62,5
1,4,nearest,saturate,89.5,5
1,4,trunc,saturate,89.43,5
1,4,ceil,saturate,89.37,5
1,4,floor,saturate,89.32,5
4,1,stochastic,saturate,55.38,5
0,5,ceil,saturate,54.23,5
0,5,floor,saturate,53.58,5
0,5,stochastic,saturate,53.56,5
0,5,trunc,saturate,53.54,5
0,5,nearest,saturate,53.15,5
3,2,trunc,wrap,36.86,5
3,2,nearest,wrap,36.16,5
3,2,floor,wrap,35.59,5
3,2,ceil,wrap,35.57,5
3,2,stochastic,wrap,35.35,5
5,0,stochastic,saturate,31.97,5
4,1,ceil,wrap,17.32,5
4,1,nearest,wrap,16.71,5
4,1,nearest,saturate,16.69,5
4,1,stochastic,wrap,14.48,5
5,0,stochastic,wrap,11.52,5
0,5,stochastic,wrap,10.67,5
1,4,nearest,wrap,10.45,5
1,4,floor,wrap,10.3,5
1,4,ceil,wrap,10.23,5
5,0,ceil,wrap,10.22,5
1,4,stochastic,wrap,10.14,5
1,4,trunc,wrap,10.0,5
0,5,trunc,wrap,9.95,5
0,5,ceil,wrap,9.86,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
4,1,trunc,wrap,9.8,5
5,0,trunc,wrap,9.8,5
5,0,nearest,saturate,9.8,5
5,0,nearest,wrap,9.8,5
0,5,floor,wrap,9.73,5
0,5,nearest,wrap,9.57,5
2,3,ceil,wrap,9.12,5
2,3,trunc,wrap,8.84,5
2,3,stochastic,wrap,8.8,5
2,3,nearest,wrap,8.78,5
2,3,floor,wrap,8.6,5
4,1,floor,wrap,5.08,5
5,0,floor,wrap,4.94,5
3,3,stochastic,saturate,98.15,6
4,2,trunc,saturate,98.14,6
4,2,nearest,saturate,98.09,6
3,3,nearest,saturate,98.06,6
3,3,floor,saturate,98.05,6
4,2,stochastic,saturate,98.05,6
3,3,trunc,saturate,98.03,6
4,2,ceil,saturate,98.01,6
4,2,floor,saturate,98.0,6
3,3,ceil,saturate,98.0,6
2,4,ceil,saturate,97.8,6
2,4,stochastic,saturate,97.79,6
2,4,floor,saturate,97.76,6
2,4,nearest,saturate,97.76,6
4,2,nearest,wrap,97.73,6
2,4,trunc,saturate,97.72,6
4,2,trunc,wrap,97.72,6
4,2,ceil,wrap,97.69,6
4,2,stochastic,wrap,97.66,6
4,2,floor,wrap,97.6,6
1,5,nearest,saturate,89.6,6
1,5,ceil,saturate,89.56,6
1,5,floor,saturate,89.45,6
1,5,stochastic,saturate,89.38,6
1,5,trunc,saturate,89.2,6
5,1,stochastic,saturate,54.28,6
0,6,trunc,saturate,54.05,6
0,6,ceil,saturate,53.86,6
0,6,stochastic,saturate,53.85,6
0,6,nearest,saturate,53.8,6
0,6,floor,saturate,53.64,6
5,1,stochastic,wrap,50.34,6
3,3,trunc,wrap,35.83,6
3,3,floor,wrap,35.65,6
3,3,nearest,wrap,35.08,6
3,3,ceil,wrap,35.05,6
3,3,stochastic,wrap,34.87,6
5,1,nearest,saturate,16.77,6
5,1,nearest,wrap,16.39,6
1,5,floor,wrap,10.37,6
0,6,ceil,wrap,10.31,6
0,6,nearest,wrap,10.17,6
1,5,ceil,wrap,10.14,6
1,5,stochastic,wrap,10.14,6
1,5,nearest,wrap,10.13,6
0,6,floor,wrap,10.08,6
0,6,trunc,wrap,9.89,6
0,6,stochastic,wrap,9.86,6
5,1,trunc,wrap,9.82,6
5,1,trunc,saturate,9.81,6
5,1,floor,saturate,9.8,6
5,1,ceil,saturate,9.8,6
1,5,trunc,wrap,9.75,6
5,1,ceil,wrap,9.6,6
2,4,stochastic,wrap,9.12,6
2,4,floor,wrap,8.85,6
2,4,trunc,wrap,8.8,6
2,4,ceil,wrap,8.67,6
2,4,nearest,wrap,8.54,6
5,1,floor,wrap,8.17,6
4,3,nearest,saturate,98.14,7
5,2,floor,wrap,98.13,7
4,3,trunc,saturate,98.11,7
5,2,nearest,wrap,98.1,7
4,3,floor,saturate,98.08,7
3,4,ceil,saturate,98.07,7
5,2,trunc,saturate,98.07,7
5,2,ceil,wrap,98.06,7
3,4,trunc,saturate,98.06,7
3,4,floor,saturate,98.05,7
4,3,ceil,saturate,98.05,7
5,2,trunc,wrap,98.05,7
3,4,nearest,saturate,98.05,7
5,2,stochastic,saturate,98.05,7
5,2,floor,saturate,98.03,7
4,3,stochastic,saturate,98.03,7
3,4,stochastic,saturate,98.02,7
5,2,nearest,saturate,97.99,7
5,2,stochastic,wrap,97.98,7
5,2,ceil,saturate,97.94,7
2,5,floor,saturate,97.77,7
4,3,floor,wrap,97.77,7
4,3,trunc,wrap,97.77,7
2,5,ceil,saturate,97.74,7
4,3,ceil,wrap,97.74,7
2,5,nearest,saturate,97.74,7
2,5,trunc,saturate,97.73,7
4,3,nearest,wrap,97.69,7
2,5,stochastic,saturate,97.69,7
4,3,stochastic,wrap,97.51,7
1,6,trunc,saturate,89.59,7
1,6,stochastic,saturate,89.58,7
1,6,nearest,saturate,89.52,7
1,6,ceil,saturate,89.43,7
1,6,floor,saturate,89.36,7
0,7,ceil,saturate,54.0,7
0,7,nearest,saturate,53.87,7
0,7,trunc,saturate,53.73,7
0,7,floor,saturate,53.6,7
0,7,stochastic,saturate,53.6,7
3,4,trunc,wrap,34.98,7
3,4,nearest,wrap,34.48,7
3,4,floor,wrap,34.44,7
3,4,stochastic,wrap,33.95,7
3,4,ceil,wrap,33.87,7
1,6,stochastic,wrap,10.96,7
1,6,floor,wrap,10.33,7
1,6,ceil,wrap,10.18,7
0,7,stochastic,wrap,10.04,7
0,7,floor,wrap,9.97,7
1,6,nearest,wrap,9.88,7
0,7,trunc,wrap,9.75,7
0,7,ceil,wrap,9.63,7
1,6,trunc,wrap,9.5,7
0,7,nearest,wrap,9.38,7
2,5,ceil,wrap,9.33,7
2,5,floor,wrap,8.99,7
2,5,nearest,wrap,8.72,7
2,5,stochastic,wrap,8.71,7
2,5,trunc,wrap,8.64,7
5,3,ceil,wrap,98.12,8
4,4,trunc,saturate,98.11,8
3,5,trunc,saturate,98.09,8
5,3,trunc,saturate,98.09,8
3,5,nearest,saturate,98.09,8
3,5,floor,saturate,98.08,8
5,3,nearest,saturate,98.08,8
5,3,nearest,wrap,98.07,8
4,4,ceil,saturate,98.06,8
5,3,trunc,wrap,98.06,8
5,3,stochastic,wrap,98.05,8
3,5,ceil,saturate,98.04,8
3,5,stochastic,saturate,98.04,8
4,4,nearest,saturate,98.03,8
5,3,floor,saturate,98.02,8
4,4,floor,saturate,98.0,8
5,3,stochastic,saturate,98.0,8
5,3,ceil,saturate,97.99,8
5,3,floor,wrap,97.97,8
4,4,stochastic,saturate,97.97,8
2,6,floor,saturate,97.84,8
2,6,nearest,saturate,97.77,8
2,6,stochastic,saturate,97.77,8
4,4,floor,wrap,97.74,8
2,6,ceil,saturate,97.73,8
4,4,trunc,wrap,97.7,8
4,4,nearest,wrap,97.7,8
4,4,ceil,wrap,97.68,8
2,6,trunc,saturate,97.68,8
4,4,stochastic,wrap,97.67,8
1,7,ceil,saturate,89.57,8
1,7,stochastic,saturate,89.54,8
1,7,floor,saturate,89.47,8
1,7,trunc,saturate,89.34,8
1,7,nearest,saturate,89.24,8
0,8,trunc,saturate,53.96,8
0,8,floor,saturate,53.88,8
0,8,ceil,saturate,53.69,8
0,8,nearest,saturate,53.41,8
0,8,stochastic,saturate,53.4,8
3,5,stochastic,wrap,34.42,8
3,5,ceil,wrap,34.32,8
3,5,floor,wrap,34.31,8
3,5,nearest,wrap,34.17,8
3,5,trunc,wrap,34.15,8
1,7,nearest,wrap,10.69,8
1,7,stochastic,wrap,10.52,8
1,7,trunc,wrap,10.49,8
0,8,trunc,wrap,10.41,8
0,8,nearest,wrap,10.22,8
0,8,stochastic,wrap,10.2,8
0,8,floor,wrap,10.15,8
1,7,ceil,wrap,10.14,8
1,7,floor,wrap,9.79,8
0,8,ceil,wrap,9.78,8
2,6,nearest,wrap,9.5,8
2,6,floor,wrap,9.42,8
2,6,ceil,wrap,9.25,8
2,6,trunc,wrap,9.07,8
2,6,stochastic,wrap,8.99,8
4,5,ceil,saturate,98.12,9
4,5,trunc,saturate,98.12,9
5,4,trunc,saturate,98.12,9
5,4,stochastic,saturate,98.1,9
5,4,nearest,saturate,98.09,9
3,6,floor,saturate,98.07,9
3,6,trunc,saturate,98.07,9
3,6,stochastic,saturate,98.07,9
5,4,stochastic,wrap,98.07,9
5,4,ceil,wrap,98.06,9
5,4,ceil,saturate,98.04,9
4,5,nearest,saturate,98.04,9
5,4,trunc,wrap,98.03,9
3,6,nearest,saturate,98.03,9
5,4,nearest,wrap,98.02,9
5,4,floor,wrap,98.01,9
5,4,floor,saturate,97.99,9
4,5,stochastic,saturate,97.98,9
3,6,ceil,saturate,97.97,9
4,5,floor,saturate,97.95,9
4,5,ceil,wrap,97.83,9
2,7,stochastic,saturate,97.81,9
2,7,ceil,saturate,97.8,9
2,7,floor,saturate,97.77,9
4,5,floor,wrap,97.75,9
2,7,nearest,saturate,97.75,9
2,7,trunc,saturate,97.74,9
4,5,nearest,wrap,97.7,9
4,5,stochastic,wrap,97.65,9
4,5,trunc,wrap,97.64,9
1,8,trunc,saturate,89.53,9
1,8,stochastic,saturate,89.41,9
1,8,floor,saturate,89.38,9
1,8,nearest,saturate,89.38,9
1,8,ceil,saturate,89.35,9
3,6,floor,wrap,34.25,9
3,6,trunc,wrap,34.17,9
3,6,nearest,wrap,33.88,9
3,6,ceil,wrap,33.79,9
3,6,stochastic,wrap,33.71,9
1,8,floor,wrap,10.72,9
1,8,nearest,wrap,10.44,9
1,8,ceil,wrap,10.13,9
1,8,stochastic,wrap,10.01,9
1,8,trunc,wrap,9.99,9
2,7,nearest,wrap,9.72,9
2,7,ceil,wrap,9.26,9
2,7,trunc,wrap,9.22,9
2,7,stochastic,wrap,8.99,9
2,7,floor,wrap,8.93,9
5,5,ceil,wrap,98.13,10
5,5,ceil,saturate,98.11,10
4,6,trunc,saturate,98.09,10
3,7,nearest,saturate,98.09,10
5,5,trunc,wrap,98.08,10
3,7,trunc,saturate,98.06,10
5,5,floor,wrap,98.04,10
3,7,floor,saturate,98.03,10
5,5,trunc,saturate,98.03,10
3,7,ceil,saturate,98.02,10
3,7,stochastic,saturate,98.02,10
5,5,nearest,saturate,98.01,10
5,5,nearest,wrap,98.01,10
5,5,stochastic,wrap,98.01,10
5,5,stochastic,saturate,98.0,10
5,5,floor,saturate,97.99,10
4,6,nearest,saturate,97.99,10
4,6,floor,saturate,97.98,10
4,6,ceil,saturate,97.92,10
4,6,stochastic,saturate,97.91,10
2,8,nearest,saturate,97.82,10
2,8,trunc,saturate,97.78,10
4,6,nearest,wrap,97.78,10
2,8,ceil,saturate,97.77,10
2,8,stochastic,saturate,97.75,10
4,6,trunc,wrap,97.73,10
4,6,floor,wrap,97.7,10
2,8,floor,saturate,97.69,10
4,6,ceil,wrap,97.68,10
4,6,stochastic,wrap,97.63,10
3,7,nearest,wrap,34.36,10
3,7,trunc,wrap,34.28,10
3,7,stochastic,wrap,34.17,10
3,7,floor,wrap,34.0,10
3,7,ceil,wrap,33.87,10
2,8,ceil,wrap,9.13,10
2,8,stochastic,wrap,9.02,10
2,8,nearest,wrap,8.97,10
2,8,trunc,wrap,8.84,10
2,8,floor,wrap,8.7,10
3,8,floor,saturate,98.11,11
4,7,stochastic,saturate,98.1,11
4,7,trunc,saturate,98.08,11
5,6,ceil,saturate,98.07,11
5,6,stochastic,saturate,98.04,11
5,6,floor,saturate,98.03,11
4,7,ceil,saturate,98.03,11
5,6,trunc,wrap,98.02,11
3,8,nearest,saturate,98.02,11
5,6,nearest,saturate,98.02,11
3,8,stochastic,saturate,98.02,11
4,7,floor,saturate,98.01,11
3,8,ceil,saturate,98.01,11
3,8,trunc,saturate,98.01,11
5,6,nearest,wrap,98.01,11
5,6,floor,wrap,97.99,11
5,6,trunc,saturate,97.99,11
5,6,stochastic,wrap,97.98,11
5,6,ceil,wrap,97.97,11
4,7,nearest,saturate,97.95,11
4,7,ceil,wrap,97.79,11
4,7,nearest,wrap,97.75,11
4,7,stochastic,wrap,97.71,11
4,7,floor,wrap,97.7,11
4,7,trunc,wrap,97.68,11
3,8,nearest,wrap,34.11,11
3,8,stochastic,wrap,34.08,11
3,8,trunc,wrap,34.01,11
3,8,floor,wrap,33.98,11
3,8,ceil,wrap,33.91,11
5,7,floor,wrap,98.12,12
5,7,stochastic,wrap,98.11,12
5,7,nearest,saturate,98.1,12
4,8,stochastic,saturate,98.09,12
4,8,floor,saturate,98.08,12
5,7,ceil,wrap,98.05,12
5,7,floor,saturate,98.03,12
4,8,ceil,saturate,98.03,12
4,8,nearest,saturate,98.03,12
5,7,ceil,saturate,98.02,12
5,7,trunc,wrap,98.01,12
5,7,stochastic,saturate,98.01,12
4,8,trunc,saturate,97.97,12
5,7,trunc,saturate,97.95,12
5,7,nearest,wrap,97.95,12
4,8,stochastic,wrap,97.7,12
4,8,trunc,wrap,97.65,12
4,8,floor,wrap,97.64,12
4,8,nearest,wrap,97.64,12
4,8,ceil,wrap,97.58,12
5,8,nearest,saturate,98.13,13
5,8,nearest,wrap,98.07,13
5,8,stochastic,wrap,98.06,13
5,8,floor,saturate,98.04,13
5,8,stochastic,saturate,98.04,13
5,8,floor,wrap,98.02,13
