m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,97.9,1
1,0,stochastic,saturate,97.68,1
1,0,ceil,saturate,97.24,1
1,0,trunc,saturate,96.9,1
1,0,floor,saturate,96.75,1
1,0,stochastic,wrap,10.55,1
1,0,nearest,wrap,10.17,1
1,0,ceil,wrap,10.08,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,floor,wrap,9.59,1
1,0,trunc,wrap,8.73,1
1,1,ceil,saturate,97.82,2
2,0,nearest,saturate,97.77,2
2,0,stochastic,saturate,97.75,2
0,2,stochastic,saturate,97.73,2
0,2,ceil,saturate,97.72,2
1,1,nearest,saturate,97.7,2
1,1,stochastic,saturate,97.61,2
0,2,nearest,saturate,97.6,2
0,2,floor,saturate,97.55,2
0,2,trunc,saturate,97.54,2
2,0,ceil,saturate,97.29,2
1,1,trunc,saturate,97.02,2
1,1,floor,saturate,96.99,2
2,0,trunc,saturate,96.83,2
2,0,floor,saturate,96.77,2
2,0,ceil,wrap,11.14,2
1,1,floor,wrap,10.74,2
1,1,ceil,wrap,10.37,2
0,2,ceil,wrap,10.3,2
1,1,nearest,wrap,10.3,2
1,1,stochastic,wrap,10.27,2
0,2,nearest,wrap,10.23,2
2,0,nearest,wrap,10.1,2
2,0,stochastic,wrap,10.06,2
0,2,stochastic,wrap,9.97,2
0,2,floor,wrap,9.95,2
0,2,trunc,wrap,9.83,2
2,0,trunc,wrap,9.83,2
1,1,trunc,wrap,9.2,2
2,0,floor,wrap,8.0,2
1,2,ceil,saturate,97.87,3
3,0,nearest,saturate,97.87,3
0,3,ceil,saturate,97.81,3
2,1,ceil,saturate,97.78,3
1,2,stochastic,saturate,97.73,3
0,3,trunc,saturate,97.7,3
0,3,nearest,saturate,97.69,3
0,3,floor,saturate,97.68,3
0,3,stochastic,saturate,97.68,3
3,0,stochastic,saturate,97.64,3
1,2,trunc,saturate,97.63,3
2,1,nearest,saturate,97.63,3
1,2,nearest,saturate,97.62,3
1,2,floor,saturate,97.59,3
2,1,stochastic,saturate,97.51,3
3,0,ceil,saturate,97.24,3
2,1,floor,saturate,97.09,3
2,1,trunc,saturate,97.09,3
3,0,trunc,saturate,97.02,3
3,0,floor,saturate,96.86,3
3,0,trunc,wrap,66.95,3
3,0,ceil,wrap,61.23,3
3,0,nearest,wrap,58.39,3
3,0,stochastic,wrap,47.1,3
3,0,floor,wrap,44.78,3
1,2,nearest,wrap,10.74,3
1,2,stochastic,wrap,10.56,3
0,3,trunc,wrap,10.37,3
0,3,floor,wrap,10.28,3
0,3,nearest,wrap,10.19,3
0,3,stochastic,wrap,10.06,3
1,2,floor,wrap,10.05,3
1,2,trunc,wrap,9.99,3
2,1,ceil,wrap,9.95,3
0,3,ceil,wrap,9.9,3
1,2,ceil,wrap,9.78,3
2,1,nearest,wrap,9.57,3
2,1,stochastic,wrap,9.53,3
2,1,trunc,wrap,8.82,3
2,1,floor,wrap,8.24,3
0,4,ceil,saturate,97.86,4
1,3,ceil,saturate,97.85,4
3,1,ceil,saturate,97.83,4
0,4,nearest,saturate,97.81,4
1,3,stochastic,saturate,97.8,4
0,4,trunc,saturate,97.79,4
0,4,floor,saturate,97.77,4
4,0,stochastic,saturate,97.75,4
2,2,ceil,saturate,97.74,4
4,0,nearest,saturate,97.73,4
1,3,floor,saturate,97.69,4
1,3,trunc,saturate,97.69,4
1,3,nearest,saturate,97.68,4
0,4,stochastic,saturate,97.68,4
2,2,stochastic,saturate,97.67,4
2,2,nearest,saturate,97.65,4
4,0,stochastic,wrap,97.65,4
3,1,stochastic,saturate,97.61,4
4,0,nearest,wrap,97.58,4
2,2,trunc,saturate,97.57,4
3,1,nearest,saturate,97.57,4
2,2,floor,saturate,97.54,4
4,0,ceil,saturate,97.26,4
4,0,ceil,wrap,97.22,4
4,0,trunc,saturate,97.01,4
3,1,trunc,saturate,96.96,4
4,0,floor,saturate,96.94,4
3,1,floor,saturate,96.9,4
4,0,trunc,wrap,96.9,4
4,0,floor,wrap,96.6,4
3,1,ceil,wrap,58.51,4
3,1,trunc,wrap,57.01,4
3,1,nearest,wrap,53.06,4
3,1,stochastic,wrap,47.29,4
3,1,floor,wrap,45.53,4
0,4,nearest,wrap,10.77,4
0,4,trunc,wrap,10.56,4
0,4,floor,wrap,10.21,4
1,3,floor,wrap,10.19,4
1,3,nearest,wrap,10.18,4
0,4,stochastic,wrap,10.1,4
1,3,trunc,wrap,10.02,4
2,2,ceil,wrap,9.98,4
1,3,stochastic,wrap,9.78,4
1,3,ceil,wrap,9.77,4
0,4,ceil,wrap,9.53,4
2,2,stochastic,wrap,9.41,4
2,2,trunc,wrap,9.37,4
2,2,nearest,wrap,9.36,4
2,2,floor,wrap,9.03,4
5,0,nearest,saturate,97.85,5
5,0,nearest,wrap,97.85,5
1,4,floor,saturate,97.8,5
1,4,ceil,saturate,97.8,5
1,4,trunc,saturate,97.78,5
1,4,nearest,saturate,97.78,5
4,1,ceil,saturate,97.74,5
2,3,nearest,saturate,97.74,5
2,3,stochastic,saturate,97.73,5
1,4,stochastic,saturate,97.72,5
5,0,stochastic,saturate,97.71,5
5,0,stochastic,wrap,97.71,5
3,2,ceil,saturate,97.7,5
0,5,nearest,saturate,97.7,5
0,5,trunc,saturate,97.69,5
0,5,floor,saturate,97.68,5
0,5,ceil,saturate,97.68,5
0,5,stochastic,saturate,97.68,5
2,3,ceil,saturate,97.67,5
2,3,trunc,saturate,97.66,5
4,1,nearest,saturate,97.64,5
4,1,ceil,wrap,97.63,5
3,2,stochastic,saturate,97.62,5
3,2,nearest,saturate,97.61,5
2,3,floor,saturate,97.6,5
4,1,stochastic,saturate,97.6,5
3,2,trunc,saturate,97.58,5
4,1,nearest,wrap,97.52,5
3,2,floor,saturate,97.49,5
4,1,stochastic,wrap,97.4,5
5,0,ceil,saturate,97.32,5
5,0,ceil,wrap,97.32,5
4,1,trunc,saturate,97.09,5
4,1,floor,saturate,97.08,5
4,1,trunc,wrap,96.95,5
5,0,trunc,saturate,96.85,5
5,0,trunc,wrap,96.85,5
4,1,floor,wrap,96.84,5
5,0,floor,saturate,96.79,5
5,0,floor,wrap,96.79,5
3,2,trunc,wrap,53.22,5
3,2,ceil,wrap,53.21,5
3,2,nearest,wrap,49.53,5
3,2,stochastic,wrap,47.71,5
3,2,floor,wrap,47.32,5
1,4,stochastic,wrap,10.7,5
0,5,trunc,wrap,10.41,5
0,5,floor,wrap,10.36,5
0,5,ceil,wrap,10.33,5
2,3,ceil,wrap,10.28,5
0,5,stochastic,wrap,10.22,5
1,4,nearest,wrap,10.08,5
1,4,floor,wrap,10.06,5
2,3,trunc,wrap,9.97,5
2,3,nearest,wrap,9.97,5
0,5,nearest,wrap,9.86,5
1,4,trunc,wrap,9.84,5
1,4,ceil,wrap,9.82,5
2,3,stochastic,wrap,9.52,5
2,3,floor,wrap,9.12,5
5,1,ceil,saturate,97.9,6
5,1,ceil,wrap,97.9,6
2,4,ceil,saturate,97.83,6
3,3,ceil,saturate,97.83,6
4,2,ceil,saturate,97.83,6
0,6,ceil,saturate,97.82,6
1,5,nearest,saturate,97.8,6
0,6,stochastic,saturate,97.8,6
1,5,ceil,saturate,97.77,6
2,4,stochastic,saturate,97.77,6
0,6,floor,saturate,97.76,6
2,4,trunc,saturate,97.74,6
1,5,floor,saturate,97.73,6
2,4,floor,saturate,97.73,6
3,3,stochastic,saturate,97.73,6
0,6,trunc,saturate,97.72,6
1,5,trunc,saturate,97.72,6
3,3,trunc,saturate,97.72,6
3,3,floor,saturate,97.71,6
4,2,stochastic,saturate,97.71,6
4,2,ceil,wrap,97.7,6
2,4,nearest,saturate,97.7,6
0,6,nearest,saturate,97.69,6
1,5,stochastic,saturate,97.69,6
4,2,nearest,saturate,97.68,6
3,3,nearest,saturate,97.67,6
4,2,trunc,saturate,97.61,6
5,1,nearest,saturate,97.59,6
5,1,nearest,wrap,97.59,6
4,2,floor,saturate,97.58,6
4,2,nearest,wrap,97.57,6
5,1,stochastic,saturate,97.5,6
4,2,stochastic,wrap,97.5,6
5,1,stochastic,wrap,97.5,6
4,2,trunc,wrap,97.43,6
4,2,floor,wrap,97.38,6
5,1,floor,saturate,97.13,6
5,1,floor,wrap,97.13,6
5,1,trunc,saturate,97.07,6
5,1,trunc,wrap,97.07,6
3,3,trunc,wrap,50.06,6
3,3,ceil,wrap,50.01,6
3,3,nearest,wrap,48.84,6
3,3,floor,wrap,47.97,6
3,3,stochastic,wrap,47.51,6
0,6,trunc,wrap,10.31,6
0,6,nearest,wrap,10.23,6
1,5,ceil,wrap,10.14,6
1,5,nearest,wrap,10.09,6
1,5,trunc,wrap,10.04,6
1,5,stochastic,wrap,9.97,6
1,5,floor,wrap,9.91,6
0,6,stochastic,wrap,9.88,6
2,4,stochastic,wrap,9.79,6
0,6,floor,wrap,9.78,6
0,6,ceil,wrap,9.61,6
2,4,trunc,wrap,9.53,6
2,4,nearest,wrap,9.37,6
2,4,floor,wrap,9.33,6
2,4,ceil,wrap,9.23,6
0,7,stochastic,saturate,97.87,7
1,6,nearest,saturate,97.84,7
1,6,ceil,saturate,97.82,7
5,2,ceil,saturate,97.82,7
5,2,ceil,wrap,97.82,7
2,5,stochastic,saturate,97.8,7
1,6,floor,saturate,97.79,7
1,6,trunc,saturate,97.79,7
4,3,ceil,saturate,97.75,7
1,6,stochastic,saturate,97.75,7
2,5,ceil,saturate,97.74,7
3,4,floor,saturate,97.73,7
5,2,nearest,saturate,97.73,7
5,2,nearest,wrap,97.73,7
2,5,nearest,saturate,97.72,7
2,5,floor,saturate,97.71,7
3,4,ceil,saturate,97.71,7
3,4,trunc,saturate,97.71,7
3,4,nearest,saturate,97.71,7
5,2,stochastic,saturate,97.71,7
5,2,stochastic,wrap,97.71,7
2,5,trunc,saturate,97.7,7
4,3,nearest,saturate,97.68,7
0,7,ceil,saturate,97.66,7
4,3,stochastic,saturate,97.65,7
0,7,floor,saturate,97.64,7
0,7,trunc,saturate,97.64,7
4,3,ceil,wrap,97.63,7
0,7,nearest,saturate,97.63,7
3,4,stochastic,saturate,97.63,7
5,2,trunc,saturate,97.61,7
5,2,trunc,wrap,97.61,7
4,3,floor,saturate,97.59,7
5,2,floor,saturate,97.59,7
5,2,floor,wrap,97.59,7
4,3,trunc,saturate,97.57,7
4,3,nearest,wrap,97.56,7
4,3,stochastic,wrap,97.52,7
4,3,floor,wrap,97.47,7
4,3,trunc,wrap,97.39,7
3,4,ceil,wrap,49.28,7
3,4,trunc,wrap,48.68,7
3,4,nearest,wrap,47.68,7
3,4,stochastic,wrap,47.25,7
3,4,floor,wrap,47.12,7
1,6,nearest,wrap,10.64,7
0,7,floor,wrap,10.31,7
1,6,floor,wrap,10.2,7
1,6,stochastic,wrap,10.04,7
2,5,nearest,wrap,10.0,7
2,5,floor,wrap,9.99,7
0,7,nearest,wrap,9.98,7
2,5,ceil,wrap,9.94,7
0,7,stochastic,wrap,9.93,7
0,7,ceil,wrap,9.89,7
0,7,trunc,wrap,9.84,7
1,6,ceil,wrap,9.81,7
2,5,trunc,wrap,9.78,7
1,6,trunc,wrap,9.77,7
2,5,stochastic,wrap,9.76,7
4,4,floor,saturate,97.84,8
4,4,trunc,saturate,97.82,8
4,4,nearest,saturate,97.82,8
1,7,floor,saturate,97.79,8
5,3,nearest,saturate,97.79,8
5,3,nearest,wrap,97.79,8
2,6,stochastic,saturate,97.79,8
3,5,stochastic,saturate,97.79,8
4,4,stochastic,saturate,97.79,8
1,7,trunc,saturate,97.78,8
0,8,floor,saturate,97.77,8
0,8,ceil,saturate,97.77,8
5,3,ceil,saturate,97.77,8
5,3,ceil,wrap,97.77,8
0,8,trunc,saturate,97.77,8
4,4,ceil,saturate,97.74,8
0,8,nearest,saturate,97.74,8
3,5,nearest,saturate,97.73,8
1,7,nearest,saturate,97.72,8
0,8,stochastic,saturate,97.72,8
1,7,ceil,saturate,97.7,8
3,5,ceil,saturate,97.7,8
1,7,stochastic,saturate,97.7,8
3,5,floor,saturate,97.69,8
3,5,trunc,saturate,97.69,8
2,6,ceil,saturate,97.68,8
5,3,stochastic,saturate,97.68,8
5,3,stochastic,wrap,97.68,8
2,6,trunc,saturate,97.66,8
2,6,floor,saturate,97.65,8
5,3,floor,saturate,97.65,8
5,3,floor,wrap,97.65,8
5,3,trunc,saturate,97.64,8
5,3,trunc,wrap,97.64,8
2,6,nearest,saturate,97.63,8
4,4,stochastic,wrap,97.62,8
4,4,trunc,wrap,97.61,8
4,4,nearest,wrap,97.61,8
4,4,floor,wrap,97.59,8
4,4,ceil,wrap,97.57,8
3,5,ceil,wrap,48.32,8
3,5,nearest,wrap,47.74,8
3,5,trunc,wrap,47.57,8
3,5,stochastic,wrap,47.21,8
3,5,floor,wrap,47.17,8
1,7,trunc,wrap,10.35,8
0,8,stochastic,wrap,10.32,8
0,8,nearest,wrap,10.29,8
1,7,stochastic,wrap,10.22,8
1,7,ceil,wrap,10.18,8
0,8,ceil,wrap,10.05,8
0,8,floor,wrap,9.93,8
2,6,ceil,wrap,9.91,8
1,7,floor,wrap,9.83,8
2,6,trunc,wrap,9.8,8
0,8,trunc,wrap,9.77,8
2,6,nearest,wrap,9.76,8
2,6,floor,wrap,9.6,8
1,7,nearest,wrap,9.56,8
2,6,stochastic,wrap,9.56,8
3,6,floor,saturate,97.85,9
4,5,stochastic,saturate,97.84,9
2,7,ceil,saturate,97.83,9
3,6,trunc,saturate,97.83,9
3,6,ceil,saturate,97.82,9
2,7,floor,saturate,97.81,9
3,6,nearest,saturate,97.81,9
4,5,nearest,saturate,97.81,9
2,7,stochastic,saturate,97.81,9
3,6,stochastic,saturate,97.81,9
2,7,trunc,saturate,97.8,9
2,7,nearest,saturate,97.8,9
1,8,stochastic,saturate,97.8,9
5,4,ceil,saturate,97.79,9
5,4,ceil,wrap,97.79,9
4,5,ceil,saturate,97.78,9
4,5,trunc,saturate,97.76,9
1,8,floor,saturate,97.75,9
1,8,ceil,saturate,97.75,9
1,8,trunc,saturate,97.75,9
1,8,nearest,saturate,97.75,9
4,5,floor,saturate,97.74,9
5,4,nearest,saturate,97.74,9
5,4,nearest,wrap,97.74,9
5,4,stochastic,saturate,97.74,9
5,4,stochastic,wrap,97.74,9
5,4,trunc,saturate,97.72,9
5,4,trunc,wrap,97.72,9
5,4,floor,saturate,97.71,9
5,4,floor,wrap,97.71,9
4,5,stochastic,wrap,97.7,9
4,5,nearest,wrap,97.65,9
4,5,ceil,wrap,97.64,9
4,5,trunc,wrap,97.58,9
4,5,floor,wrap,97.57,9
3,6,ceil,wrap,47.53,9
3,6,nearest,wrap,47.45,9
3,6,trunc,wrap,47.23,9
3,6,stochastic,wrap,47.2,9
3,6,floor,wrap,47.19,9
1,8,stochastic,wrap,10.26,9
2,7,stochastic,wrap,9.89,9
2,7,ceil,wrap,9.81,9
2,7,floor,wrap,9.73,9
1,8,trunc,wrap,9.72,9
1,8,nearest,wrap,9.66,9
2,7,nearest,wrap,9.62,9
1,8,ceil,wrap,9.6,9
2,7,trunc,wrap,9.55,9
1,8,floor,wrap,9.37,9
2,8,stochastic,saturate,97.84,10
4,6,stochastic,saturate,97.8,10
3,7,ceil,saturate,97.79,10
5,5,ceil,saturate,97.79,10
5,5,ceil,wrap,97.79,10
3,7,stochastic,saturate,97.79,10
2,8,ceil,saturate,97.78,10
2,8,nearest,saturate,97.78,10
2,8,floor,saturate,97.76,10
2,8,trunc,saturate,97.76,10
5,5,nearest,saturate,97.74,10
5,5,nearest,wrap,97.74,10
5,5,trunc,saturate,97.73,10
5,5,trunc,wrap,97.73,10
5,5,floor,saturate,97.72,10
5,5,floor,wrap,97.72,10
3,7,nearest,saturate,97.72,10
4,6,ceil,saturate,97.71,10
3,7,floor,saturate,97.69,10
3,7,trunc,saturate,97.69,10
4,6,nearest,saturate,97.69,10
4,6,floor,saturate,97.67,10
4,6,trunc,saturate,97.66,10
4,6,stochastic,wrap,97.66,10
5,5,stochastic,saturate,97.64,10
5,5,stochastic,wrap,97.64,10
4,6,nearest,wrap,97.57,10
4,6,ceil,wrap,97.55,10
4,6,floor,wrap,97.54,10
4,6,trunc,wrap,97.52,10
3,7,ceil,wrap,48.03,10
3,7,nearest,wrap,47.81,10
3,7,trunc,wrap,47.77,10
3,7,floor,wrap,47.7,10
3,7,stochastic,wrap,47.34,10
2,8,ceil,wrap,9.81,10
2,8,stochastic,wrap,9.76,10
2,8,nearest,wrap,9.74,10
2,8,trunc,wrap,9.73,10
2,8,floor,wrap,9.6,10
5,6,stochastic,saturate,97.81,11
5,6,stochastic,wrap,97.81,11
5,6,floor,saturate,97.78,11
5,6,floor,wrap,97.78,11
5,6,nearest,saturate,97.77,11
5,6,nearest,wrap,97.77,11
5,6,trunc,saturate,97.76,11
5,6,trunc,wrap,97.76,11
4,7,stochastic,saturate,97.76,11
4,7,ceil,saturate,97.73,11
3,8,nearest,saturate,97.73,11
3,8,stochastic,saturate,97.73,11
3,8,floor,saturate,97.72,11
3,8,ceil,saturate,97.71,11
3,8,trunc,saturate,97.71,11
4,7,nearest,saturate,97.71,11
5,6,ceil,saturate,97.7,11
5,6,ceil,wrap,97.7,11
4,7,trunc,saturate,97.7,11
4,7,floor,saturate,97.69,11
4,7,stochastic,wrap,97.66,11
4,7,ceil,wrap,97.62,11
4,7,floor,wrap,97.59,11
4,7,trunc,wrap,97.59,11
4,7,nearest,wrap,97.59,11
3,8,nearest,wrap,47.56,11
3,8,ceil,wrap,47.54,11
3,8,stochastic,wrap,47.42,11
3,8,trunc,wrap,47.29,11
3,8,floor,wrap,47.24,11
4,8,ceil,saturate,97.87,12
4,8,nearest,saturate,97.87,12
4,8,trunc,saturate,97.86,12
4,8,floor,saturate,97.85,12
4,8,stochastic,saturate,97.79,12
5,7,ceil,saturate,97.73,12
5,7,ceil,wrap,97.73,12
5,7,stochastic,saturate,97.72,12
5,7,stochastic,wrap,97.72,12
5,7,floor,saturate,97.71,12
4,8,floor,wrap,97.71,12
5,7,floor,wrap,97.71,12
5,7,trunc,saturate,97.71,12
4,8,trunc,wrap,97.71,12
5,7,trunc,wrap,97.71,12
5,7,nearest,saturate,97.71,12
4,8,nearest,wrap,97.71,12
5,7,nearest,wrap,97.71,12
4,8,ceil,wrap,97.69,12
4,8,stochastic,wrap,97.59,12
5,8,stochastic,saturate,97.79,13
5,8,stochastic,wrap,97.79,13
5,8,nearest,saturate,97.74,13
5,8,nearest,wrap,97.74,13
5,8,ceil,saturate,97.72,13
5,8,ceil,wrap,97.72,13
