m,n,rounding,overflow,acc,bits
0.0,0.0,floor,saturate,9.8,0.0
0.0,0.0,floor,wrap,9.8,0.0
0.0,0.0,ceil,saturate,9.8,0.0
0.0,0.0,ceil,wrap,9.8,0.0
0.0,0.0,trunc,saturate,9.8,0.0
0.0,0.0,trunc,wrap,9.8,0.0
0.0,0.0,nearest,saturate,9.8,0.0
0.0,0.0,nearest,wrap,9.8,0.0
0.0,0.0,stochastic,saturate,9.8,0.0
0.0,0.0,stochastic,wrap,9.8,0.0
0.0,1.0,nearest,saturate,57.53,1.0
0.0,1.0,nearest,wrap,57.46,1.0
0.0,1.0,stochastic,saturate,11.33,1.0
0.0,1.0,stochastic,wrap,11.31,1.0
1.0,0.0,stochastic,saturate,9.85,1.0
1.0,0.0,stochastic,wrap,9.85,1.0
1.0,0.0,nearest,saturate,9.82,1.0
1.0,0.0,nearest,wrap,9.82,1.0
0.0,1.0,floor,saturate,9.8,1.0
1.0,0.0,floor,saturate,9.8,1.0
0.0,1.0,floor,wrap,9.8,1.0
1.0,0.0,floor,wrap,9.8,1.0
0.0,1.0,ceil,saturate,9.8,1.0
1.0,0.0,ceil,saturate,9.8,1.0
0.0,1.0,ceil,wrap,9.8,1.0
1.0,0.0,ceil,wrap,9.8,1.0
0.0,1.0,trunc,saturate,9.8,1.0
1.0,0.0,trunc,saturate,9.8,1.0
0.0,1.0,trunc,wrap,9.8,1.0
1.0,0.0,trunc,wrap,9.8,1.0
0.0,2.0,nearest,wrap,98.25,2.0
0.0,2.0,nearest,saturate,98.23,2.0
1.0,1.0,nearest,saturate,57.61,2.0
1.0,1.0,nearest,wrap,57.61,2.0
0.0,2.0,trunc,saturate,45.1,2.0
0.0,2.0,trunc,wrap,45.09,2.0
0.0,2.0,stochastic,saturate,10.85,2.0
0.0,2.0,stochastic,wrap,10.75,2.0
1.0,1.0,stochastic,saturate,10.68,2.0
1.0,1.0,stochastic,wrap,10.68,2.0
2.0,0.0,stochastic,saturate,10.11,2.0
2.0,0.0,stochastic,wrap,10.11,2.0
2.0,0.0,nearest,saturate,9.82,2.0
2.0,0.0,nearest,wrap,9.82,2.0
0.0,2.0,floor,saturate,9.8,2.0
1.0,1.0,floor,saturate,9.8,2.0
2.0,0.0,floor,saturate,9.8,2.0
0.0,2.0,floor,wrap,9.8,2.0
1.0,1.0,floor,wrap,9.8,2.0
2.0,0.0,floor,wrap,9.8,2.0
0.0,2.0,ceil,saturate,9.8,2.0
1.0,1.0,ceil,saturate,9.8,2.0
2.0,0.0,ceil,saturate,9.8,2.0
0.0,2.0,ceil,wrap,9.8,2.0
1.0,1.0,ceil,wrap,9.8,2.0
2.0,0.0,ceil,wrap,9.8,2.0
1.0,1.0,trunc,saturate,9.8,2.0
2.0,0.0,trunc,saturate,9.8,2.0
1.0,1.0,trunc,wrap,9.8,2.0
2.0,0.0,trunc,wrap,9.8,2.0
0.0,3.0,nearest,saturate,98.6,3.0
0.0,3.0,nearest,wrap,98.58,3.0
1.0,2.0,nearest,saturate,98.09,3.0
1.0,2.0,nearest,wrap,98.09,3.0
0.0,3.0,trunc,saturate,97.82,3.0
0.0,3.0,trunc,wrap,97.81,3.0
2.0,1.0,nearest,saturate,57.57,3.0
2.0,1.0,nearest,wrap,57.57,3.0
1.0,2.0,trunc,saturate,45.31,3.0
1.0,2.0,trunc,wrap,45.31,3.0
0.0,3.0,stochastic,saturate,32.02,3.0
0.0,3.0,stochastic,wrap,32.0,3.0
0.0,3.0,ceil,saturate,14.09,3.0
0.0,3.0,ceil,wrap,14.09,3.0
2.0,1.0,stochastic,saturate,10.87,3.0
2.0,1.0,stochastic,wrap,10.87,3.0
1.0,2.0,stochastic,saturate,10.33,3.0
1.0,2.0,stochastic,wrap,10.33,3.0
3.0,0.0,stochastic,saturate,9.98,3.0
3.0,0.0,stochastic,wrap,9.98,3.0
0.0,3.0,floor,saturate,9.9,3.0
0.0,3.0,floor,wrap,9.9,3.0
3.0,0.0,nearest,saturate,9.82,3.0
3.0,0.0,nearest,wrap,9.82,3.0
1.0,2.0,floor,saturate,9.8,3.0
2.0,1.0,floor,saturate,9.8,3.0
3.0,0.0,floor,saturate,9.8,3.0
1.0,2.0,floor,wrap,9.8,3.0
2.0,1.0,floor,wrap,9.8,3.0
3.0,0.0,floor,wrap,9.8,3.0
1.0,2.0,ceil,saturate,9.8,3.0
2.0,1.0,ceil,saturate,9.8,3.0
3.0,0.0,ceil,saturate,9.8,3.0
1.0,2.0,ceil,wrap,9.8,3.0
2.0,1.0,ceil,wrap,9.8,3.0
3.0,0.0,ceil,wrap,9.8,3.0
2.0,1.0,trunc,saturate,9.8,3.0
3.0,0.0,trunc,saturate,9.8,3.0
2.0,1.0,trunc,wrap,9.8,3.0
3.0,0.0,trunc,wrap,9.8,3.0
0.0,4.0,nearest,saturate,98.72,4.0
0.0,4.0,nearest,wrap,98.7,4.0
1.0,3.0,nearest,saturate,98.56,4.0
1.0,3.0,nearest,wrap,98.56,4.0
0.0,4.0,trunc,wrap,98.53,4.0
0.0,4.0,trunc,saturate,98.51,4.0
2.0,2.0,nearest,saturate,98.1,4.0
2.0,2.0,nearest,wrap,98.1,4.0
1.0,3.0,trunc,saturate,97.76,4.0
1.0,3.0,trunc,wrap,97.76,4.0
0.0,4.0,stochastic,saturate,89.95,4.0
