m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,98.29,1
1,0,stochastic,saturate,98.27,1
1,0,trunc,saturate,97.85,1
1,0,floor,saturate,97.8,1
1,0,ceil,saturate,97.68,1
1,0,ceil,wrap,10.35,1
1,0,stochastic,wrap,10.34,1
1,0,nearest,wrap,9.96,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,floor,wrap,9.74,1
1,0,trunc,wrap,8.78,1
2,0,nearest,saturate,98.41,2
0,2,stochastic,saturate,98.33,2
1,1,ceil,saturate,98.32,2
0,2,ceil,saturate,98.31,2
0,2,nearest,saturate,98.31,2
2,0,stochastic,saturate,98.29,2
1,1,stochastic,saturate,98.26,2
0,2,trunc,saturate,98.23,2
0,2,floor,saturate,98.22,2
1,1,nearest,saturate,98.15,2
1,1,floor,saturate,98.02,2
1,1,trunc,saturate,98.01,2
2,0,ceil,saturate,97.79,2
2,0,trunc,saturate,97.74,2
2,0,floor,saturate,97.7,2
2,0,trunc,wrap,26.49,2
2,0,ceil,wrap,12.69,2
2,0,floor,wrap,11.82,2
2,0,nearest,wrap,11.4,2
0,2,trunc,wrap,10.28,2
0,2,stochastic,wrap,10.28,2
0,2,ceil,wrap,10.17,2
1,1,ceil,wrap,9.95,2
1,1,stochastic,wrap,9.84,2
0,2,nearest,wrap,9.8,2
0,2,floor,wrap,9.78,2
1,1,trunc,wrap,9.66,2
1,1,nearest,wrap,9.58,2
1,1,floor,wrap,9.45,2
2,0,stochastic,wrap,8.47,2
0,3,trunc,saturate,98.4,3
0,3,stochastic,saturate,98.38,3
3,0,stochastic,saturate,98.36,3
0,3,floor,saturate,98.34,3
2,1,ceil,saturate,98.33,3
1,2,nearest,saturate,98.33,3
1,2,stochastic,saturate,98.33,3
0,3,nearest,saturate,98.32,3
3,0,nearest,saturate,98.31,3
1,2,ceil,saturate,98.3,3
1,2,floor,saturate,98.27,3
0,3,ceil,saturate,98.26,3
2,1,nearest,saturate,98.26,3
1,2,trunc,saturate,98.25,3
2,1,stochastic,saturate,98.25,3
2,1,trunc,saturate,97.94,3
2,1,floor,saturate,97.9,3
3,0,trunc,saturate,97.8,3
3,0,floor,saturate,97.77,3
3,0,ceil,saturate,97.75,3
3,0,ceil,wrap,94.06,3
3,0,trunc,wrap,93.35,3
3,0,nearest,wrap,92.05,3
3,0,stochastic,wrap,87.22,3
3,0,floor,wrap,84.54,3
2,1,trunc,wrap,17.09,3
2,1,nearest,wrap,11.67,3
2,1,floor,wrap,11.58,3
2,1,ceil,wrap,11.51,3
0,3,floor,wrap,10.41,3
0,3,nearest,wrap,10.33,3
2,1,stochastic,wrap,10.24,3
1,2,floor,wrap,10.15,3
1,2,nearest,wrap,9.96,3
0,3,stochastic,wrap,9.96,3
1,2,stochastic,wrap,9.88,3
0,3,ceil,wrap,9.75,3
1,2,ceil,wrap,9.39,3
0,3,trunc,wrap,9.31,3
1,2,trunc,wrap,9.22,3
0,4,ceil,saturate,98.39,4
3,1,ceil,saturate,98.39,4
2,2,ceil,saturate,98.36,4
1,3,nearest,saturate,98.36,4
1,3,trunc,saturate,98.35,4
1,3,floor,saturate,98.34,4
0,4,nearest,saturate,98.34,4
4,0,stochastic,saturate,98.33,4
1,3,ceil,saturate,98.31,4
0,4,stochastic,saturate,98.31,4
4,0,stochastic,wrap,98.31,4
4,0,nearest,wrap,98.29,4
2,2,stochastic,saturate,98.29,4
2,2,nearest,saturate,98.28,4
4,0,nearest,saturate,98.28,4
0,4,trunc,saturate,98.27,4
3,1,stochastic,saturate,98.27,4
0,4,floor,saturate,98.25,4
3,1,nearest,saturate,98.25,4
1,3,stochastic,saturate,98.23,4
2,2,floor,saturate,98.22,4
2,2,trunc,saturate,98.19,4
4,0,ceil,wrap,97.94,4
4,0,ceil,saturate,97.92,4
4,0,trunc,saturate,97.92,4
3,1,floor,saturate,97.9,4
3,1,trunc,saturate,97.88,4
4,0,floor,saturate,97.83,4
4,0,floor,wrap,97.79,4
4,0,trunc,wrap,97.78,4
3,1,ceil,wrap,92.19,4
3,1,trunc,wrap,90.62,4
3,1,nearest,wrap,89.7,4
3,1,stochastic,wrap,86.84,4
3,1,floor,wrap,85.24,4
2,2,trunc,wrap,12.46,4
2,2,floor,wrap,11.11,4
2,2,nearest,wrap,10.64,4
1,3,ceil,wrap,10.41,4
1,3,nearest,wrap,10.41,4
0,4,stochastic,wrap,10.4,4
0,4,nearest,wrap,10.29,4
0,4,ceil,wrap,10.12,4
2,2,ceil,wrap,10.08,4
1,3,trunc,wrap,10.07,4
2,2,stochastic,wrap,10.04,4
0,4,floor,wrap,10.02,4
1,3,stochastic,wrap,10.0,4
0,4,trunc,wrap,9.98,4
1,3,floor,wrap,9.92,4
0,5,floor,saturate,98.48,5
0,5,trunc,saturate,98.48,5
0,5,nearest,saturate,98.46,5
5,0,stochastic,saturate,98.44,5
5,0,stochastic,wrap,98.44,5
3,2,ceil,saturate,98.42,5
3,2,stochastic,saturate,98.41,5
0,5,ceil,saturate,98.4,5
3,2,nearest,saturate,98.36,5
2,3,ceil,saturate,98.34,5
2,3,nearest,saturate,98.34,5
1,4,stochastic,saturate,98.34,5
2,3,floor,saturate,98.32,5
1,4,trunc,saturate,98.32,5
1,4,floor,saturate,98.31,5
4,1,ceil,wrap,98.31,5
4,1,ceil,saturate,98.3,5
1,4,nearest,saturate,98.3,5
4,1,nearest,wrap,98.3,5
4,1,nearest,saturate,98.29,5
5,0,nearest,saturate,98.29,5
5,0,nearest,wrap,98.29,5
2,3,stochastic,saturate,98.29,5
4,1,stochastic,saturate,98.29,5
1,4,ceil,saturate,98.28,5
3,2,trunc,saturate,98.28,5
0,5,stochastic,saturate,98.27,5
2,3,trunc,saturate,98.26,5
4,1,stochastic,wrap,98.25,5
3,2,floor,saturate,98.21,5
4,1,floor,wrap,97.86,5
4,1,floor,saturate,97.83,5
4,1,trunc,saturate,97.83,5
5,0,trunc,saturate,97.82,5
5,0,trunc,wrap,97.82,5
4,1,trunc,wrap,97.8,5
5,0,floor,saturate,97.76,5
5,0,floor,wrap,97.76,5
5,0,ceil,saturate,97.75,5
5,0,ceil,wrap,97.75,5
3,2,ceil,wrap,90.32,5
3,2,trunc,wrap,89.72,5
3,2,nearest,wrap,89.08,5
3,2,stochastic,wrap,87.69,5
3,2,floor,wrap,87.09,5
2,3,trunc,wrap,10.78,5
0,5,ceil,wrap,10.48,5
0,5,nearest,wrap,10.42,5
0,5,trunc,wrap,10.32,5
0,5,floor,wrap,10.29,5
1,4,ceil,wrap,10.12,5
1,4,floor,wrap,9.99,5
1,4,trunc,wrap,9.85,5
0,5,stochastic,wrap,9.85,5
2,3,floor,wrap,9.81,5
1,4,nearest,wrap,9.8,5
2,3,ceil,wrap,9.78,5
2,3,nearest,wrap,9.65,5
2,3,stochastic,wrap,9.53,5
1,4,stochastic,wrap,9.34,5
2,4,stochastic,saturate,98.45,6
5,1,ceil,saturate,98.44,6
5,1,ceil,wrap,98.44,6
1,5,stochastic,saturate,98.43,6
4,2,stochastic,saturate,98.42,6
4,2,nearest,saturate,98.4,6
3,3,floor,saturate,98.39,6
4,2,ceil,wrap,98.39,6
0,6,floor,saturate,98.38,6
1,5,trunc,saturate,98.38,6
4,2,nearest,wrap,98.38,6
4,2,stochastic,wrap,98.38,6
1,5,floor,saturate,98.37,6
0,6,trunc,saturate,98.37,6
3,3,trunc,saturate,98.37,6
0,6,nearest,saturate,98.36,6
3,3,stochastic,saturate,98.36,6
3,3,ceil,saturate,98.35,6
4,2,ceil,saturate,98.35,6
1,5,nearest,saturate,98.35,6
0,6,ceil,saturate,98.34,6
1,5,ceil,saturate,98.33,6
2,4,ceil,saturate,98.33,6
3,3,nearest,saturate,98.33,6
0,6,stochastic,saturate,98.33,6
4,2,floor,saturate,98.32,6
4,2,floor,wrap,98.32,6
2,4,trunc,saturate,98.32,6
2,4,nearest,saturate,98.31,6
2,4,floor,saturate,98.3,6
5,1,nearest,saturate,98.3,6
5,1,nearest,wrap,98.3,6
4,2,trunc,saturate,98.29,6
4,2,trunc,wrap,98.27,6
5,1,stochastic,saturate,98.27,6
5,1,stochastic,wrap,98.27,6
5,1,trunc,saturate,97.95,6
5,1,trunc,wrap,97.95,6
5,1,floor,saturate,97.9,6
5,1,floor,wrap,97.9,6
3,3,ceil,wrap,89.16,6
3,3,trunc,wrap,88.91,6
3,3,nearest,wrap,88.32,6
3,3,stochastic,wrap,87.96,6
3,3,floor,wrap,87.52,6
1,5,stochastic,wrap,10.44,6
1,5,ceil,wrap,10.39,6
0,6,nearest,wrap,10.31,6
1,5,floor,wrap,10.16,6
2,4,floor,wrap,10.02,6
0,6,floor,wrap,9.96,6
1,5,nearest,wrap,9.95,6
1,5,trunc,wrap,9.92,6
0,6,trunc,wrap,9.89,6
2,4,trunc,wrap,9.86,6
0,6,ceil,wrap,9.84,6
2,4,stochastic,wrap,9.65,6
2,4,ceil,wrap,9.64,6
0,6,stochastic,wrap,9.54,6
2,4,nearest,wrap,9.47,6
0,7,nearest,saturate,98.45,7
0,7,floor,saturate,98.44,7
0,7,trunc,saturate,98.44,7
0,7,ceil,saturate,98.43,7
4,3,ceil,wrap,98.4,7
4,3,ceil,saturate,98.39,7
4,3,stochastic,saturate,98.39,7
1,6,nearest,saturate,98.38,7
4,3,nearest,wrap,98.38,7
4,3,nearest,saturate,98.36,7
5,2,nearest,saturate,98.36,7
5,2,nearest,wrap,98.36,7
2,5,stochastic,saturate,98.36,7
5,2,stochastic,saturate,98.36,7
4,3,stochastic,wrap,98.36,7
5,2,stochastic,wrap,98.36,7
1,6,ceil,saturate,98.35,7
3,4,nearest,saturate,98.34,7
3,4,stochastic,saturate,98.34,7
2,5,floor,saturate,98.33,7
3,4,ceil,saturate,98.33,7
2,5,trunc,saturate,98.32,7
1,6,stochastic,saturate,98.32,7
4,3,floor,wrap,98.31,7
5,2,ceil,saturate,98.31,7
5,2,ceil,wrap,98.31,7
3,4,floor,saturate,98.3,7
2,5,ceil,saturate,98.3,7
1,6,trunc,saturate,98.3,7
3,4,trunc,saturate,98.3,7
2,5,nearest,saturate,98.3,7
1,6,floor,saturate,98.29,7
5,2,floor,saturate,98.28,7
5,2,floor,wrap,98.28,7
5,2,trunc,saturate,98.28,7
5,2,trunc,wrap,98.28,7
4,3,floor,saturate,98.27,7
4,3,trunc,saturate,98.27,7
4,3,trunc,wrap,98.27,7
0,7,stochastic,saturate,98.24,7
3,4,ceil,wrap,88.54,7
3,4,trunc,wrap,88.53,7
3,4,nearest,wrap,88.41,7
3,4,floor,wrap,87.89,7
3,4,stochastic,wrap,87.8,7
0,7,floor,wrap,10.16,7
1,6,stochastic,wrap,10.04,7
0,7,nearest,wrap,10.01,7
0,7,stochastic,wrap,10.01,7
0,7,trunc,wrap,9.97,7
1,6,floor,wrap,9.95,7
0,7,ceil,wrap,9.95,7
1,6,trunc,wrap,9.88,7
1,6,nearest,wrap,9.88,7
1,6,ceil,wrap,9.72,7
2,5,trunc,wrap,9.7,7
2,5,stochastic,wrap,9.35,7
2,5,ceil,wrap,9.34,7
2,5,nearest,wrap,9.28,7
2,5,floor,wrap,9.17,7
3,5,trunc,saturate,98.4,8
5,3,stochastic,saturate,98.4,8
5,3,stochastic,wrap,98.4,8
3,5,floor,saturate,98.39,8
3,5,ceil,saturate,98.39,8
2,6,ceil,saturate,98.36,8
5,3,ceil,saturate,98.36,8
5,3,ceil,wrap,98.36,8
2,6,nearest,saturate,98.36,8
5,3,floor,saturate,98.35,8
5,3,floor,wrap,98.35,8
3,5,nearest,saturate,98.35,8
4,4,trunc,wrap,98.34,8
4,4,nearest,saturate,98.34,8
1,7,stochastic,saturate,98.34,8
3,5,stochastic,saturate,98.34,8
4,4,floor,wrap,98.33,8
4,4,ceil,wrap,98.33,8
5,3,trunc,saturate,98.33,8
5,3,trunc,wrap,98.33,8
4,4,nearest,wrap,98.33,8
2,6,floor,saturate,98.32,8
2,6,trunc,saturate,98.32,8
4,4,trunc,saturate,98.32,8
5,3,nearest,saturate,98.32,8
5,3,nearest,wrap,98.32,8
0,8,stochastic,saturate,98.32,8
0,8,floor,saturate,98.31,8
4,4,ceil,saturate,98.31,8
0,8,trunc,saturate,98.31,8
0,8,nearest,saturate,98.31,8
4,4,floor,saturate,98.3,8
1,7,floor,saturate,98.29,8
0,8,ceil,saturate,98.29,8
1,7,ceil,saturate,98.29,8
1,7,nearest,saturate,98.28,8
1,7,trunc,saturate,98.27,8
2,6,stochastic,saturate,98.27,8
4,4,stochastic,saturate,98.27,8
4,4,stochastic,wrap,98.24,8
3,5,ceil,wrap,88.57,8
3,5,trunc,wrap,88.41,8
3,5,nearest,wrap,88.29,8
3,5,floor,wrap,88.17,8
3,5,stochastic,wrap,87.95,8
1,7,trunc,wrap,10.38,8
0,8,nearest,wrap,10.27,8
1,7,floor,wrap,10.16,8
0,8,stochastic,wrap,10.13,8
1,7,ceil,wrap,10.05,8
0,8,floor,wrap,9.97,8
1,7,nearest,wrap,9.97,8
0,8,trunc,wrap,9.95,8
0,8,ceil,wrap,9.84,8
2,6,trunc,wrap,9.81,8
1,7,stochastic,wrap,9.8,8
2,6,floor,wrap,9.61,8
2,6,stochastic,wrap,9.61,8
2,6,nearest,wrap,9.49,8
2,6,ceil,wrap,9.46,8
1,8,floor,saturate,98.4,9
1,8,trunc,saturate,98.4,9
1,8,nearest,saturate,98.39,9
1,8,ceil,saturate,98.37,9
4,5,ceil,saturate,98.36,9
4,5,trunc,saturate,98.35,9
4,5,trunc,wrap,98.35,9
4,5,floor,saturate,98.34,9
3,6,ceil,saturate,98.33,9
3,6,trunc,saturate,98.33,9
3,6,nearest,saturate,98.33,9
2,7,stochastic,saturate,98.33,9
3,6,stochastic,saturate,98.33,9
2,7,floor,saturate,98.32,9
3,6,floor,saturate,98.32,9
4,5,floor,wrap,98.32,9
4,5,ceil,wrap,98.32,9
2,7,trunc,saturate,98.32,9
2,7,ceil,saturate,98.31,9
2,7,nearest,saturate,98.31,9
4,5,nearest,saturate,98.31,9
5,4,nearest,saturate,98.31,9
4,5,nearest,wrap,98.31,9
5,4,nearest,wrap,98.31,9
5,4,floor,saturate,98.3,9
5,4,floor,wrap,98.3,9
5,4,trunc,saturate,98.3,9
5,4,trunc,wrap,98.3,9
4,5,stochastic,wrap,98.29,9
1,8,stochastic,saturate,98.28,9
5,4,ceil,saturate,98.27,9
5,4,ceil,wrap,98.27,9
4,5,stochastic,saturate,98.27,9
5,4,stochastic,saturate,98.25,9
5,4,stochastic,wrap,98.25,9
3,6,ceil,wrap,88.17,9
3,6,trunc,wrap,88.09,9
3,6,nearest,wrap,88.06,9
3,6,stochastic,wrap,87.97,9
3,6,floor,wrap,87.92,9
1,8,stochastic,wrap,10.1,9
1,8,trunc,wrap,9.92,9
1,8,nearest,wrap,9.91,9
1,8,ceil,wrap,9.87,9
1,8,floor,wrap,9.84,9
2,7,stochastic,wrap,9.35,9
2,7,ceil,wrap,9.3,9
2,7,nearest,wrap,9.23,9
2,7,floor,wrap,9.22,9
2,7,trunc,wrap,9.13,9
4,6,ceil,wrap,98.42,10
4,6,floor,wrap,98.41,10
4,6,floor,saturate,98.4,10
4,6,ceil,saturate,98.4,10
5,5,ceil,saturate,98.4,10
5,5,ceil,wrap,98.4,10
5,5,nearest,saturate,98.4,10
5,5,nearest,wrap,98.4,10
4,6,trunc,wrap,98.39,10
4,6,nearest,wrap,98.39,10
4,6,trunc,saturate,98.38,10
5,5,floor,saturate,98.37,10
5,5,floor,wrap,98.37,10
5,5,trunc,saturate,98.37,10
5,5,trunc,wrap,98.37,10
3,7,nearest,saturate,98.37,10
4,6,nearest,saturate,98.37,10
4,6,stochastic,saturate,98.37,10
3,7,floor,saturate,98.36,10
3,7,trunc,saturate,98.36,10
3,7,ceil,saturate,98.35,10
5,5,stochastic,saturate,98.34,10
5,5,stochastic,wrap,98.34,10
2,8,stochastic,saturate,98.33,10
4,6,stochastic,wrap,98.33,10
3,7,stochastic,saturate,98.32,10
2,8,nearest,saturate,98.29,10
2,8,ceil,saturate,98.28,10
2,8,trunc,saturate,98.25,10
2,8,floor,saturate,98.24,10
3,7,stochastic,wrap,88.06,10
3,7,trunc,wrap,88.05,10
3,7,ceil,wrap,88.01,10
3,7,nearest,wrap,87.98,10
3,7,floor,wrap,87.92,10
2,8,floor,wrap,9.99,10
2,8,nearest,wrap,9.9,10
2,8,trunc,wrap,9.8,10
2,8,ceil,wrap,9.67,10
2,8,stochastic,wrap,9.25,10
5,6,nearest,saturate,98.4,11
5,6,nearest,wrap,98.4,11
3,8,floor,saturate,98.39,11
5,6,floor,saturate,98.39,11
5,6,floor,wrap,98.39,11
3,8,trunc,saturate,98.39,11
5,6,trunc,saturate,98.39,11
5,6,trunc,wrap,98.39,11
3,8,ceil,saturate,98.38,11
3,8,nearest,saturate,98.38,11
5,6,ceil,saturate,98.37,11
5,6,ceil,wrap,98.37,11
4,7,ceil,saturate,98.34,11
4,7,stochastic,saturate,98.34,11
4,7,floor,saturate,98.31,11
4,7,floor,wrap,98.31,11
4,7,trunc,saturate,98.31,11
4,7,nearest,saturate,98.31,11
4,7,nearest,wrap,98.31,11
4,7,stochastic,wrap,98.31,11
4,7,ceil,wrap,98.3,11
4,7,trunc,wrap,98.3,11
3,8,stochastic,saturate,98.3,11
5,6,stochastic,saturate,98.3,11
5,6,stochastic,wrap,98.3,11
3,8,floor,wrap,88.07,11
3,8,trunc,wrap,88.06,11
3,8,ceil,wrap,88.05,11
3,8,nearest,wrap,88.05,11
3,8,stochastic,wrap,88.01,11
4,8,stochastic,saturate,98.39,12
5,7,stochastic,saturate,98.39,12
5,7,stochastic,wrap,98.39,12
5,7,floor,saturate,98.37,12
5,7,floor,wrap,98.37,12
5,7,trunc,saturate,98.37,12
5,7,trunc,wrap,98.37,12
5,7,nearest,saturate,98.37,12
5,7,nearest,wrap,98.37,12
4,8,stochastic,wrap,98.36,12
4,8,floor,wrap,98.34,12
5,7,ceil,saturate,98.34,12
5,7,ceil,wrap,98.34,12
4,8,trunc,wrap,98.34,12
4,8,nearest,saturate,98.34,12
4,8,nearest,wrap,98.34,12
4,8,floor,saturate,98.33,12
4,8,ceil,saturate,98.33,12
4,8,trunc,saturate,98.33,12
4,8,ceil,wrap,98.32,12
5,8,ceil,saturate,98.31,13
5,8,ceil,wrap,98.31,13
5,8,nearest,saturate,98.3,13
5,8,nearest,wrap,98.3,13
5,8,floor,saturate,98.29,13
5,8,floor,wrap,98.29,13
