m,n,rounding,overflow,acc
0,0,nearest,saturate,9.8
0,1,nearest,saturate,9.8
0,2,nearest,saturate,98.11
0,3,nearest,saturate,98.61
0,4,nearest,saturate,98.73
0,5,nearest,saturate,98.74
0,6,nearest,saturate,98.73
0,7,nearest,saturate,98.66
0,8,nearest,saturate,98.75
1,0,nearest,saturate,9.82
1,1,nearest,saturate,54.92
1,2,nearest,saturate,98.26
1,3,nearest,saturate,98.58
1,4,nearest,saturate,98.67
1,5,nearest,saturate,98.66
1,6,nearest,saturate,98.68
1,7,nearest,saturate,98.71
1,8,nearest,saturate,98.73
2,0,nearest,saturate,9.82
2,1,nearest,saturate,54.53
2,2,nearest,saturate,98.15
2,3,nearest,saturate,98.62
2,4,nearest,saturate,98.74
2,5,nearest,saturate,98.68
2,6,nearest,saturate,98.69
2,7,nearest,saturate,98.7
2,8,nearest,saturate,98.71
3,0,nearest,saturate,9.81
3,1,nearest,saturate,55.04
3,2,nearest,saturate,98.17
3,3,nearest,saturate,98.64
3,4,nearest,saturate,98.64
3,5,nearest,saturate,98.73
3,6,nearest,saturate,98.66
3,7,nearest,saturate,98.63
3,8,nearest,saturate,98.69
4,0,nearest,saturate,9.82
4,1,nearest,saturate,54.81
4,2,nearest,saturate,98.2
4,3,nearest,saturate,98.54
4,4,nearest,saturate,98.72
4,5,nearest,saturate,98.7
4,6,nearest,saturate,98.64
4,7,nearest,saturate,98.71
4,8,nearest,saturate,98.67
5,0,nearest,saturate,9.81
5,1,nearest,saturate,54.74
5,2,nearest,saturate,98.2
5,3,nearest,saturate,98.53
5,4,nearest,saturate,98.71
5,5,nearest,saturate,98.71
5,6,nearest,saturate,98.67
5,7,nearest,saturate,98.7
5,8,nearest,saturate,98.72
