m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,96.74,1
1,0,stochastic,saturate,96.73,1
1,0,ceil,saturate,96.53,1
1,0,trunc,saturate,94.64,1
1,0,floor,saturate,94.58,1
1,0,floor,wrap,10.25,1
1,0,ceil,wrap,10.11,1
1,0,nearest,wrap,10.01,1
1,0,trunc,wrap,9.84,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,stochastic,wrap,9.77,1
1,1,ceil,saturate,96.91,2
0,2,ceil,saturate,96.8,2
2,0,stochastic,saturate,96.75,2
2,0,nearest,saturate,96.72,2
0,2,nearest,saturate,96.68,2
0,2,stochastic,saturate,96.54,2
2,0,ceil,saturate,96.51,2
0,2,trunc,saturate,96.37,2
0,2,floor,saturate,96.35,2
1,1,nearest,saturate,96.3,2
1,1,stochastic,saturate,96.3,2
1,1,trunc,saturate,95.0,2
1,1,floor,saturate,94.96,2
2,0,trunc,saturate,94.7,2
2,0,floor,saturate,94.63,2
2,0,trunc,wrap,21.92,2
2,0,ceil,wrap,12.52,2
2,0,nearest,wrap,11.65,2
0,2,trunc,wrap,10.56,2
1,1,stochastic,wrap,10.52,2
1,1,trunc,wrap,10.35,2
0,2,nearest,wrap,10.31,2
1,1,nearest,wrap,10.21,2
1,1,floor,wrap,10.2,2
1,1,ceil,wrap,10.13,2
0,2,ceil,wrap,10.11,2
0,2,stochastic,wrap,10.1,2
0,2,floor,wrap,9.83,2
2,0,floor,wrap,9.5,2
2,0,stochastic,wrap,9.33,2
1,2,ceil,saturate,96.87,3
2,1,ceil,saturate,96.84,3
0,3,stochastic,saturate,96.84,3
0,3,ceil,saturate,96.78,3
3,0,stochastic,saturate,96.78,3
3,0,nearest,saturate,96.73,3
0,3,nearest,saturate,96.6,3
1,2,nearest,saturate,96.59,3
3,0,ceil,saturate,96.54,3
1,2,stochastic,saturate,96.52,3
0,3,trunc,saturate,96.51,3
0,3,floor,saturate,96.48,3
2,1,stochastic,saturate,96.39,3
2,1,nearest,saturate,96.35,3
1,2,trunc,saturate,96.15,3
1,2,floor,saturate,96.14,3
2,1,trunc,saturate,95.01,3
2,1,floor,saturate,94.94,3
3,0,trunc,saturate,94.74,3
3,0,floor,saturate,94.49,3
3,0,ceil,wrap,90.94,3
3,0,trunc,wrap,89.18,3
3,0,nearest,wrap,88.04,3
3,0,stochastic,wrap,81.57,3
3,0,floor,wrap,78.07,3
2,1,trunc,wrap,13.52,3
2,1,nearest,wrap,11.98,3
2,1,ceil,wrap,11.48,3
2,1,stochastic,wrap,10.73,3
1,2,trunc,wrap,10.46,3
0,3,floor,wrap,10.42,3
0,3,nearest,wrap,10.28,3
1,2,floor,wrap,10.25,3
1,2,ceil,wrap,10.25,3
0,3,stochastic,wrap,10.22,3
2,1,floor,wrap,10.21,3
0,3,ceil,wrap,10.08,3
1,2,nearest,wrap,9.89,3
1,2,stochastic,wrap,9.84,3
0,3,trunc,wrap,9.62,3
0,4,stochastic,saturate,96.9,4
2,2,ceil,saturate,96.89,4
0,4,floor,saturate,96.88,4
4,0,nearest,wrap,96.85,4
1,3,ceil,saturate,96.84,4
3,1,ceil,saturate,96.84,4
4,0,stochastic,wrap,96.84,4
0,4,trunc,saturate,96.82,4
4,0,nearest,saturate,96.82,4
1,3,nearest,saturate,96.81,4
0,4,ceil,saturate,96.8,4
0,4,nearest,saturate,96.8,4
1,3,floor,saturate,96.79,4
1,3,trunc,saturate,96.78,4
4,0,stochastic,saturate,96.76,4
2,2,nearest,saturate,96.74,4
2,2,stochastic,saturate,96.71,4
1,3,stochastic,saturate,96.67,4
4,0,ceil,saturate,96.63,4
4,0,ceil,wrap,96.59,4
2,2,trunc,saturate,96.35,4
2,2,floor,saturate,96.32,4
3,1,stochastic,saturate,96.3,4
3,1,nearest,saturate,96.29,4
3,1,floor,saturate,94.87,4
3,1,trunc,saturate,94.85,4
4,0,trunc,saturate,94.69,4
4,0,floor,wrap,94.65,4
4,0,floor,saturate,94.64,4
4,0,trunc,wrap,94.63,4
3,1,ceil,wrap,88.29,4
3,1,trunc,wrap,85.62,4
3,1,nearest,wrap,84.78,4
3,1,stochastic,wrap,81.43,4
3,1,floor,wrap,79.14,4
2,2,trunc,wrap,12.06,4
2,2,nearest,wrap,11.36,4
1,3,nearest,wrap,10.85,4
2,2,ceil,wrap,10.58,4
1,3,floor,wrap,10.57,4
2,2,floor,wrap,10.57,4
0,4,stochastic,wrap,10.42,4
0,4,nearest,wrap,10.28,4
1,3,trunc,wrap,10.22,4
1,3,stochastic,wrap,10.1,4
1,3,ceil,wrap,10.05,4
0,4,floor,wrap,10.02,4
2,2,stochastic,wrap,10.0,4
0,4,trunc,wrap,9.98,4
0,4,ceil,wrap,9.67,4
0,5,ceil,saturate,97.1,5
0,5,nearest,saturate,97.04,5
0,5,floor,saturate,96.98,5
0,5,trunc,saturate,96.97,5
2,3,nearest,saturate,96.96,5
2,3,ceil,saturate,96.91,5
5,0,nearest,saturate,96.89,5
5,0,nearest,wrap,96.89,5
2,3,trunc,saturate,96.86,5
2,3,floor,saturate,96.85,5
1,4,ceil,saturate,96.84,5
4,1,ceil,wrap,96.83,5
2,3,stochastic,saturate,96.83,5
3,2,ceil,saturate,96.81,5
1,4,nearest,saturate,96.81,5
5,0,stochastic,saturate,96.81,5
5,0,stochastic,wrap,96.81,5
1,4,stochastic,saturate,96.8,5
4,1,ceil,saturate,96.79,5
0,5,stochastic,saturate,96.79,5
1,4,trunc,saturate,96.78,5
1,4,floor,saturate,96.75,5
3,2,nearest,saturate,96.74,5
3,2,stochastic,saturate,96.6,5
5,0,ceil,saturate,96.54,5
5,0,ceil,wrap,96.54,5
4,1,nearest,saturate,96.42,5
4,1,stochastic,saturate,96.41,5
4,1,nearest,wrap,96.36,5
3,2,trunc,saturate,96.32,5
4,1,stochastic,wrap,96.32,5
3,2,floor,saturate,96.3,5
4,1,trunc,saturate,94.97,5
4,1,trunc,wrap,94.9,5
4,1,floor,saturate,94.89,5
4,1,floor,wrap,94.89,5
5,0,trunc,saturate,94.69,5
5,0,trunc,wrap,94.69,5
5,0,floor,saturate,94.67,5
5,0,floor,wrap,94.67,5
3,2,ceil,wrap,85.7,5
3,2,trunc,wrap,84.65,5
3,2,nearest,wrap,83.82,5
3,2,stochastic,wrap,81.89,5
3,2,floor,wrap,81.51,5
2,3,trunc,wrap,11.08,5
2,3,ceil,wrap,10.83,5
1,4,nearest,wrap,10.4,5
1,4,stochastic,wrap,10.1,5
1,4,floor,wrap,10.09,5
1,4,ceil,wrap,10.08,5
0,5,ceil,wrap,9.96,5
1,4,trunc,wrap,9.89,5
0,5,nearest,wrap,9.88,5
2,3,stochastic,wrap,9.81,5
0,5,stochastic,wrap,9.77,5
2,3,nearest,wrap,9.73,5
0,5,trunc,wrap,9.68,5
2,3,floor,wrap,9.51,5
0,5,floor,wrap,9.44,5
0,6,nearest,saturate,96.91,6
0,6,stochastic,saturate,96.89,6
1,5,nearest,saturate,96.86,6
2,4,nearest,saturate,96.86,6
1,5,stochastic,saturate,96.86,6
0,6,floor,saturate,96.85,6
3,3,ceil,saturate,96.85,6
1,5,trunc,saturate,96.85,6
1,5,floor,saturate,96.84,6
2,4,ceil,saturate,96.84,6
0,6,trunc,saturate,96.84,6
0,6,ceil,saturate,96.82,6
2,4,floor,saturate,96.8,6
3,3,stochastic,saturate,96.8,6
3,3,nearest,saturate,96.79,6
2,4,stochastic,saturate,96.79,6
2,4,trunc,saturate,96.77,6
1,5,ceil,saturate,96.76,6
5,1,ceil,saturate,96.74,6
5,1,ceil,wrap,96.74,6
3,3,floor,saturate,96.71,6
4,2,ceil,wrap,96.7,6
4,2,ceil,saturate,96.69,6
3,3,trunc,saturate,96.66,6
4,2,stochastic,wrap,96.66,6
4,2,nearest,wrap,96.65,6
4,2,stochastic,saturate,96.65,6
4,2,nearest,saturate,96.64,6
5,1,stochastic,saturate,96.5,6
5,1,stochastic,wrap,96.5,6
5,1,nearest,saturate,96.25,6
5,1,nearest,wrap,96.25,6
4,2,trunc,saturate,96.17,6
4,2,trunc,wrap,96.17,6
4,2,floor,saturate,96.15,6
4,2,floor,wrap,96.14,6
5,1,trunc,saturate,95.14,6
5,1,trunc,wrap,95.14,6
5,1,floor,saturate,95.11,6
5,1,floor,wrap,95.11,6
3,3,ceil,wrap,84.28,6
3,3,trunc,wrap,84.02,6
3,3,nearest,wrap,82.91,6
3,3,floor,wrap,82.36,6
3,3,stochastic,wrap,82.07,6
2,4,nearest,wrap,10.96,6
0,6,stochastic,wrap,10.6,6
2,4,ceil,wrap,10.28,6
0,6,trunc,wrap,10.24,6
1,5,trunc,wrap,10.19,6
1,5,ceil,wrap,10.12,6
1,5,stochastic,wrap,9.98,6
0,6,nearest,wrap,9.87,6
2,4,floor,wrap,9.81,6
2,4,trunc,wrap,9.79,6
1,5,floor,wrap,9.74,6
2,4,stochastic,wrap,9.71,6
1,5,nearest,wrap,9.65,6
0,6,floor,wrap,9.57,6
0,6,ceil,wrap,9.19,6
1,6,nearest,saturate,96.95,7
4,3,stochastic,saturate,96.94,7
2,5,trunc,saturate,96.93,7
4,3,stochastic,wrap,96.92,7
2,5,stochastic,saturate,96.9,7
2,5,floor,saturate,96.89,7
3,4,ceil,saturate,96.89,7
4,3,nearest,wrap,96.89,7
0,7,stochastic,saturate,96.89,7
2,5,nearest,saturate,96.88,7
0,7,floor,saturate,96.87,7
1,6,trunc,saturate,96.86,7
1,6,stochastic,saturate,96.86,7
0,7,trunc,saturate,96.85,7
1,6,floor,saturate,96.84,7
3,4,floor,saturate,96.84,7
1,6,ceil,saturate,96.84,7
4,3,ceil,saturate,96.84,7
3,4,stochastic,saturate,96.84,7
2,5,ceil,saturate,96.83,7
4,3,nearest,saturate,96.83,7
4,3,ceil,wrap,96.82,7
3,4,trunc,saturate,96.82,7
0,7,nearest,saturate,96.82,7
3,4,nearest,saturate,96.79,7
0,7,ceil,saturate,96.75,7
4,3,floor,saturate,96.73,7
5,2,ceil,saturate,96.71,7
5,2,ceil,wrap,96.71,7
4,3,trunc,saturate,96.7,7
5,2,stochastic,saturate,96.7,7
5,2,stochastic,wrap,96.7,7
4,3,floor,wrap,96.67,7
4,3,trunc,wrap,96.66,7
5,2,nearest,saturate,96.49,7
5,2,nearest,wrap,96.49,7
5,2,floor,saturate,96.12,7
5,2,floor,wrap,96.12,7
5,2,trunc,saturate,96.12,7
5,2,trunc,wrap,96.12,7
3,4,ceil,wrap,83.31,7
3,4,trunc,wrap,83.16,7
3,4,stochastic,wrap,82.72,7
3,4,nearest,wrap,82.7,7
3,4,floor,wrap,82.65,7
2,5,ceil,wrap,10.55,7
2,5,trunc,wrap,10.42,7
0,7,stochastic,wrap,10.42,7
2,5,floor,wrap,10.36,7
1,6,nearest,wrap,10.24,7
1,6,floor,wrap,10.23,7
1,6,ceil,wrap,10.22,7
0,7,trunc,wrap,10.19,7
1,6,stochastic,wrap,10.15,7
1,6,trunc,wrap,10.12,7
2,5,stochastic,wrap,10.07,7
0,7,floor,wrap,10.03,7
2,5,nearest,wrap,10.02,7
0,7,nearest,wrap,9.82,7
0,7,ceil,wrap,9.72,7
1,7,floor,saturate,96.93,8
1,7,trunc,saturate,96.92,8
5,3,stochastic,saturate,96.92,8
5,3,stochastic,wrap,96.92,8
0,8,ceil,saturate,96.9,8
3,5,trunc,saturate,96.89,8
0,8,nearest,saturate,96.89,8
3,5,stochastic,saturate,96.88,8
0,8,floor,saturate,96.87,8
0,8,trunc,saturate,96.87,8
1,7,nearest,saturate,96.84,8
0,8,stochastic,saturate,96.84,8
2,6,stochastic,saturate,96.83,8
3,5,floor,saturate,96.81,8
4,4,stochastic,wrap,96.81,8
1,7,ceil,saturate,96.8,8
4,4,ceil,saturate,96.8,8
3,5,nearest,saturate,96.8,8
4,4,nearest,wrap,96.79,8
3,5,ceil,saturate,96.77,8
4,4,ceil,wrap,96.77,8
4,4,nearest,saturate,96.77,8
4,4,stochastic,saturate,96.76,8
2,6,nearest,saturate,96.75,8
2,6,floor,saturate,96.74,8
4,4,floor,saturate,96.74,8
5,3,ceil,saturate,96.74,8
5,3,ceil,wrap,96.74,8
4,4,trunc,saturate,96.74,8
5,3,nearest,saturate,96.73,8
5,3,nearest,wrap,96.73,8
1,7,stochastic,saturate,96.73,8
4,4,floor,wrap,96.72,8
2,6,trunc,saturate,96.72,8
4,4,trunc,wrap,96.71,8
2,6,ceil,saturate,96.64,8
5,3,trunc,saturate,96.6,8
5,3,trunc,wrap,96.6,8
5,3,floor,saturate,96.58,8
5,3,floor,wrap,96.58,8
3,5,ceil,wrap,82.7,8
3,5,trunc,wrap,82.58,8
3,5,stochastic,wrap,82.44,8
3,5,floor,wrap,82.4,8
3,5,nearest,wrap,82.26,8
1,7,nearest,wrap,10.75,8
1,7,floor,wrap,10.57,8
1,7,ceil,wrap,10.49,8
2,6,stochastic,wrap,10.48,8
1,7,stochastic,wrap,10.46,8
1,7,trunc,wrap,10.44,8
2,6,floor,wrap,10.32,8
0,8,trunc,wrap,10.32,8
2,6,nearest,wrap,10.3,8
0,8,ceil,wrap,10.29,8
2,6,ceil,wrap,10.16,8
2,6,trunc,wrap,10.14,8
0,8,nearest,wrap,10.12,8
0,8,floor,wrap,10.11,8
0,8,stochastic,wrap,9.66,8
4,5,stochastic,saturate,96.94,9
3,6,stochastic,saturate,96.91,9
5,4,stochastic,saturate,96.86,9
4,5,stochastic,wrap,96.86,9
5,4,stochastic,wrap,96.86,9
3,6,trunc,saturate,96.85,9
4,5,nearest,saturate,96.85,9
3,6,floor,saturate,96.84,9
3,6,nearest,saturate,96.83,9
4,5,ceil,saturate,96.82,9
1,8,stochastic,saturate,96.82,9
4,5,nearest,wrap,96.81,9
3,6,ceil,saturate,96.8,9
4,5,trunc,saturate,96.79,9
5,4,nearest,saturate,96.79,9
5,4,nearest,wrap,96.79,9
1,8,floor,saturate,96.78,9
4,5,floor,saturate,96.78,9
1,8,ceil,saturate,96.78,9
1,8,trunc,saturate,96.78,9
4,5,trunc,wrap,96.78,9
5,4,trunc,saturate,96.77,9
5,4,trunc,wrap,96.77,9
1,8,nearest,saturate,96.77,9
4,5,floor,wrap,96.76,9
5,4,ceil,saturate,96.76,9
4,5,ceil,wrap,96.76,9
5,4,ceil,wrap,96.76,9
2,7,floor,saturate,96.75,9
2,7,trunc,saturate,96.75,9
2,7,nearest,saturate,96.71,9
5,4,floor,saturate,96.7,9
5,4,floor,wrap,96.7,9
2,7,stochastic,saturate,96.7,9
2,7,ceil,saturate,96.68,9
3,6,stochastic,wrap,82.68,9
3,6,ceil,wrap,82.31,9
3,6,trunc,wrap,82.22,9
3,6,floor,wrap,82.08,9
3,6,nearest,wrap,82.05,9
1,8,stochastic,wrap,10.3,9
2,7,stochastic,wrap,10.21,9
1,8,floor,wrap,10.18,9
1,8,ceil,wrap,10.07,9
2,7,floor,wrap,9.99,9
2,7,trunc,wrap,9.93,9
2,7,nearest,wrap,9.88,9
2,7,ceil,wrap,9.87,9
1,8,trunc,wrap,9.84,9
1,8,nearest,wrap,9.76,9
4,6,nearest,saturate,96.92,10
4,6,nearest,wrap,96.88,10
4,6,stochastic,wrap,96.88,10
4,6,floor,saturate,96.86,10
4,6,ceil,saturate,96.86,10
3,7,nearest,saturate,96.86,10
5,5,stochastic,saturate,96.86,10
5,5,stochastic,wrap,96.86,10
4,6,floor,wrap,96.85,10
4,6,trunc,saturate,96.85,10
3,7,floor,saturate,96.84,10
3,7,ceil,saturate,96.84,10
3,7,trunc,saturate,96.84,10
4,6,trunc,wrap,96.84,10
4,6,ceil,wrap,96.83,10
5,5,nearest,saturate,96.83,10
5,5,nearest,wrap,96.83,10
2,8,stochastic,saturate,96.83,10
4,6,stochastic,saturate,96.82,10
2,8,nearest,saturate,96.78,10
5,5,floor,saturate,96.77,10
5,5,floor,wrap,96.77,10
5,5,ceil,saturate,96.77,10
5,5,ceil,wrap,96.77,10
3,7,stochastic,saturate,96.77,10
2,8,floor,saturate,96.76,10
2,8,ceil,saturate,96.76,10
2,8,trunc,saturate,96.75,10
5,5,trunc,saturate,96.75,10
5,5,trunc,wrap,96.75,10
3,7,nearest,wrap,82.6,10
3,7,ceil,wrap,82.56,10
3,7,stochastic,wrap,82.5,10
3,7,trunc,wrap,82.46,10
3,7,floor,wrap,82.39,10
2,8,nearest,wrap,10.36,10
2,8,stochastic,wrap,10.19,10
2,8,floor,wrap,10.14,10
2,8,ceil,wrap,10.11,10
2,8,trunc,wrap,10.0,10
5,6,nearest,saturate,96.99,11
5,6,nearest,wrap,96.99,11
5,6,floor,saturate,96.98,11
5,6,floor,wrap,96.98,11
5,6,trunc,saturate,96.97,11
5,6,trunc,wrap,96.97,11
4,7,trunc,wrap,96.96,11
4,7,floor,wrap,96.95,11
3,8,floor,saturate,96.93,11
4,7,trunc,saturate,96.93,11
4,7,floor,saturate,96.92,11
3,8,ceil,saturate,96.92,11
3,8,trunc,saturate,96.92,11
3,8,nearest,saturate,96.92,11
5,6,ceil,saturate,96.9,11
5,6,ceil,wrap,96.9,11
4,7,nearest,wrap,96.9,11
5,6,stochastic,saturate,96.9,11
5,6,stochastic,wrap,96.9,11
4,7,ceil,wrap,96.88,11
4,7,nearest,saturate,96.87,11
4,7,ceil,saturate,96.85,11
3,8,stochastic,saturate,96.84,11
4,7,stochastic,saturate,96.79,11
4,7,stochastic,wrap,96.78,11
3,8,stochastic,wrap,82.53,11
3,8,trunc,wrap,82.45,11
3,8,ceil,wrap,82.4,11
3,8,floor,wrap,82.38,11
3,8,nearest,wrap,82.36,11
5,7,floor,saturate,96.84,12
4,8,floor,wrap,96.84,12
5,7,floor,wrap,96.84,12
5,7,trunc,saturate,96.83,12
5,7,trunc,wrap,96.83,12
4,8,trunc,wrap,96.82,12
4,8,floor,saturate,96.81,12
4,8,trunc,saturate,96.81,12
5,7,ceil,saturate,96.8,12
5,7,ceil,wrap,96.8,12
4,8,stochastic,saturate,96.8,12
4,8,stochastic,wrap,96.8,12
4,8,ceil,saturate,96.79,12
5,7,stochastic,saturate,96.79,12
5,7,stochastic,wrap,96.79,12
4,8,nearest,saturate,96.78,12
5,7,nearest,saturate,96.77,12
5,7,nearest,wrap,96.77,12
4,8,nearest,wrap,96.75,12
4,8,ceil,wrap,96.74,12
5,8,trunc,saturate,96.85,13
5,8,trunc,wrap,96.85,13
5,8,floor,saturate,96.84,13
5,8,floor,wrap,96.84,13
5,8,ceil,saturate,96.81,13
5,8,ceil,wrap,96.81,13
