m,n,rounding,overflow,acc
4,8,stochastic,wrap,98.55
5,7,stochastic,wrap,98.48
5,8,stochastic,wrap,98.48
5,6,stochastic,wrap,98.48
4,7,stochastic,wrap,98.39
4,6,stochastic,wrap,98.33
5,5,stochastic,wrap,97.94
4,5,stochastic,wrap,97.51
5,4,stochastic,wrap,93.41
3,8,stochastic,wrap,91.73
3,7,stochastic,wrap,89.82
4,4,stochastic,wrap,87.67
3,6,stochastic,wrap,85.47
3,5,stochastic,wrap,71.78
5,3,stochastic,wrap,65.26
4,3,stochastic,wrap,44.27
3,4,stochastic,wrap,42.57
5,2,stochastic,wrap,31.85
3,3,stochastic,wrap,20.45
4,2,stochastic,wrap,16.01
2,3,stochastic,wrap,12.56
3,2,stochastic,wrap,11.4
5,1,stochastic,wrap,11.34
4,1,stochastic,wrap,10.99
2,4,stochastic,wrap,10.85
5,0,stochastic,wrap,10.78
2,0,stochastic,wrap,10.72
3,1,stochastic,wrap,10.66
1,1,stochastic,wrap,10.34
2,1,stochastic,wrap,10.33
0,7,stochastic,wrap,10.18
1,6,stochastic,wrap,10.11
0,6,stochastic,wrap,10.11
1,0,stochastic,wrap,10.09
0,8,stochastic,wrap,10.07
4,0,stochastic,wrap,10.05
0,4,stochastic,wrap,10.04
0,3,stochastic,wrap,10.04
1,2,stochastic,wrap,9.85
3,0,stochastic,wrap,9.85
1,8,stochastic,wrap,9.81
0,1,stochastic,wrap,9.8
0,0,stochastic,wrap,9.8
1,5,stochastic,wrap,9.79
2,2,stochastic,wrap,9.77
1,7,stochastic,wrap,9.76
0,2,stochastic,wrap,9.75
1,4,stochastic,wrap,9.65
1,3,stochastic,wrap,9.63
0,5,stochastic,wrap,9.57
2,5,stochastic,wrap,9.21
2,6,stochastic,wrap,5.94
2,7,stochastic,wrap,5.22
2,8,stochastic,wrap,4.45
