m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,stochastic,saturate,96.58,1
1,0,nearest,saturate,96.35,1
1,0,ceil,saturate,95.03,1
1,0,floor,saturate,91.4,1
1,0,trunc,saturate,91.36,1
1,0,trunc,wrap,14.74,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,stochastic,wrap,9.6,1
1,0,nearest,wrap,9.55,1
1,0,ceil,wrap,9.33,1
1,0,floor,wrap,8.99,1
2,0,stochastic,saturate,96.61,2
1,1,ceil,saturate,96.54,2
0,2,ceil,saturate,96.51,2
2,0,nearest,saturate,96.32,2
0,2,nearest,saturate,96.2,2
0,2,stochastic,saturate,96.18,2
1,1,stochastic,saturate,95.84,2
1,1,nearest,saturate,95.44,2
0,2,floor,saturate,95.4,2
0,2,trunc,saturate,95.31,2
2,0,ceil,saturate,94.91,2
1,1,floor,saturate,92.46,2
1,1,trunc,saturate,92.31,2
2,0,floor,saturate,91.42,2
2,0,trunc,saturate,91.26,2
2,0,trunc,wrap,55.02,2
2,0,floor,wrap,21.57,2
2,0,nearest,wrap,21.24,2
2,0,ceil,wrap,13.69,2
2,0,stochastic,wrap,12.65,2
0,2,floor,wrap,10.72,2
1,1,ceil,wrap,10.17,2
0,2,ceil,wrap,9.98,2
1,1,nearest,wrap,9.81,2
0,2,nearest,wrap,9.77,2
0,2,stochastic,wrap,9.66,2
0,2,trunc,wrap,9.59,2
1,1,trunc,wrap,9.39,2
1,1,stochastic,wrap,9.27,2
1,1,floor,wrap,8.3,2
0,3,nearest,saturate,96.67,3
3,0,stochastic,saturate,96.56,3
1,2,ceil,saturate,96.53,3
0,3,ceil,saturate,96.52,3
2,1,ceil,saturate,96.51,3
0,3,stochastic,saturate,96.41,3
0,3,trunc,saturate,96.39,3
0,3,floor,saturate,96.35,3
3,0,nearest,saturate,96.34,3
1,2,stochastic,saturate,96.2,3
1,2,nearest,saturate,96.05,3
2,1,stochastic,saturate,95.66,3
2,1,nearest,saturate,95.49,3
1,2,trunc,saturate,95.4,3
1,2,floor,saturate,95.33,3
3,0,ceil,saturate,94.94,3
2,1,trunc,saturate,92.46,3
2,1,floor,saturate,92.45,3
3,0,nearest,wrap,91.71,3
3,0,floor,saturate,91.15,3
3,0,trunc,saturate,91.14,3
3,0,stochastic,wrap,89.93,3
3,0,trunc,wrap,88.17,3
3,0,ceil,wrap,86.24,3
3,0,floor,wrap,85.69,3
2,1,trunc,wrap,39.92,3
2,1,nearest,wrap,25.05,3
2,1,floor,wrap,22.21,3
2,1,ceil,wrap,20.46,3
2,1,stochastic,wrap,18.53,3
0,3,nearest,wrap,10.39,3
0,3,stochastic,wrap,10.1,3
0,3,trunc,wrap,10.08,3
0,3,floor,wrap,10.05,3
0,3,ceil,wrap,9.7,3
1,2,trunc,wrap,9.63,3
1,2,ceil,wrap,9.46,3
1,2,floor,wrap,9.23,3
1,2,stochastic,wrap,9.2,3
1,2,nearest,wrap,8.81,3
1,3,ceil,saturate,96.56,4
1,3,nearest,saturate,96.56,4
2,2,ceil,saturate,96.54,4
3,1,ceil,saturate,96.53,4
0,4,nearest,saturate,96.5,4
4,0,stochastic,saturate,96.48,4
0,4,ceil,saturate,96.47,4
0,4,trunc,saturate,96.47,4
0,4,floor,saturate,96.46,4
4,0,stochastic,wrap,96.46,4
0,4,stochastic,saturate,96.41,4
4,0,nearest,saturate,96.33,4
4,0,nearest,wrap,96.3,4
1,3,floor,saturate,96.29,4
2,2,stochastic,saturate,96.29,4
1,3,stochastic,saturate,96.25,4
1,3,trunc,saturate,96.2,4
2,2,nearest,saturate,96.09,4
3,1,stochastic,saturate,95.68,4
3,1,nearest,saturate,95.57,4
2,2,floor,saturate,95.47,4
2,2,trunc,saturate,95.38,4
4,0,ceil,wrap,94.99,4
4,0,ceil,saturate,94.92,4
3,1,floor,saturate,92.56,4
3,1,trunc,saturate,92.36,4
3,1,ceil,wrap,91.87,4
4,0,floor,wrap,91.14,4
4,0,floor,saturate,91.11,4
3,1,nearest,wrap,91.0,4
4,0,trunc,wrap,90.89,4
4,0,trunc,saturate,90.86,4
3,1,stochastic,wrap,90.04,4
3,1,trunc,wrap,88.44,4
3,1,floor,wrap,86.63,4
2,2,trunc,wrap,25.18,4
2,2,nearest,wrap,19.34,4
2,2,floor,wrap,19.0,4
2,2,ceil,wrap,18.03,4
2,2,stochastic,wrap,16.62,4
0,4,ceil,wrap,10.87,4
0,4,trunc,wrap,10.49,4
0,4,floor,wrap,10.31,4
0,4,stochastic,wrap,9.85,4
0,4,nearest,wrap,9.61,4
1,3,nearest,wrap,9.56,4
1,3,stochastic,wrap,9.51,4
1,3,floor,wrap,9.17,4
1,3,trunc,wrap,9.17,4
1,3,ceil,wrap,8.7,4
2,3,nearest,saturate,96.54,5
0,5,stochastic,saturate,96.53,5
4,1,ceil,wrap,96.52,5
2,3,ceil,saturate,96.5,5
4,1,ceil,saturate,96.49,5
1,4,stochastic,saturate,96.48,5
1,4,trunc,saturate,96.47,5
2,3,stochastic,saturate,96.47,5
0,5,floor,saturate,96.46,5
0,5,ceil,saturate,96.46,5
0,5,trunc,saturate,96.46,5
1,4,ceil,saturate,96.45,5
0,5,nearest,saturate,96.45,5
1,4,nearest,saturate,96.45,5
1,4,floor,saturate,96.43,5
3,2,ceil,saturate,96.42,5
5,0,stochastic,saturate,96.42,5
5,0,stochastic,wrap,96.42,5
5,0,nearest,saturate,96.38,5
5,0,nearest,wrap,96.38,5
3,2,stochastic,saturate,96.37,5
3,2,nearest,saturate,96.28,5
2,3,trunc,saturate,96.23,5
2,3,floor,saturate,96.2,5
4,1,stochastic,saturate,95.77,5
4,1,stochastic,wrap,95.69,5
3,2,trunc,saturate,95.46,5
4,1,nearest,saturate,95.38,5
4,1,nearest,wrap,95.37,5
3,2,floor,saturate,95.32,5
5,0,ceil,saturate,95.05,5
5,0,ceil,wrap,95.05,5
4,1,floor,saturate,92.61,5
4,1,floor,wrap,92.54,5
4,1,trunc,wrap,92.5,5
4,1,trunc,saturate,92.47,5
5,0,trunc,saturate,91.66,5
5,0,trunc,wrap,91.66,5
5,0,floor,saturate,91.55,5
5,0,floor,wrap,91.55,5
3,2,ceil,wrap,90.86,5
3,2,trunc,wrap,90.86,5
3,2,nearest,wrap,90.86,5
3,2,stochastic,wrap,90.7,5
3,2,floor,wrap,89.77,5
2,3,trunc,wrap,19.58,5
2,3,nearest,wrap,17.37,5
2,3,ceil,wrap,16.9,5
2,3,floor,wrap,16.82,5
2,3,stochastic,wrap,16.49,5
0,5,ceil,wrap,10.35,5
0,5,floor,wrap,10.2,5
0,5,trunc,wrap,10.2,5
0,5,nearest,wrap,10.13,5
0,5,stochastic,wrap,9.72,5
1,4,nearest,wrap,9.62,5
1,4,trunc,wrap,9.38,5
1,4,floor,wrap,9.29,5
1,4,ceil,wrap,9.2,5
1,4,stochastic,wrap,9.17,5
5,1,ceil,saturate,96.7,6
5,1,ceil,wrap,96.7,6
4,2,ceil,saturate,96.63,6
4,2,ceil,wrap,96.62,6
1,5,stochastic,saturate,96.6,6
3,3,ceil,saturate,96.58,6
0,6,floor,saturate,96.57,6
0,6,trunc,saturate,96.57,6
0,6,nearest,saturate,96.54,6
3,3,nearest,saturate,96.54,6
0,6,stochastic,saturate,96.54,6
0,6,ceil,saturate,96.52,6
3,3,floor,saturate,96.47,6
1,5,trunc,saturate,96.47,6
1,5,ceil,saturate,96.45,6
1,5,nearest,saturate,96.45,6
2,4,stochastic,saturate,96.45,6
1,5,floor,saturate,96.43,6
2,4,nearest,saturate,96.43,6
3,3,stochastic,saturate,96.4,6
4,2,stochastic,saturate,96.4,6
4,2,stochastic,wrap,96.39,6
2,4,trunc,saturate,96.38,6
3,3,trunc,saturate,96.35,6
2,4,floor,saturate,96.34,6
2,4,ceil,saturate,96.25,6
4,2,nearest,saturate,96.23,6
4,2,nearest,wrap,96.22,6
5,1,stochastic,saturate,95.68,6
5,1,stochastic,wrap,95.68,6
5,1,nearest,saturate,95.48,6
5,1,nearest,wrap,95.48,6
4,2,trunc,saturate,95.33,6
4,2,floor,saturate,95.31,6
4,2,floor,wrap,95.31,6
4,2,trunc,wrap,95.31,6
5,1,trunc,saturate,92.36,6
5,1,trunc,wrap,92.36,6
5,1,floor,saturate,92.35,6
5,1,floor,wrap,92.35,6
3,3,trunc,wrap,90.99,6
3,3,nearest,wrap,90.93,6
3,3,ceil,wrap,90.61,6
3,3,floor,wrap,90.47,6
3,3,stochastic,wrap,90.46,6
2,4,trunc,wrap,17.14,6
2,4,nearest,wrap,16.06,6
2,4,floor,wrap,15.8,6
2,4,stochastic,wrap,15.38,6
2,4,ceil,wrap,15.2,6
0,6,trunc,wrap,10.09,6
0,6,ceil,wrap,10.04,6
0,6,nearest,wrap,9.77,6
1,5,nearest,wrap,9.7,6
0,6,stochastic,wrap,9.58,6
0,6,floor,wrap,9.48,6
1,5,ceil,wrap,9.44,6
1,5,trunc,wrap,9.4,6
1,5,floor,wrap,9.37,6
1,5,stochastic,wrap,9.36,6
3,4,floor,saturate,96.55,7
1,6,trunc,saturate,96.53,7
3,4,nearest,saturate,96.53,7
1,6,floor,saturate,96.52,7
0,7,trunc,saturate,96.52,7
4,3,nearest,saturate,96.52,7
0,7,floor,saturate,96.51,7
3,4,ceil,saturate,96.51,7
4,3,ceil,saturate,96.51,7
2,5,stochastic,saturate,96.5,7
3,4,stochastic,saturate,96.5,7
3,4,trunc,saturate,96.49,7
4,3,ceil,wrap,96.48,7
1,6,nearest,saturate,96.48,7
2,5,nearest,saturate,96.48,7
4,3,nearest,wrap,96.48,7
2,5,ceil,saturate,96.45,7
5,2,ceil,saturate,96.45,7
5,2,ceil,wrap,96.45,7
0,7,nearest,saturate,96.45,7
2,5,trunc,saturate,96.43,7
2,5,floor,saturate,96.41,7
1,6,stochastic,saturate,96.41,7
0,7,ceil,saturate,96.4,7
1,6,ceil,saturate,96.4,7
4,3,trunc,saturate,96.39,7
4,3,stochastic,saturate,96.36,7
4,3,floor,saturate,96.33,7
4,3,trunc,wrap,96.31,7
4,3,stochastic,wrap,96.31,7
0,7,stochastic,saturate,96.3,7
5,2,stochastic,saturate,96.29,7
5,2,stochastic,wrap,96.29,7
5,2,nearest,saturate,96.27,7
5,2,nearest,wrap,96.27,7
4,3,floor,wrap,96.26,7
5,2,floor,saturate,95.41,7
5,2,floor,wrap,95.41,7
5,2,trunc,saturate,95.41,7
5,2,trunc,wrap,95.41,7
3,4,trunc,wrap,91.0,7
3,4,floor,wrap,90.74,7
3,4,nearest,wrap,90.66,7
3,4,ceil,wrap,90.31,7
3,4,stochastic,wrap,90.11,7
2,5,trunc,wrap,16.03,7
2,5,floor,wrap,15.5,7
2,5,nearest,wrap,15.35,7
2,5,stochastic,wrap,15.24,7
2,5,ceil,wrap,14.74,7
0,7,ceil,wrap,10.33,7
0,7,stochastic,wrap,10.25,7
0,7,floor,wrap,10.09,7
0,7,nearest,wrap,10.01,7
0,7,trunc,wrap,9.85,7
1,6,nearest,wrap,9.7,7
1,6,trunc,wrap,9.6,7
1,6,floor,wrap,9.39,7
1,6,stochastic,wrap,9.32,7
1,6,ceil,wrap,9.25,7
4,4,nearest,saturate,96.75,8
3,5,nearest,saturate,96.72,8
3,5,trunc,saturate,96.71,8
3,5,floor,saturate,96.7,8
4,4,nearest,wrap,96.7,8
3,5,ceil,saturate,96.64,8
4,4,ceil,saturate,96.63,8
4,4,ceil,wrap,96.62,8
4,4,trunc,saturate,96.61,8
4,4,floor,saturate,96.6,8
4,4,stochastic,saturate,96.6,8
4,4,stochastic,wrap,96.6,8
4,4,floor,wrap,96.56,8
4,4,trunc,wrap,96.56,8
0,8,stochastic,saturate,96.55,8
1,7,nearest,saturate,96.54,8
1,7,stochastic,saturate,96.52,8
2,6,nearest,saturate,96.51,8
1,7,floor,saturate,96.5,8
5,3,stochastic,saturate,96.5,8
5,3,stochastic,wrap,96.5,8
2,6,floor,saturate,96.49,8
0,8,trunc,saturate,96.49,8
1,7,trunc,saturate,96.49,8
0,8,nearest,saturate,96.49,8
3,5,stochastic,saturate,96.49,8
0,8,floor,saturate,96.48,8
2,6,ceil,saturate,96.47,8
2,6,trunc,saturate,96.47,8
1,7,ceil,saturate,96.45,8
0,8,ceil,saturate,96.44,8
5,3,ceil,saturate,96.43,8
5,3,ceil,wrap,96.43,8
5,3,nearest,saturate,96.42,8
5,3,nearest,wrap,96.42,8
2,6,stochastic,saturate,96.42,8
5,3,floor,saturate,96.22,8
5,3,floor,wrap,96.22,8
5,3,trunc,saturate,96.21,8
5,3,trunc,wrap,96.21,8
3,5,trunc,wrap,90.63,8
3,5,floor,wrap,90.48,8
3,5,nearest,wrap,90.39,8
3,5,stochastic,wrap,90.21,8
3,5,ceil,wrap,90.11,8
2,6,trunc,wrap,15.54,8
2,6,nearest,wrap,15.14,8
2,6,ceil,wrap,15.11,8
2,6,floor,wrap,14.91,8
2,6,stochastic,wrap,14.63,8
0,8,floor,wrap,10.39,8
0,8,stochastic,wrap,10.05,8
0,8,nearest,wrap,9.86,8
1,7,floor,wrap,9.83,8
0,8,ceil,wrap,9.81,8
0,8,trunc,wrap,9.71,8
1,7,stochastic,wrap,9.58,8
1,7,nearest,wrap,9.22,8
1,7,trunc,wrap,9.01,8
1,7,ceil,wrap,8.95,8
1,8,floor,saturate,96.58,9
1,8,trunc,saturate,96.58,9
1,8,nearest,saturate,96.58,9
5,4,stochastic,saturate,96.58,9
5,4,stochastic,wrap,96.58,9
3,6,floor,saturate,96.57,9
3,6,stochastic,saturate,96.56,9
3,6,trunc,saturate,96.55,9
5,4,ceil,saturate,96.54,9
5,4,ceil,wrap,96.54,9
1,8,ceil,saturate,96.52,9
3,6,ceil,saturate,96.51,9
5,4,nearest,saturate,96.5,9
5,4,nearest,wrap,96.5,9
4,5,nearest,wrap,96.48,9
5,4,trunc,saturate,96.47,9
5,4,trunc,wrap,96.47,9
3,6,nearest,saturate,96.46,9
4,5,nearest,saturate,96.45,9
2,7,trunc,saturate,96.44,9
1,8,stochastic,saturate,96.44,9
4,5,stochastic,saturate,96.44,9
4,5,trunc,saturate,96.43,9
5,4,floor,saturate,96.42,9
5,4,floor,wrap,96.42,9
4,5,floor,saturate,96.41,9
4,5,ceil,wrap,96.41,9
4,5,trunc,wrap,96.41,9
4,5,ceil,saturate,96.4,9
2,7,floor,saturate,96.39,9
4,5,floor,wrap,96.38,9
4,5,stochastic,wrap,96.38,9
2,7,ceil,saturate,96.33,9
2,7,nearest,saturate,96.32,9
2,7,stochastic,saturate,96.27,9
3,6,trunc,wrap,90.4,9
3,6,nearest,wrap,90.4,9
3,6,floor,wrap,90.35,9
3,6,ceil,wrap,90.22,9
3,6,stochastic,wrap,90.22,9
2,7,trunc,wrap,15.05,9
2,7,floor,wrap,15.04,9
2,7,stochastic,wrap,14.98,9
2,7,ceil,wrap,14.96,9
2,7,nearest,wrap,14.89,9
1,8,nearest,wrap,10.04,9
1,8,trunc,wrap,9.97,9
1,8,ceil,wrap,9.91,9
1,8,floor,wrap,9.9,9
1,8,stochastic,wrap,9.34,9
2,8,stochastic,saturate,96.56,10
4,6,trunc,saturate,96.52,10
5,5,nearest,saturate,96.52,10
5,5,nearest,wrap,96.52,10
4,6,floor,saturate,96.51,10
3,7,trunc,saturate,96.51,10
4,6,trunc,wrap,96.51,10
4,6,nearest,saturate,96.51,10
3,7,stochastic,saturate,96.51,10
4,6,floor,wrap,96.49,10
3,7,nearest,saturate,96.49,10
4,6,nearest,wrap,96.49,10
3,7,floor,saturate,96.48,10
3,7,ceil,saturate,96.46,10
4,6,stochastic,saturate,96.46,10
5,5,stochastic,saturate,96.43,10
5,5,stochastic,wrap,96.43,10
4,6,ceil,saturate,96.41,10
2,8,floor,saturate,96.4,10
5,5,ceil,saturate,96.4,10
5,5,ceil,wrap,96.4,10
2,8,trunc,saturate,96.4,10
4,6,stochastic,wrap,96.4,10
4,6,ceil,wrap,96.36,10
5,5,trunc,saturate,96.34,10
5,5,trunc,wrap,96.34,10
5,5,floor,saturate,96.33,10
5,5,floor,wrap,96.33,10
2,8,nearest,saturate,96.31,10
2,8,ceil,saturate,96.3,10
3,7,stochastic,wrap,90.37,10
3,7,floor,wrap,90.17,10
3,7,trunc,wrap,90.17,10
3,7,nearest,wrap,90.13,10
3,7,ceil,wrap,89.81,10
2,8,floor,wrap,15.12,10
2,8,nearest,wrap,15.12,10
2,8,trunc,wrap,15.07,10
2,8,stochastic,wrap,14.87,10
2,8,ceil,wrap,14.76,10
4,7,nearest,saturate,96.53,11
5,6,nearest,saturate,96.53,11
5,6,nearest,wrap,96.53,11
4,7,floor,saturate,96.52,11
4,7,ceil,saturate,96.52,11
4,7,trunc,saturate,96.52,11
3,8,floor,saturate,96.5,11
3,8,trunc,saturate,96.5,11
5,6,trunc,saturate,96.5,11
4,7,trunc,wrap,96.5,11
5,6,trunc,wrap,96.5,11
3,8,nearest,saturate,96.5,11
4,7,nearest,wrap,96.5,11
5,6,floor,saturate,96.49,11
5,6,floor,wrap,96.49,11
4,7,floor,wrap,96.48,11
5,6,ceil,saturate,96.48,11
4,7,ceil,wrap,96.48,11
5,6,ceil,wrap,96.48,11
3,8,stochastic,saturate,96.48,11
3,8,ceil,saturate,96.45,11
4,7,stochastic,wrap,96.45,11
4,7,stochastic,saturate,96.44,11
5,6,stochastic,saturate,96.43,11
5,6,stochastic,wrap,96.43,11
3,8,stochastic,wrap,90.19,11
3,8,trunc,wrap,90.13,11
3,8,floor,wrap,90.1,11
3,8,nearest,wrap,90.04,11
3,8,ceil,wrap,90.02,11
5,7,stochastic,saturate,96.61,12
5,7,stochastic,wrap,96.61,12
4,8,stochastic,saturate,96.48,12
4,8,stochastic,wrap,96.48,12
4,8,nearest,saturate,96.46,12
4,8,nearest,wrap,96.45,12
4,8,floor,saturate,96.44,12
4,8,ceil,saturate,96.43,12
4,8,ceil,wrap,96.43,12
4,8,trunc,saturate,96.43,12
4,8,floor,wrap,96.42,12
4,8,trunc,wrap,96.41,12
5,7,ceil,saturate,96.4,12
5,7,ceil,wrap,96.4,12
5,7,floor,saturate,96.38,12
5,7,floor,wrap,96.38,12
5,7,trunc,saturate,96.38,12
5,7,trunc,wrap,96.38,12
5,7,nearest,saturate,96.35,12
5,7,nearest,wrap,96.35,12
5,8,stochastic,saturate,96.57,13
5,8,stochastic,wrap,96.57,13
5,8,nearest,saturate,96.42,13
5,8,nearest,wrap,96.42,13
5,8,trunc,saturate,96.4,13
5,8,trunc,wrap,96.4,13
