m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,stochastic,wrap,10.22,1
1,0,ceil,wrap,10.06,1
1,0,stochastic,saturate,10.05,1
1,0,floor,wrap,9.96,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
1,0,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
1,0,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,nearest,wrap,8.69,1
0,2,nearest,saturate,97.5,2
1,1,nearest,saturate,38.11,2
0,2,stochastic,saturate,10.77,2
1,1,stochastic,saturate,10.39,2
1,1,stochastic,wrap,10.38,2
2,0,stochastic,wrap,10.33,2
0,2,nearest,wrap,10.32,2
0,2,floor,wrap,10.06,2
1,1,nearest,wrap,10.06,2
0,2,ceil,wrap,10.02,2
1,1,floor,wrap,9.98,2
0,2,trunc,saturate,9.87,2
0,2,trunc,wrap,9.86,2
2,0,ceil,wrap,9.81,2
0,2,floor,saturate,9.8,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
1,1,trunc,saturate,9.8,2
2,0,trunc,saturate,9.8,2
1,1,trunc,wrap,9.8,2
2,0,trunc,wrap,9.8,2
2,0,nearest,saturate,9.8,2
2,0,floor,wrap,9.74,2
1,1,ceil,wrap,9.58,2
2,0,stochastic,saturate,9.34,2
0,2,stochastic,wrap,9.33,2
2,0,nearest,wrap,8.3,2
0,3,nearest,saturate,98.41,3
1,2,nearest,saturate,97.64,3
0,3,trunc,saturate,95.42,3
2,1,nearest,saturate,37.99,3
0,3,stochastic,saturate,35.81,3
1,2,stochastic,saturate,11.04,3
2,1,stochastic,saturate,10.51,3
0,3,ceil,wrap,10.38,3
0,3,floor,wrap,10.18,3
3,0,stochastic,wrap,10.17,3
0,3,stochastic,wrap,10.08,3
2,1,floor,wrap,10.06,3
1,2,stochastic,wrap,10.02,3
3,0,floor,wrap,9.98,3
0,3,nearest,wrap,9.95,3
1,2,trunc,saturate,9.89,3
0,3,floor,saturate,9.81,3
0,3,trunc,wrap,9.81,3
2,1,stochastic,wrap,9.81,3
1,2,floor,saturate,9.8,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
0,3,ceil,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
2,1,ceil,wrap,9.8,3
2,1,trunc,saturate,9.8,3
3,0,trunc,saturate,9.8,3
2,1,trunc,wrap,9.8,3
3,0,trunc,wrap,9.8,3
3,0,nearest,saturate,9.8,3
3,0,nearest,wrap,9.8,3
1,2,floor,wrap,9.78,3
1,2,trunc,wrap,9.78,3
3,0,stochastic,saturate,9.75,3
2,1,nearest,wrap,9.72,3
1,2,ceil,wrap,9.66,3
3,0,ceil,wrap,9.65,3
1,2,nearest,wrap,9.49,3
0,4,nearest,saturate,98.51,4
1,3,nearest,saturate,98.46,4
0,4,trunc,saturate,98.35,4
2,2,nearest,saturate,97.62,4
1,3,trunc,saturate,95.48,4
0,4,stochastic,saturate,91.46,4
3,1,nearest,saturate,38.22,4
1,3,stochastic,saturate,38.13,4
3,1,nearest,wrap,33.9,4
0,4,floor,saturate,25.24,4
3,1,stochastic,wrap,14.58,4
4,0,stochastic,wrap,12.51,4
2,2,stochastic,saturate,12.03,4
3,1,ceil,wrap,11.33,4
0,4,ceil,saturate,10.94,4
2,2,stochastic,wrap,10.9,4
2,2,trunc,wrap,10.73,4
2,2,floor,wrap,10.51,4
0,4,trunc,wrap,10.39,4
0,4,floor,wrap,10.38,4
4,0,floor,wrap,10.38,4
0,4,stochastic,wrap,10.37,4
4,0,ceil,wrap,10.34,4
0,4,ceil,wrap,10.21,4
3,1,floor,wrap,10.19,4
1,3,trunc,wrap,10.19,4
3,1,stochastic,saturate,10.17,4
1,3,nearest,wrap,10.06,4
1,3,stochastic,wrap,10.01,4
1,3,floor,wrap,9.94,4
1,3,ceil,wrap,9.93,4
2,2,trunc,saturate,9.89,4
1,3,floor,saturate,9.8,4
2,2,floor,saturate,9.8,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
1,3,ceil,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
3,1,trunc,saturate,9.8,4
4,0,trunc,saturate,9.8,4
3,1,trunc,wrap,9.8,4
4,0,trunc,wrap,9.8,4
4,0,nearest,saturate,9.8,4
4,0,nearest,wrap,9.8,4
4,0,stochastic,saturate,9.79,4
0,4,nearest,wrap,9.6,4
2,2,ceil,wrap,8.39,4
2,2,nearest,wrap,3.72,4
0,5,nearest,saturate,98.55,5
1,4,nearest,saturate,98.55,5
0,5,trunc,saturate,98.54,5
2,3,nearest,saturate,98.5,5
1,4,trunc,saturate,98.47,5
3,2,nearest,saturate,97.71,5
0,5,stochastic,saturate,97.57,5
2,3,trunc,saturate,95.79,5
3,2,nearest,wrap,92.21,5
1,4,stochastic,saturate,91.12,5
0,5,floor,saturate,88.46,5
0,5,ceil,saturate,84.03,5
4,1,nearest,saturate,38.41,5
4,1,nearest,wrap,38.31,5
2,3,stochastic,saturate,37.32,5
2,3,trunc,wrap,27.99,5
1,4,floor,saturate,25.25,5
3,2,floor,wrap,15.11,5
5,0,stochastic,wrap,13.87,5
3,2,stochastic,saturate,12.72,5
4,1,ceil,wrap,12.39,5
5,0,floor,wrap,11.94,5
2,3,stochastic,wrap,11.77,5
5,0,ceil,wrap,11.49,5
1,4,ceil,saturate,10.89,5
5,0,stochastic,saturate,10.71,5
4,1,stochastic,wrap,10.55,5
0,5,floor,wrap,10.54,5
2,3,ceil,wrap,10.45,5
4,1,stochastic,saturate,10.41,5
1,4,nearest,wrap,10.21,5
0,5,stochastic,wrap,10.16,5
1,4,stochastic,wrap,10.01,5
3,2,trunc,wrap,10.0,5
1,4,trunc,wrap,9.98,5
0,5,ceil,wrap,9.94,5
4,1,floor,wrap,9.9,5
0,5,nearest,wrap,9.89,5
3,2,trunc,saturate,9.88,5
1,4,ceil,wrap,9.83,5
2,3,floor,saturate,9.8,5
3,2,floor,saturate,9.8,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
2,3,ceil,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
4,1,trunc,wrap,9.8,5
5,0,trunc,wrap,9.8,5
5,0,nearest,saturate,9.8,5
5,0,nearest,wrap,9.8,5
0,5,trunc,wrap,9.73,5
1,4,floor,wrap,9.55,5
2,3,floor,wrap,9.32,5
3,2,ceil,wrap,9.14,5
3,2,stochastic,wrap,9.01,5
2,3,nearest,wrap,4.28,5
1,5,nearest,saturate,98.6,6
0,6,trunc,saturate,98.58,6
1,5,trunc,saturate,98.57,6
0,6,nearest,saturate,98.51,6
0,6,stochastic,saturate,98.51,6
2,4,trunc,saturate,98.48,6
2,4,nearest,saturate,98.45,6
3,3,nearest,saturate,98.4,6
4,2,nearest,wrap,97.75,6
4,2,nearest,saturate,97.74,6
1,5,stochastic,saturate,97.57,6
0,6,floor,saturate,97.45,6
0,6,ceil,saturate,97.31,6
3,3,trunc,saturate,95.73,6
3,3,nearest,wrap,94.96,6
3,3,trunc,wrap,93.68,6
2,4,stochastic,saturate,90.91,6
1,5,floor,saturate,88.34,6
1,5,ceil,saturate,83.5,6
3,3,stochastic,saturate,40.82,6
5,1,nearest,saturate,38.58,6
5,1,nearest,wrap,38.58,6
2,4,floor,saturate,25.98,6
3,3,stochastic,wrap,19.46,6
4,2,ceil,wrap,15.43,6
4,2,stochastic,wrap,12.28,6
2,4,stochastic,wrap,11.17,6
2,4,ceil,saturate,10.87,6
1,5,stochastic,wrap,10.67,6
0,6,floor,wrap,10.61,6
5,1,ceil,wrap,10.42,6
5,1,stochastic,saturate,10.4,6
1,5,ceil,wrap,10.3,6
1,5,nearest,wrap,10.27,6
0,6,nearest,wrap,10.21,6
0,6,stochastic,wrap,10.07,6
4,2,trunc,saturate,9.9,6
4,2,trunc,wrap,9.9,6
1,5,trunc,wrap,9.82,6
3,3,floor,saturate,9.8,6
4,2,floor,saturate,9.8,6
5,1,floor,saturate,9.8,6
3,3,ceil,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
5,1,trunc,saturate,9.8,6
5,1,trunc,wrap,9.8,6
1,5,floor,wrap,9.7,6
0,6,ceil,wrap,9.69,6
2,4,ceil,wrap,9.66,6
0,6,trunc,wrap,9.55,6
2,4,floor,wrap,9.38,6
4,2,stochastic,saturate,9.03,6
3,3,floor,wrap,8.67,6
3,3,ceil,wrap,8.3,6
4,2,floor,wrap,7.86,6
2,4,trunc,wrap,6.94,6
5,1,stochastic,wrap,6.85,6
5,1,floor,wrap,6.6,6
2,4,nearest,wrap,4.15,6
0,7,trunc,saturate,98.66,7
2,5,nearest,saturate,98.65,7
1,6,nearest,saturate,98.63,7
2,5,trunc,saturate,98.59,7
1,6,trunc,saturate,98.58,7
3,4,nearest,saturate,98.57,7
0,7,nearest,saturate,98.55,7
0,7,stochastic,saturate,98.51,7
1,6,stochastic,saturate,98.49,7
0,7,floor,saturate,98.47,7
4,3,nearest,saturate,98.45,7
4,3,nearest,wrap,98.45,7
3,4,trunc,saturate,98.43,7
0,7,ceil,saturate,98.29,7
5,2,nearest,saturate,97.8,7
5,2,nearest,wrap,97.8,7
2,5,stochastic,saturate,97.63,7
1,6,floor,saturate,97.43,7
1,6,ceil,saturate,97.33,7
3,4,trunc,wrap,96.56,7
4,3,trunc,saturate,95.65,7
4,3,trunc,wrap,95.65,7
3,4,nearest,wrap,93.84,7
3,4,stochastic,saturate,92.25,7
2,5,floor,saturate,88.43,7
2,5,ceil,saturate,83.6,7
3,4,stochastic,wrap,59.62,7
4,3,stochastic,saturate,38.99,7
4,3,stochastic,wrap,36.48,7
3,4,floor,saturate,25.54,7
3,4,floor,wrap,18.46,7
2,5,floor,wrap,13.92,7
5,2,stochastic,saturate,10.99,7
3,4,ceil,saturate,10.81,7
5,2,stochastic,wrap,10.78,7
4,3,ceil,wrap,10.73,7
1,6,floor,wrap,10.21,7
0,7,floor,wrap,10.03,7
0,7,stochastic,wrap,10.01,7
0,7,trunc,wrap,9.98,7
0,7,nearest,wrap,9.96,7
5,2,trunc,saturate,9.88,7
5,2,trunc,wrap,9.88,7
1,6,trunc,wrap,9.85,7
4,3,floor,saturate,9.81,7
5,2,floor,saturate,9.8,7
5,2,floor,wrap,9.8,7
4,3,ceil,saturate,9.8,7
5,2,ceil,saturate,9.8,7
5,2,ceil,wrap,9.8,7
1,6,nearest,wrap,9.7,7
1,6,stochastic,wrap,9.69,7
1,6,ceil,wrap,9.66,7
0,7,ceil,wrap,9.48,7
4,3,floor,wrap,9.47,7
2,5,stochastic,wrap,9.24,7
2,5,ceil,wrap,5.34,7
3,4,ceil,wrap,4.37,7
2,5,trunc,wrap,3.92,7
2,5,nearest,wrap,3.6,7
1,7,trunc,saturate,98.63,8
3,5,trunc,saturate,98.62,8
1,7,nearest,saturate,98.62,8
3,5,nearest,saturate,98.62,8
4,4,nearest,saturate,98.62,8
0,8,trunc,saturate,98.6,8
4,4,nearest,wrap,98.6,8
0,8,ceil,saturate,98.59,8
0,8,floor,saturate,98.58,8
0,8,nearest,saturate,98.58,8
1,7,stochastic,saturate,98.57,8
2,6,nearest,saturate,98.56,8
0,8,stochastic,saturate,98.55,8
2,6,trunc,saturate,98.5,8
5,3,nearest,saturate,98.46,8
5,3,nearest,wrap,98.46,8
1,7,ceil,saturate,98.44,8
4,4,trunc,saturate,98.41,8
4,4,trunc,wrap,98.4,8
1,7,floor,saturate,98.37,8
2,6,stochastic,saturate,98.33,8
3,5,stochastic,saturate,97.61,8
2,6,floor,saturate,97.5,8
2,6,ceil,saturate,97.35,8
3,5,trunc,wrap,95.91,8
5,3,trunc,saturate,95.65,8
5,3,trunc,wrap,95.65,8
3,5,nearest,wrap,93.45,8
4,4,stochastic,saturate,90.74,8
4,4,stochastic,wrap,90.18,8
3,5,floor,saturate,88.39,8
3,5,stochastic,wrap,85.14,8
3,5,ceil,saturate,83.8,8
3,5,floor,wrap,59.51,8
3,5,ceil,wrap,45.96,8
5,3,stochastic,saturate,42.7,8
5,3,stochastic,wrap,42.63,8
4,4,floor,saturate,25.22,8
4,4,floor,wrap,24.35,8
4,4,ceil,wrap,12.74,8
4,4,ceil,saturate,10.93,8
0,8,ceil,wrap,10.35,8
1,7,ceil,wrap,10.16,8
0,8,floor,wrap,10.13,8
0,8,trunc,wrap,10.02,8
0,8,nearest,wrap,9.92,8
1,7,floor,wrap,9.83,8
5,3,floor,saturate,9.8,8
5,3,ceil,saturate,9.8,8
5,3,ceil,wrap,9.8,8
0,8,stochastic,wrap,9.79,8
1,7,stochastic,wrap,9.64,8
5,3,floor,wrap,9.61,8
1,7,trunc,wrap,9.37,8
1,7,nearest,wrap,9.28,8
2,6,floor,wrap,8.89,8
2,6,stochastic,wrap,6.77,8
2,6,nearest,wrap,3.87,8
2,6,trunc,wrap,3.59,8
2,6,ceil,wrap,2.53,8
2,7,nearest,saturate,98.72,9
2,7,trunc,saturate,98.68,9
1,8,stochastic,saturate,98.67,9
3,6,nearest,saturate,98.66,9
3,6,trunc,saturate,98.6,9
1,8,trunc,saturate,98.59,9
1,8,nearest,saturate,98.59,9
4,5,nearest,saturate,98.59,9
1,8,floor,saturate,98.58,9
4,5,trunc,saturate,98.58,9
4,5,nearest,wrap,98.58,9
4,5,trunc,wrap,98.57,9
5,4,nearest,saturate,98.55,9
5,4,nearest,wrap,98.55,9
2,7,stochastic,saturate,98.55,9
1,8,ceil,saturate,98.49,9
3,6,stochastic,saturate,98.48,9
2,7,ceil,saturate,98.44,9
5,4,trunc,saturate,98.43,9
5,4,trunc,wrap,98.43,9
2,7,floor,saturate,98.39,9
4,5,stochastic,saturate,97.71,9
4,5,stochastic,wrap,97.68,9
3,6,floor,saturate,97.49,9
3,6,ceil,saturate,97.41,9
3,6,trunc,wrap,95.03,9
3,6,nearest,wrap,93.65,9
3,6,stochastic,wrap,91.11,9
5,4,stochastic,saturate,90.9,9
5,4,stochastic,wrap,90.9,9
3,6,ceil,wrap,90.27,9
4,5,floor,saturate,88.17,9
4,5,floor,wrap,87.92,9
3,6,floor,wrap,85.37,9
4,5,ceil,saturate,83.74,9
4,5,ceil,wrap,83.71,9
5,4,floor,saturate,25.47,9
5,4,floor,wrap,25.47,9
5,4,ceil,saturate,10.79,9
5,4,ceil,wrap,10.79,9
1,8,nearest,wrap,10.09,9
1,8,ceil,wrap,9.94,9
1,8,trunc,wrap,9.93,9
1,8,floor,wrap,9.91,9
1,8,stochastic,wrap,9.49,9
2,7,floor,wrap,6.18,9
2,7,stochastic,wrap,5.04,9
2,7,nearest,wrap,3.82,9
2,7,trunc,wrap,3.62,9
2,7,ceil,wrap,2.48,9
2,8,trunc,saturate,98.66,10
4,6,nearest,saturate,98.62,10
3,7,nearest,saturate,98.61,10
4,6,nearest,wrap,98.61,10
2,8,floor,saturate,98.6,10
3,7,trunc,saturate,98.6,10
2,8,nearest,saturate,98.59,10
4,6,trunc,saturate,98.57,10
3,7,stochastic,saturate,98.57,10
5,5,nearest,saturate,98.56,10
5,5,nearest,wrap,98.56,10
4,6,stochastic,saturate,98.55,10
4,6,trunc,wrap,98.54,10
4,6,stochastic,wrap,98.52,10
5,5,trunc,saturate,98.51,10
5,5,trunc,wrap,98.51,10
2,8,stochastic,saturate,98.5,10
2,8,ceil,saturate,98.47,10
3,7,floor,saturate,98.44,10
3,7,ceil,saturate,98.4,10
5,5,stochastic,saturate,97.59,10
5,5,stochastic,wrap,97.59,10
4,6,floor,saturate,97.41,10
4,6,floor,wrap,97.37,10
4,6,ceil,saturate,97.3,10
4,6,ceil,wrap,97.3,10
3,7,trunc,wrap,94.42,10
3,7,nearest,wrap,93.86,10
3,7,ceil,wrap,93.52,10
3,7,stochastic,wrap,92.76,10
3,7,floor,wrap,91.56,10
5,5,floor,saturate,88.13,10
5,5,floor,wrap,88.13,10
5,5,ceil,saturate,83.62,10
5,5,ceil,wrap,83.62,10
2,8,floor,wrap,4.58,10
2,8,stochastic,wrap,4.4,10
2,8,nearest,wrap,3.83,10
2,8,trunc,wrap,3.62,10
2,8,ceil,wrap,2.97,10
4,7,trunc,saturate,98.71,11
5,6,trunc,saturate,98.67,11
4,7,trunc,wrap,98.67,11
5,6,trunc,wrap,98.67,11
4,7,nearest,saturate,98.66,11
3,8,floor,saturate,98.65,11
4,7,nearest,wrap,98.64,11
3,8,stochastic,saturate,98.64,11
4,7,stochastic,saturate,98.62,11
5,6,nearest,saturate,98.61,11
5,6,nearest,wrap,98.61,11
4,7,floor,saturate,98.6,11
3,8,trunc,saturate,98.6,11
4,7,stochastic,wrap,98.58,11
3,8,nearest,saturate,98.56,11
4,7,floor,wrap,98.55,11
5,6,stochastic,saturate,98.51,11
5,6,stochastic,wrap,98.51,11
3,8,ceil,saturate,98.45,11
4,7,ceil,saturate,98.38,11
4,7,ceil,wrap,98.38,11
5,6,floor,saturate,97.5,11
5,6,floor,wrap,97.5,11
5,6,ceil,saturate,97.37,11
5,6,ceil,wrap,97.37,11
3,8,trunc,wrap,93.78,11
3,8,ceil,wrap,93.77,11
3,8,nearest,wrap,93.58,11
3,8,stochastic,wrap,93.31,11
3,8,floor,wrap,92.74,11
5,7,trunc,saturate,98.64,12
5,7,trunc,wrap,98.64,12
5,7,nearest,saturate,98.58,12
5,7,nearest,wrap,98.58,12
4,8,floor,saturate,98.57,12
4,8,stochastic,saturate,98.57,12
4,8,stochastic,wrap,98.57,12
4,8,trunc,saturate,98.56,12
4,8,trunc,wrap,98.56,12
5,7,stochastic,saturate,98.56,12
5,7,stochastic,wrap,98.56,12
4,8,floor,wrap,98.55,12
4,8,ceil,saturate,98.49,12
4,8,ceil,wrap,98.49,12
4,8,nearest,saturate,98.49,12
4,8,nearest,wrap,98.48,12
5,7,floor,saturate,98.43,12
5,7,floor,wrap,98.43,12
5,7,ceil,saturate,98.32,12
5,7,ceil,wrap,98.32,12
5,8,ceil,saturate,98.57,13
5,8,ceil,wrap,98.57,13
5,8,nearest,saturate,98.54,13
5,8,nearest,wrap,98.54,13
5,8,stochastic,saturate,98.51,13
5,8,stochastic,wrap,98.51,13
