m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,98.72,1
1,0,stochastic,saturate,98.71,1
1,0,trunc,saturate,98.52,1
1,0,floor,saturate,98.45,1
1,0,ceil,saturate,98.44,1
1,0,floor,wrap,10.62,1
1,0,stochastic,wrap,10.53,1
0,1,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,ceil,wrap,9.7,1
1,0,nearest,wrap,9.69,1
1,0,trunc,wrap,9.65,1
0,2,ceil,saturate,98.76,2
1,1,ceil,saturate,98.7,2
0,2,stochastic,saturate,98.69,2
0,2,trunc,saturate,98.65,2
0,2,nearest,saturate,98.65,2
2,0,stochastic,saturate,98.65,2
2,0,nearest,saturate,98.64,2
0,2,floor,saturate,98.63,2
1,1,nearest,saturate,98.61,2
1,1,stochastic,saturate,98.57,2
2,0,ceil,saturate,98.47,2
1,1,trunc,saturate,98.42,2
2,0,trunc,saturate,98.42,2
1,1,floor,saturate,98.39,2
2,0,floor,saturate,98.39,2
1,1,stochastic,wrap,10.34,2
0,2,nearest,wrap,10.23,2
1,1,ceil,wrap,10.2,2
0,2,floor,wrap,10.14,2
0,2,trunc,wrap,10.13,2
0,2,stochastic,wrap,10.12,2
1,1,trunc,wrap,9.97,2
1,1,floor,wrap,9.9,2
0,2,ceil,wrap,9.56,2
1,1,nearest,wrap,9.34,2
2,0,floor,wrap,8.77,2
2,0,trunc,wrap,8.64,2
2,0,stochastic,wrap,8.64,2
2,0,ceil,wrap,8.38,2
2,0,nearest,wrap,7.96,2
3,0,nearest,saturate,98.76,3
3,0,stochastic,saturate,98.76,3
0,3,floor,saturate,98.73,3
0,3,ceil,saturate,98.73,3
1,2,ceil,saturate,98.73,3
0,3,trunc,saturate,98.73,3
2,1,ceil,saturate,98.72,3
1,2,nearest,saturate,98.72,3
1,2,stochastic,saturate,98.71,3
0,3,stochastic,saturate,98.7,3
0,3,nearest,saturate,98.68,3
2,1,stochastic,saturate,98.68,3
1,2,floor,saturate,98.67,3
1,2,trunc,saturate,98.65,3
2,1,nearest,saturate,98.64,3
2,1,trunc,saturate,98.46,3
2,1,floor,saturate,98.45,3
3,0,ceil,saturate,98.39,3
3,0,floor,saturate,98.31,3
3,0,trunc,saturate,98.31,3
3,0,trunc,wrap,59.67,3
3,0,nearest,wrap,47.08,3
3,0,ceil,wrap,41.04,3
3,0,floor,wrap,38.24,3
3,0,stochastic,wrap,35.33,3
0,3,ceil,wrap,10.28,3
0,3,floor,wrap,10.14,3
1,2,stochastic,wrap,10.07,3
0,3,stochastic,wrap,9.99,3
1,2,nearest,wrap,9.98,3
1,2,ceil,wrap,9.93,3
1,2,floor,wrap,9.91,3
0,3,trunc,wrap,9.88,3
0,3,nearest,wrap,9.84,3
1,2,trunc,wrap,9.82,3
2,1,stochastic,wrap,9.0,3
2,1,floor,wrap,8.96,3
2,1,trunc,wrap,8.78,3
2,1,nearest,wrap,8.49,3
2,1,ceil,wrap,7.78,3
1,3,trunc,saturate,98.75,4
0,4,nearest,saturate,98.75,4
1,3,ceil,saturate,98.74,4
2,2,stochastic,saturate,98.73,4
1,3,floor,saturate,98.72,4
0,4,ceil,saturate,98.72,4
1,3,stochastic,saturate,98.72,4
2,2,ceil,saturate,98.71,4
0,4,stochastic,saturate,98.7,4
0,4,floor,saturate,98.68,4
3,1,ceil,saturate,98.68,4
1,3,nearest,saturate,98.68,4
2,2,nearest,saturate,98.68,4
4,0,nearest,saturate,98.68,4
4,0,stochastic,saturate,98.68,4
0,4,trunc,saturate,98.66,4
2,2,trunc,saturate,98.63,4
3,1,nearest,saturate,98.63,4
3,1,stochastic,saturate,98.63,4
2,2,floor,saturate,98.62,4
4,0,nearest,wrap,98.6,4
4,0,stochastic,wrap,98.57,4
4,0,trunc,saturate,98.45,4
4,0,ceil,saturate,98.41,4
3,1,floor,saturate,98.37,4
3,1,trunc,saturate,98.37,4
4,0,floor,saturate,98.31,4
4,0,ceil,wrap,98.3,4
4,0,trunc,wrap,98.27,4
4,0,floor,wrap,98.08,4
3,1,trunc,wrap,49.13,4
3,1,ceil,wrap,46.36,4
3,1,nearest,wrap,44.04,4
3,1,floor,wrap,38.6,4
3,1,stochastic,wrap,38.28,4
0,4,floor,wrap,10.28,4
1,3,floor,wrap,10.27,4
1,3,trunc,wrap,10.27,4
0,4,ceil,wrap,10.12,4
0,4,trunc,wrap,10.09,4
0,4,stochastic,wrap,9.95,4
1,3,ceil,wrap,9.9,4
1,3,stochastic,wrap,9.89,4
0,4,nearest,wrap,9.79,4
1,3,nearest,wrap,9.61,4
2,2,stochastic,wrap,8.66,4
2,2,floor,wrap,8.59,4
2,2,ceil,wrap,8.15,4
2,2,trunc,wrap,8.06,4
2,2,nearest,wrap,7.91,4
4,1,ceil,saturate,98.75,5
5,0,nearest,saturate,98.73,5
5,0,nearest,wrap,98.73,5
2,3,ceil,saturate,98.72,5
2,3,nearest,saturate,98.72,5
3,2,ceil,saturate,98.71,5
0,5,nearest,saturate,98.71,5
0,5,stochastic,saturate,98.71,5
0,5,ceil,saturate,98.7,5
2,3,trunc,saturate,98.7,5
5,0,stochastic,saturate,98.7,5
5,0,stochastic,wrap,98.7,5
2,3,floor,saturate,98.69,5
3,2,stochastic,saturate,98.69,5
4,1,ceil,wrap,98.67,5
0,5,floor,saturate,98.66,5
0,5,trunc,saturate,98.66,5
3,2,trunc,saturate,98.66,5
2,3,stochastic,saturate,98.66,5
1,4,trunc,saturate,98.65,5
4,1,nearest,saturate,98.65,5
4,1,stochastic,saturate,98.65,5
1,4,floor,saturate,98.64,5
1,4,nearest,saturate,98.64,5
3,2,nearest,saturate,98.64,5
3,2,floor,saturate,98.63,5
1,4,ceil,saturate,98.63,5
1,4,stochastic,saturate,98.59,5
4,1,nearest,wrap,98.52,5
4,1,trunc,saturate,98.45,5
4,1,stochastic,wrap,98.44,5
5,0,ceil,saturate,98.43,5
5,0,ceil,wrap,98.43,5
4,1,floor,saturate,98.41,5
4,1,trunc,wrap,98.34,5
5,0,trunc,saturate,98.31,5
5,0,trunc,wrap,98.31,5
5,0,floor,saturate,98.28,5
5,0,floor,wrap,98.28,5
4,1,floor,wrap,98.2,5
3,2,trunc,wrap,44.23,5
3,2,ceil,wrap,41.46,5
3,2,nearest,wrap,40.45,5
3,2,floor,wrap,38.83,5
3,2,stochastic,wrap,37.69,5
0,5,stochastic,wrap,10.44,5
0,5,floor,wrap,10.38,5
0,5,nearest,wrap,10.21,5
1,4,floor,wrap,10.2,5
0,5,trunc,wrap,10.16,5
1,4,nearest,wrap,10.07,5
1,4,trunc,wrap,10.06,5
0,5,ceil,wrap,10.03,5
1,4,ceil,wrap,9.9,5
1,4,stochastic,wrap,9.84,5
2,3,stochastic,wrap,8.98,5
2,3,ceil,wrap,8.59,5
2,3,floor,wrap,8.56,5
2,3,trunc,wrap,8.47,5
2,3,nearest,wrap,8.28,5
0,6,stochastic,saturate,98.8,6
4,2,ceil,saturate,98.76,6
4,2,stochastic,saturate,98.75,6
2,4,stochastic,saturate,98.74,6
3,3,stochastic,saturate,98.74,6
0,6,ceil,saturate,98.73,6
2,4,ceil,saturate,98.73,6
0,6,nearest,saturate,98.73,6
2,4,floor,saturate,98.72,6
2,4,trunc,saturate,98.72,6
0,6,trunc,saturate,98.71,6
2,4,nearest,saturate,98.7,6
1,5,stochastic,saturate,98.7,6
0,6,floor,saturate,98.69,6
1,5,nearest,saturate,98.69,6
4,2,nearest,saturate,98.69,6
1,5,floor,saturate,98.68,6
4,2,ceil,wrap,98.68,6
1,5,trunc,saturate,98.68,6
3,3,ceil,saturate,98.67,6
1,5,ceil,saturate,98.66,6
5,1,ceil,saturate,98.66,6
5,1,ceil,wrap,98.66,6
5,1,stochastic,saturate,98.65,6
5,1,stochastic,wrap,98.65,6
4,2,trunc,saturate,98.64,6
3,3,floor,saturate,98.63,6
3,3,trunc,saturate,98.63,6
5,1,nearest,saturate,98.63,6
5,1,nearest,wrap,98.63,6
4,2,stochastic,wrap,98.61,6
3,3,nearest,saturate,98.6,6
4,2,floor,saturate,98.59,6
4,2,nearest,wrap,98.58,6
4,2,trunc,wrap,98.52,6
5,1,trunc,saturate,98.44,6
5,1,trunc,wrap,98.44,6
4,2,floor,wrap,98.43,6
5,1,floor,saturate,98.38,6
5,1,floor,wrap,98.38,6
3,3,trunc,wrap,40.38,6
3,3,ceil,wrap,38.57,6
3,3,nearest,wrap,37.97,6
3,3,floor,wrap,37.41,6
3,3,stochastic,wrap,36.98,6
1,5,trunc,wrap,10.26,6
1,5,stochastic,wrap,10.23,6
0,6,ceil,wrap,10.09,6
0,6,stochastic,wrap,10.07,6
0,6,floor,wrap,10.06,6
0,6,trunc,wrap,10.06,6
1,5,nearest,wrap,10.05,6
1,5,ceil,wrap,9.97,6
1,5,floor,wrap,9.62,6
2,4,trunc,wrap,9.54,6
0,6,nearest,wrap,9.46,6
2,4,ceil,wrap,9.02,6
2,4,stochastic,wrap,8.75,6
2,4,floor,wrap,8.5,6
2,4,nearest,wrap,8.17,6
4,3,floor,saturate,98.8,7
4,3,trunc,saturate,98.8,7
2,5,stochastic,saturate,98.76,7
2,5,nearest,saturate,98.74,7
4,3,nearest,saturate,98.74,7
3,4,stochastic,saturate,98.74,7
2,5,floor,saturate,98.73,7
2,5,ceil,saturate,98.73,7
5,2,ceil,saturate,98.73,7
5,2,ceil,wrap,98.73,7
2,5,trunc,saturate,98.73,7
4,3,stochastic,saturate,98.73,7
5,2,nearest,saturate,98.72,7
5,2,nearest,wrap,98.72,7
4,3,ceil,saturate,98.71,7
5,2,trunc,saturate,98.71,7
5,2,trunc,wrap,98.71,7
1,6,nearest,saturate,98.71,7
5,2,stochastic,saturate,98.7,7
5,2,stochastic,wrap,98.7,7
0,7,floor,saturate,98.69,7
1,6,ceil,saturate,98.69,7
0,7,trunc,saturate,98.69,7
1,6,floor,saturate,98.68,7
5,2,floor,saturate,98.68,7
5,2,floor,wrap,98.68,7
0,7,ceil,saturate,98.68,7
3,4,trunc,saturate,98.68,7
3,4,nearest,saturate,98.68,7
3,4,ceil,saturate,98.67,7
1,6,trunc,saturate,98.67,7
0,7,nearest,saturate,98.67,7
1,6,stochastic,saturate,98.67,7
3,4,floor,saturate,98.66,7
4,3,trunc,wrap,98.66,7
4,3,floor,wrap,98.65,7
4,3,nearest,wrap,98.59,7
0,7,stochastic,saturate,98.59,7
4,3,stochastic,wrap,98.59,7
4,3,ceil,wrap,98.54,7
3,4,trunc,wrap,38.64,7
3,4,nearest,wrap,37.55,7
3,4,ceil,wrap,37.54,7
3,4,floor,wrap,37.13,7
3,4,stochastic,wrap,36.13,7
0,7,floor,wrap,10.6,7
0,7,nearest,wrap,10.3,7
1,6,floor,wrap,10.2,7
1,6,stochastic,wrap,10.03,7
1,6,trunc,wrap,9.96,7
0,7,trunc,wrap,9.93,7
1,6,nearest,wrap,9.93,7
0,7,stochastic,wrap,9.73,7
1,6,ceil,wrap,9.7,7
0,7,ceil,wrap,9.39,7
2,5,stochastic,wrap,8.96,7
2,5,floor,wrap,8.66,7
2,5,trunc,wrap,8.57,7
2,5,ceil,wrap,8.53,7
2,5,nearest,wrap,8.3,7
4,4,stochastic,saturate,98.78,8
0,8,floor,saturate,98.76,8
0,8,trunc,saturate,98.76,8
1,7,stochastic,saturate,98.75,8
0,8,ceil,saturate,98.74,8
0,8,nearest,saturate,98.74,8
4,4,trunc,saturate,98.73,8
4,4,floor,saturate,98.72,8
4,4,nearest,saturate,98.72,8
0,8,stochastic,saturate,98.72,8
4,4,ceil,saturate,98.71,8
1,7,floor,saturate,98.7,8
3,5,floor,saturate,98.7,8
1,7,ceil,saturate,98.7,8
1,7,trunc,saturate,98.7,8
3,5,trunc,saturate,98.69,8
1,7,nearest,saturate,98.69,8
2,6,nearest,saturate,98.69,8
3,5,stochastic,saturate,98.69,8
5,3,ceil,saturate,98.68,8
5,3,ceil,wrap,98.68,8
2,6,stochastic,saturate,98.68,8
2,6,ceil,saturate,98.67,8
5,3,nearest,saturate,98.67,8
5,3,nearest,wrap,98.67,8
2,6,floor,saturate,98.66,8
2,6,trunc,saturate,98.66,8
5,3,stochastic,saturate,98.66,8
5,3,stochastic,wrap,98.66,8
3,5,nearest,saturate,98.64,8
3,5,ceil,saturate,98.63,8
4,4,trunc,wrap,98.63,8
5,3,trunc,saturate,98.62,8
5,3,trunc,wrap,98.62,8
4,4,stochastic,wrap,98.62,8
5,3,floor,saturate,98.6,8
5,3,floor,wrap,98.6,8
4,4,ceil,wrap,98.59,8
4,4,floor,wrap,98.58,8
4,4,nearest,wrap,98.57,8
3,5,trunc,wrap,37.12,8
3,5,ceil,wrap,36.59,8
3,5,floor,wrap,36.57,8
3,5,stochastic,wrap,36.44,8
3,5,nearest,wrap,36.37,8
1,7,trunc,wrap,10.71,8
1,7,nearest,wrap,10.51,8
1,7,ceil,wrap,10.39,8
1,7,floor,wrap,10.32,8
0,8,trunc,wrap,10.28,8
0,8,ceil,wrap,10.19,8
0,8,stochastic,wrap,10.05,8
0,8,nearest,wrap,9.97,8
0,8,floor,wrap,9.96,8
1,7,stochastic,wrap,9.91,8
2,6,stochastic,wrap,9.13,8
2,6,trunc,wrap,8.72,8
2,6,ceil,wrap,8.68,8
2,6,nearest,wrap,8.51,8
2,6,floor,wrap,8.34,8
1,8,stochastic,saturate,98.78,9
3,6,ceil,saturate,98.74,9
4,5,stochastic,saturate,98.73,9
2,7,ceil,saturate,98.72,9
5,4,ceil,saturate,98.72,9
5,4,ceil,wrap,98.72,9
5,4,trunc,saturate,98.72,9
5,4,trunc,wrap,98.72,9
5,4,floor,saturate,98.71,9
5,4,floor,wrap,98.71,9
1,8,ceil,saturate,98.71,9
3,6,nearest,saturate,98.71,9
5,4,stochastic,saturate,98.71,9
5,4,stochastic,wrap,98.71,9
1,8,floor,saturate,98.7,9
2,7,floor,saturate,98.7,9
1,8,trunc,saturate,98.7,9
2,7,trunc,saturate,98.7,9
1,8,nearest,saturate,98.7,9
5,4,nearest,saturate,98.7,9
5,4,nearest,wrap,98.7,9
3,6,stochastic,saturate,98.7,9
3,6,trunc,saturate,98.69,9
2,7,nearest,saturate,98.69,9
2,7,stochastic,saturate,98.69,9
3,6,floor,saturate,98.68,9
4,5,floor,saturate,98.68,9
4,5,nearest,saturate,98.68,9
4,5,ceil,saturate,98.67,9
4,5,trunc,saturate,98.67,9
4,5,stochastic,wrap,98.62,9
4,5,ceil,wrap,98.55,9
4,5,nearest,wrap,98.55,9
4,5,floor,wrap,98.51,9
4,5,trunc,wrap,98.5,9
3,6,nearest,wrap,36.28,9
3,6,trunc,wrap,36.24,9
3,6,ceil,wrap,36.13,9
3,6,stochastic,wrap,36.11,9
3,6,floor,wrap,36.09,9
1,8,floor,wrap,9.95,9
1,8,trunc,wrap,9.71,9
1,8,nearest,wrap,9.68,9
1,8,stochastic,wrap,9.59,9
1,8,ceil,wrap,9.47,9
2,7,nearest,wrap,8.88,9
2,7,ceil,wrap,8.76,9
2,7,trunc,wrap,8.69,9
2,7,floor,wrap,8.58,9
2,7,stochastic,wrap,8.52,9
5,5,stochastic,saturate,98.79,10
5,5,stochastic,wrap,98.79,10
4,6,stochastic,saturate,98.78,10
2,8,nearest,saturate,98.72,10
2,8,floor,saturate,98.71,10
2,8,ceil,saturate,98.71,10
2,8,trunc,saturate,98.71,10
2,8,stochastic,saturate,98.71,10
5,5,ceil,saturate,98.7,10
5,5,ceil,wrap,98.7,10
5,5,trunc,saturate,98.7,10
5,5,trunc,wrap,98.7,10
5,5,nearest,saturate,98.7,10
5,5,nearest,wrap,98.7,10
5,5,floor,saturate,98.69,10
5,5,floor,wrap,98.69,10
3,7,nearest,saturate,98.68,10
4,6,nearest,saturate,98.68,10
3,7,floor,saturate,98.67,10
3,7,ceil,saturate,98.67,10
3,7,trunc,saturate,98.67,10
4,6,floor,saturate,98.66,10
4,6,ceil,saturate,98.66,10
3,7,stochastic,saturate,98.66,10
4,6,stochastic,wrap,98.65,10
4,6,trunc,saturate,98.64,10
4,6,nearest,wrap,98.54,10
4,6,ceil,wrap,98.52,10
4,6,trunc,wrap,98.51,10
4,6,floor,wrap,98.5,10
3,7,trunc,wrap,36.63,10
3,7,ceil,wrap,36.49,10
3,7,stochastic,wrap,36.43,10
3,7,nearest,wrap,36.4,10
3,7,floor,wrap,36.33,10
2,8,ceil,wrap,8.91,10
2,8,trunc,wrap,8.88,10
2,8,floor,wrap,8.87,10
2,8,stochastic,wrap,8.77,10
2,8,nearest,wrap,8.53,10
5,6,floor,saturate,98.74,11
5,6,floor,wrap,98.74,11
4,7,stochastic,saturate,98.74,11
4,7,ceil,saturate,98.73,11
5,6,trunc,saturate,98.72,11
5,6,trunc,wrap,98.72,11
4,7,nearest,saturate,98.72,11
5,6,nearest,saturate,98.72,11
5,6,nearest,wrap,98.72,11
3,8,stochastic,saturate,98.72,11
5,6,ceil,saturate,98.71,11
5,6,ceil,wrap,98.71,11
5,6,stochastic,saturate,98.71,11
5,6,stochastic,wrap,98.71,11
3,8,floor,saturate,98.7,11
4,7,trunc,saturate,98.7,11
4,7,floor,saturate,98.69,11
3,8,ceil,saturate,98.68,11
3,8,trunc,saturate,98.68,11
3,8,nearest,saturate,98.68,11
4,7,stochastic,wrap,98.61,11
4,7,ceil,wrap,98.58,11
4,7,nearest,wrap,98.58,11
4,7,floor,wrap,98.54,11
4,7,trunc,wrap,98.53,11
3,8,trunc,wrap,36.09,11
3,8,nearest,wrap,36.02,11
3,8,ceil,wrap,36.01,11
3,8,floor,wrap,35.91,11
3,8,stochastic,wrap,35.62,11
4,8,stochastic,saturate,98.75,12
5,7,nearest,saturate,98.7,12
5,7,nearest,wrap,98.7,12
5,7,ceil,saturate,98.69,12
5,7,ceil,wrap,98.69,12
4,8,floor,saturate,98.67,12
5,7,floor,saturate,98.67,12
5,7,floor,wrap,98.67,12
5,7,trunc,saturate,98.67,12
5,7,trunc,wrap,98.67,12
4,8,trunc,saturate,98.66,12
4,8,nearest,saturate,98.65,12
5,7,stochastic,saturate,98.65,12
4,8,stochastic,wrap,98.65,12
5,7,stochastic,wrap,98.65,12
4,8,ceil,saturate,98.64,12
4,8,floor,wrap,98.58,12
4,8,trunc,wrap,98.57,12
4,8,nearest,wrap,98.57,12
4,8,ceil,wrap,98.53,12
5,8,trunc,saturate,98.74,13
5,8,trunc,wrap,98.74,13
5,8,nearest,saturate,98.74,13
5,8,nearest,wrap,98.74,13
5,8,floor,saturate,98.73,13
5,8,floor,wrap,98.73,13
