m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,11.2,1
1,0,stochastic,wrap,10.23,1
1,0,ceil,wrap,10.2,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
1,0,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,floor,wrap,9.73,1
1,0,stochastic,saturate,9.59,1
1,0,nearest,wrap,7.83,1
0,2,nearest,saturate,97.6,2
1,1,nearest,saturate,42.96,2
0,2,trunc,saturate,22.78,2
0,2,stochastic,saturate,11.18,2
2,0,nearest,saturate,11.15,2
1,1,stochastic,saturate,11.07,2
2,0,ceil,wrap,10.72,2
1,1,floor,wrap,10.34,2
1,1,ceil,wrap,10.25,2
1,1,stochastic,wrap,10.21,2
0,2,trunc,wrap,10.18,2
0,2,ceil,wrap,10.1,2
1,1,nearest,wrap,10.05,2
2,0,floor,wrap,10.04,2
2,0,stochastic,wrap,9.9,2
0,2,floor,saturate,9.8,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
1,1,trunc,saturate,9.8,2
2,0,trunc,saturate,9.8,2
2,0,trunc,wrap,9.8,2
0,2,nearest,wrap,9.76,2
0,2,floor,wrap,9.68,2
0,2,stochastic,wrap,9.62,2
2,0,stochastic,saturate,9.0,2
2,0,nearest,wrap,7.46,2
1,1,trunc,wrap,6.5,2
0,3,nearest,saturate,98.61,3
1,2,nearest,saturate,97.62,3
0,3,trunc,saturate,95.44,3
2,1,nearest,saturate,42.97,3
0,3,stochastic,saturate,41.9,3
1,2,trunc,saturate,22.89,3
1,2,stochastic,saturate,12.67,3
0,3,ceil,saturate,12.1,3
3,0,nearest,saturate,11.18,3
2,1,stochastic,saturate,10.74,3
3,0,stochastic,wrap,10.59,3
0,3,nearest,wrap,10.58,3
1,2,nearest,wrap,10.43,3
1,2,ceil,wrap,10.29,3
3,0,floor,wrap,10.25,3
2,1,floor,wrap,10.22,3
1,2,stochastic,wrap,10.16,3
0,3,floor,wrap,10.13,3
3,0,ceil,wrap,10.09,3
0,3,trunc,wrap,10.01,3
1,2,floor,wrap,9.91,3
2,1,stochastic,wrap,9.91,3
0,3,stochastic,wrap,9.85,3
0,3,floor,saturate,9.82,3
1,2,floor,saturate,9.8,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
2,1,trunc,saturate,9.8,3
3,0,trunc,saturate,9.8,3
3,0,trunc,wrap,9.8,3
0,3,ceil,wrap,9.71,3
2,1,ceil,wrap,9.65,3
3,0,stochastic,saturate,9.56,3
2,1,trunc,wrap,8.88,3
1,2,trunc,wrap,8.17,3
3,0,nearest,wrap,7.32,3
2,1,nearest,wrap,6.88,3
1,3,nearest,saturate,98.59,4
0,4,nearest,saturate,98.47,4
0,4,trunc,saturate,98.41,4
2,2,nearest,saturate,97.66,4
1,3,trunc,saturate,95.62,4
0,4,stochastic,saturate,93.18,4
3,1,nearest,saturate,43.17,4
1,3,stochastic,saturate,38.41,4
0,4,ceil,saturate,32.95,4
0,4,floor,saturate,29.0,4
3,1,nearest,wrap,22.65,4
2,2,trunc,saturate,22.54,4
3,1,ceil,wrap,17.43,4
4,0,floor,wrap,13.12,4
4,0,ceil,wrap,13.03,4
2,2,trunc,wrap,12.61,4
3,1,stochastic,saturate,12.49,4
2,2,stochastic,saturate,12.27,4
1,3,ceil,saturate,12.18,4
3,1,floor,wrap,11.79,4
4,0,nearest,wrap,11.17,4
4,0,nearest,saturate,11.16,4
4,0,stochastic,wrap,10.34,4
0,4,nearest,wrap,10.2,4
1,3,nearest,wrap,10.16,4
0,4,stochastic,wrap,10.1,4
1,3,ceil,wrap,10.07,4
1,3,floor,saturate,9.85,4
2,2,floor,wrap,9.83,4
2,2,floor,saturate,9.8,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
3,1,trunc,saturate,9.8,4
4,0,trunc,saturate,9.8,4
3,1,trunc,wrap,9.8,4
4,0,trunc,wrap,9.8,4
0,4,ceil,wrap,9.76,4
1,3,stochastic,wrap,9.76,4
1,3,trunc,wrap,9.69,4
0,4,floor,wrap,9.68,4
0,4,trunc,wrap,9.64,4
2,2,nearest,wrap,9.58,4
1,3,floor,wrap,9.55,4
2,2,stochastic,wrap,9.1,4
4,0,stochastic,saturate,9.07,4
2,2,ceil,wrap,9.01,4
3,1,stochastic,wrap,6.69,4
0,5,nearest,saturate,98.57,5
2,3,nearest,saturate,98.51,5
1,4,nearest,saturate,98.5,5
0,5,trunc,saturate,98.48,5
1,4,trunc,saturate,98.34,5
0,5,stochastic,saturate,97.94,5
3,2,nearest,saturate,97.61,5
2,3,trunc,saturate,95.55,5
1,4,stochastic,saturate,92.54,5
0,5,floor,saturate,90.2,5
0,5,ceil,saturate,86.99,5
3,2,nearest,wrap,49.36,5
2,3,stochastic,saturate,43.93,5
4,1,nearest,wrap,43.12,5
4,1,nearest,saturate,43.0,5
1,4,ceil,saturate,33.12,5
1,4,floor,saturate,28.87,5
3,2,trunc,saturate,22.55,5
3,2,trunc,wrap,22.5,5
5,0,stochastic,wrap,17.77,5
4,1,stochastic,wrap,16.29,5
4,1,floor,wrap,14.94,5
3,2,floor,wrap,14.09,5
5,0,floor,wrap,13.91,5
4,1,ceil,wrap,12.44,5
2,3,ceil,saturate,12.17,5
2,3,trunc,wrap,11.92,5
5,0,ceil,wrap,11.35,5
5,0,nearest,saturate,11.14,5
5,0,nearest,wrap,11.14,5
3,2,ceil,wrap,10.81,5
3,2,stochastic,saturate,10.7,5
4,1,stochastic,saturate,10.63,5
1,4,stochastic,wrap,10.58,5
0,5,trunc,wrap,10.48,5
1,4,floor,wrap,10.45,5
1,4,ceil,wrap,10.35,5
1,4,nearest,wrap,10.2,5
0,5,stochastic,wrap,10.02,5
2,3,floor,saturate,9.84,5
0,5,ceil,wrap,9.83,5
3,2,floor,saturate,9.8,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
1,4,trunc,wrap,9.8,5
4,1,trunc,wrap,9.8,5
5,0,trunc,wrap,9.8,5
0,5,floor,wrap,9.79,5
0,5,nearest,wrap,9.79,5
5,0,stochastic,saturate,9.52,5
2,3,nearest,wrap,9.42,5
2,3,floor,wrap,8.38,5
2,3,ceil,wrap,7.82,5
2,3,stochastic,wrap,7.73,5
3,2,stochastic,wrap,5.05,5
2,4,nearest,saturate,98.55,6
3,3,nearest,saturate,98.53,6
1,5,nearest,saturate,98.52,6
0,6,trunc,saturate,98.47,6
1,5,trunc,saturate,98.44,6
0,6,nearest,saturate,98.44,6
2,4,trunc,saturate,98.41,6
0,6,stochastic,saturate,98.36,6
1,5,stochastic,saturate,97.73,6
4,2,nearest,saturate,97.68,6
0,6,floor,saturate,97.63,6
4,2,nearest,wrap,97.52,6
0,6,ceil,saturate,97.45,6
3,3,trunc,saturate,95.6,6
2,4,stochastic,saturate,93.04,6
1,5,floor,saturate,90.09,6
1,5,ceil,saturate,87.02,6
3,3,trunc,wrap,81.17,6
3,3,nearest,wrap,60.66,6
5,1,nearest,saturate,43.13,6
5,1,nearest,wrap,43.13,6
3,3,stochastic,saturate,43.12,6
2,4,ceil,saturate,33.51,6
2,4,floor,saturate,28.62,6
4,2,trunc,wrap,22.98,6
4,2,trunc,saturate,22.94,6
4,2,ceil,wrap,19.24,6
5,1,floor,wrap,14.04,6
3,3,ceil,saturate,12.15,6
4,2,stochastic,saturate,11.61,6
0,6,stochastic,wrap,10.6,6
0,6,floor,wrap,10.41,6
1,5,stochastic,wrap,10.38,6
1,5,trunc,wrap,10.22,6
0,6,nearest,wrap,10.14,6
1,5,floor,wrap,10.12,6
5,1,stochastic,saturate,10.05,6
1,5,ceil,wrap,9.94,6
0,6,trunc,wrap,9.88,6
1,5,nearest,wrap,9.86,6
3,3,floor,saturate,9.82,6
4,2,floor,saturate,9.8,6
5,1,floor,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
5,1,trunc,saturate,9.8,6
5,1,trunc,wrap,9.8,6
2,4,nearest,wrap,9.79,6
0,6,ceil,wrap,9.73,6
3,3,ceil,wrap,9.49,6
2,4,trunc,wrap,9.41,6
5,1,stochastic,wrap,8.74,6
3,3,floor,wrap,8.07,6
2,4,ceil,wrap,8.02,6
2,4,stochastic,wrap,7.96,6
4,2,floor,wrap,7.72,6
3,3,stochastic,wrap,7.71,6
4,2,stochastic,wrap,7.62,6
2,4,floor,wrap,7.43,6
5,1,ceil,wrap,6.64,6
0,7,stochastic,saturate,98.6,7
1,6,trunc,saturate,98.59,7
1,6,nearest,saturate,98.56,7
2,5,nearest,saturate,98.55,7
3,4,nearest,saturate,98.51,7
0,7,nearest,saturate,98.5,7
4,3,nearest,saturate,98.47,7
2,5,trunc,saturate,98.45,7
1,6,stochastic,saturate,98.44,7
0,7,trunc,saturate,98.42,7
4,3,nearest,wrap,98.4,7
3,4,trunc,saturate,98.37,7
0,7,ceil,saturate,98.35,7
0,7,floor,saturate,98.26,7
2,5,stochastic,saturate,97.88,7
5,2,nearest,saturate,97.73,7
5,2,nearest,wrap,97.73,7
1,6,floor,saturate,97.63,7
1,6,ceil,saturate,97.61,7
4,3,trunc,saturate,95.54,7
4,3,trunc,wrap,95.54,7
3,4,stochastic,saturate,93.61,7
2,5,floor,saturate,90.14,7
2,5,ceil,saturate,87.04,7
3,4,trunc,wrap,74.82,7
3,4,nearest,wrap,58.72,7
4,3,stochastic,saturate,42.41,7
3,4,ceil,saturate,33.08,7
4,3,stochastic,wrap,31.9,7
3,4,floor,saturate,29.0,7
5,2,trunc,saturate,22.64,7
5,2,trunc,wrap,22.64,7
3,4,ceil,wrap,19.91,7
3,4,stochastic,wrap,18.48,7
4,3,ceil,saturate,12.15,7
4,3,ceil,wrap,11.74,7
5,2,stochastic,saturate,10.75,7
0,7,nearest,wrap,10.48,7
1,6,stochastic,wrap,10.21,7
1,6,ceil,wrap,10.05,7
0,7,stochastic,wrap,10.04,7
1,6,nearest,wrap,10.01,7
1,6,trunc,wrap,9.98,7
0,7,floor,wrap,9.89,7
0,7,ceil,wrap,9.89,7
4,3,floor,saturate,9.84,7
0,7,trunc,wrap,9.82,7
5,2,floor,saturate,9.8,7
5,2,ceil,saturate,9.8,7
5,2,ceil,wrap,9.8,7
1,6,floor,wrap,9.62,7
2,5,nearest,wrap,9.56,7
2,5,ceil,wrap,9.27,7
2,5,trunc,wrap,8.88,7
5,2,stochastic,wrap,7.86,7
2,5,stochastic,wrap,7.84,7
2,5,floor,wrap,7.83,7
5,2,floor,wrap,7.56,7
4,3,floor,wrap,7.02,7
3,4,floor,wrap,6.82,7
0,8,nearest,saturate,98.56,8
3,5,nearest,saturate,98.55,8
0,8,trunc,saturate,98.53,8
1,7,trunc,saturate,98.52,8
1,7,nearest,saturate,98.52,8
3,5,trunc,saturate,98.51,8
0,8,stochastic,saturate,98.5,8
0,8,floor,saturate,98.49,8
2,6,nearest,saturate,98.49,8
1,7,stochastic,saturate,98.49,8
5,3,nearest,saturate,98.47,8
5,3,nearest,wrap,98.47,8
2,6,trunc,saturate,98.45,8
4,4,nearest,saturate,98.45,8
0,8,ceil,saturate,98.43,8
2,6,stochastic,saturate,98.43,8
1,7,floor,saturate,98.4,8
4,4,nearest,wrap,98.38,8
1,7,ceil,saturate,98.35,8
4,4,trunc,saturate,98.34,8
4,4,trunc,wrap,98.26,8
3,5,stochastic,saturate,97.77,8
2,6,ceil,saturate,97.56,8
2,6,floor,saturate,97.55,8
5,3,trunc,saturate,95.61,8
5,3,trunc,wrap,95.61,8
4,4,stochastic,saturate,92.52,8
3,5,floor,saturate,90.4,8
4,4,stochastic,wrap,89.44,8
3,5,ceil,saturate,86.91,8
3,5,trunc,wrap,68.25,8
3,5,nearest,wrap,59.3,8
3,5,ceil,wrap,49.8,8
5,3,stochastic,wrap,41.38,8
5,3,stochastic,saturate,41.34,8
3,5,stochastic,wrap,35.73,8
4,4,ceil,wrap,33.08,8
4,4,ceil,saturate,33.07,8
4,4,floor,saturate,28.96,8
4,4,floor,wrap,23.67,8
3,5,floor,wrap,21.93,8
5,3,ceil,saturate,12.2,8
5,3,ceil,wrap,12.2,8
0,8,floor,wrap,10.56,8
0,8,nearest,wrap,10.53,8
1,7,ceil,wrap,10.26,8
1,7,floor,wrap,10.25,8
0,8,stochastic,wrap,10.24,8
1,7,stochastic,wrap,10.23,8
1,7,trunc,wrap,10.13,8
1,7,nearest,wrap,10.03,8
0,8,trunc,wrap,10.01,8
5,3,floor,saturate,9.82,8
2,6,nearest,wrap,9.78,8
0,8,ceil,wrap,9.67,8
2,6,trunc,wrap,9.44,8
2,6,ceil,wrap,8.72,8
2,6,stochastic,wrap,8.71,8
5,3,floor,wrap,8.37,8
2,6,floor,wrap,7.28,8
2,7,nearest,saturate,98.65,9
2,7,trunc,saturate,98.61,9
4,5,nearest,saturate,98.57,9
2,7,stochastic,saturate,98.54,9
3,6,trunc,saturate,98.52,9
1,8,stochastic,saturate,98.52,9
3,6,nearest,saturate,98.51,9
1,8,nearest,saturate,98.5,9
4,5,nearest,wrap,98.5,9
1,8,trunc,saturate,98.47,9
4,5,trunc,saturate,98.47,9
1,8,floor,saturate,98.46,9
4,5,trunc,wrap,98.46,9
3,6,stochastic,saturate,98.46,9
2,7,floor,saturate,98.43,9
1,8,ceil,saturate,98.42,9
5,4,nearest,saturate,98.41,9
5,4,nearest,wrap,98.41,9
2,7,ceil,saturate,98.39,9
5,4,trunc,saturate,98.27,9
5,4,trunc,wrap,98.27,9
4,5,stochastic,saturate,97.81,9
3,6,floor,saturate,97.55,9
3,6,ceil,saturate,97.45,9
4,5,stochastic,wrap,97.29,9
5,4,stochastic,saturate,92.43,9
5,4,stochastic,wrap,92.42,9
4,5,floor,saturate,90.34,9
4,5,floor,wrap,87.88,9
4,5,ceil,saturate,86.78,9
4,5,ceil,wrap,86.77,9
3,6,ceil,wrap,66.52,9
3,6,trunc,wrap,64.13,9
3,6,nearest,wrap,59.28,9
3,6,stochastic,wrap,47.56,9
3,6,floor,wrap,39.22,9
5,4,ceil,saturate,33.36,9
5,4,ceil,wrap,33.36,9
5,4,floor,saturate,28.93,9
5,4,floor,wrap,28.91,9
1,8,trunc,wrap,10.56,9
1,8,nearest,wrap,10.52,9
1,8,stochastic,wrap,10.04,9
1,8,floor,wrap,9.84,9
2,7,trunc,wrap,9.68,9
2,7,stochastic,wrap,9.67,9
2,7,nearest,wrap,9.62,9
1,8,ceil,wrap,9.39,9
2,7,ceil,wrap,8.66,9
2,7,floor,wrap,8.4,9
3,7,trunc,saturate,98.59,10
2,8,stochastic,saturate,98.59,10
3,7,nearest,saturate,98.54,10
5,5,nearest,saturate,98.54,10
5,5,nearest,wrap,98.54,10
4,6,nearest,saturate,98.53,10
4,6,nearest,wrap,98.53,10
3,7,stochastic,saturate,98.53,10
2,8,floor,saturate,98.52,10
4,6,trunc,saturate,98.52,10
5,5,trunc,saturate,98.49,10
5,5,trunc,wrap,98.49,10
2,8,nearest,saturate,98.49,10
2,8,ceil,saturate,98.47,10
2,8,trunc,saturate,98.47,10
4,6,trunc,wrap,98.45,10
4,6,stochastic,saturate,98.41,10
3,7,floor,saturate,98.32,10
3,7,ceil,saturate,98.29,10
4,6,stochastic,wrap,98.23,10
5,5,stochastic,saturate,97.89,10
5,5,stochastic,wrap,97.89,10
4,6,ceil,saturate,97.64,10
4,6,ceil,wrap,97.61,10
4,6,floor,saturate,97.6,10
4,6,floor,wrap,97.09,10
5,5,floor,saturate,90.56,10
5,5,floor,wrap,90.56,10
5,5,ceil,saturate,87.14,10
5,5,ceil,wrap,87.14,10
3,7,ceil,wrap,65.59,10
3,7,trunc,wrap,61.84,10
3,7,nearest,wrap,59.2,10
3,7,stochastic,wrap,53.91,10
3,7,floor,wrap,49.45,10
2,8,nearest,wrap,10.23,10
2,8,stochastic,wrap,9.87,10
2,8,trunc,wrap,9.76,10
2,8,ceil,wrap,9.69,10
2,8,floor,wrap,9.44,10
5,6,trunc,saturate,98.54,11
5,6,trunc,wrap,98.54,11
5,6,nearest,saturate,98.51,11
5,6,nearest,wrap,98.51,11
3,8,stochastic,saturate,98.51,11
3,8,trunc,saturate,98.5,11
3,8,floor,saturate,98.49,11
4,7,nearest,saturate,98.47,11
4,7,stochastic,saturate,98.45,11
4,7,trunc,saturate,98.44,11
3,8,nearest,saturate,98.44,11
4,7,floor,saturate,98.42,11
4,7,nearest,wrap,98.42,11
5,6,stochastic,saturate,98.41,11
5,6,stochastic,wrap,98.41,11
3,8,ceil,saturate,98.39,11
4,7,trunc,wrap,98.39,11
4,7,ceil,saturate,98.38,11
4,7,stochastic,wrap,98.37,11
4,7,ceil,wrap,98.34,11
4,7,floor,wrap,98.27,11
5,6,floor,saturate,97.58,11
5,6,floor,wrap,97.58,11
5,6,ceil,saturate,97.56,11
5,6,ceil,wrap,97.56,11
3,8,ceil,wrap,62.8,11
3,8,trunc,wrap,60.2,11
3,8,nearest,wrap,58.97,11
3,8,stochastic,wrap,56.16,11
3,8,floor,wrap,54.25,11
4,8,floor,saturate,98.59,12
5,7,stochastic,saturate,98.57,12
5,7,stochastic,wrap,98.57,12
5,7,trunc,saturate,98.56,12
5,7,trunc,wrap,98.56,12
4,8,nearest,saturate,98.55,12
4,8,trunc,saturate,98.52,12
4,8,floor,wrap,98.51,12
4,8,stochastic,saturate,98.51,12
4,8,ceil,saturate,98.49,12
4,8,trunc,wrap,98.49,12
5,7,nearest,saturate,98.49,12
5,7,nearest,wrap,98.49,12
4,8,nearest,wrap,98.48,12
4,8,ceil,wrap,98.47,12
4,8,stochastic,wrap,98.46,12
5,7,ceil,saturate,98.39,12
5,7,ceil,wrap,98.39,12
5,7,floor,saturate,98.38,12
5,7,floor,wrap,98.38,12
5,8,floor,saturate,98.51,13
5,8,floor,wrap,98.51,13
5,8,trunc,saturate,98.5,13
5,8,trunc,wrap,98.5,13
5,8,nearest,saturate,98.49,13
5,8,nearest,wrap,98.49,13
