m,n,rounding,overflow,acc
0,0,ceil,wrap,9.8
0,1,ceil,wrap,9.8
0,2,ceil,wrap,9.82
0,3,ceil,wrap,10.26
0,4,ceil,wrap,10.36
0,5,ceil,wrap,10.14
0,6,ceil,wrap,9.89
0,7,ceil,wrap,9.85
0,8,ceil,wrap,10.49
1,0,ceil,wrap,9.77
1,1,ceil,wrap,9.75
1,2,ceil,wrap,10.28
1,3,ceil,wrap,10.69
1,4,ceil,wrap,10.45
1,5,ceil,wrap,10.2
1,6,ceil,wrap,10.3
1,7,ceil,wrap,10.2
1,8,ceil,wrap,9.69
2,0,ceil,wrap,6.1
2,1,ceil,wrap,6.42
2,2,ceil,wrap,6.81
2,3,ceil,wrap,6.77
2,4,ceil,wrap,6.99
2,5,ceil,wrap,6.82
2,6,ceil,wrap,6.76
2,7,ceil,wrap,7.12
2,8,ceil,wrap,6.42
3,0,ceil,wrap,6.12
3,1,ceil,wrap,9.36
3,2,ceil,wrap,10.34
3,3,ceil,wrap,10.95
3,4,ceil,wrap,11.42
3,5,ceil,wrap,11.51
3,6,ceil,wrap,11.31
3,7,ceil,wrap,11.34
3,8,ceil,wrap,11.51
4,0,ceil,wrap,11.37
4,1,ceil,wrap,11.36
4,2,ceil,wrap,11.37
4,3,ceil,wrap,11.37
4,4,ceil,wrap,11.37
4,5,ceil,wrap,11.35
4,6,ceil,wrap,11.36
4,7,ceil,wrap,11.37
4,8,ceil,wrap,11.37
5,0,ceil,wrap,11.37
5,1,ceil,wrap,11.37
5,2,ceil,wrap,11.36
5,3,ceil,wrap,11.37
5,4,ceil,wrap,11.37
5,5,ceil,wrap,11.36
5,6,ceil,wrap,11.36
5,7,ceil,wrap,11.37
5,8,ceil,wrap,11.36
