m,n,rounding,overflow,acc
0,0,ceil,wrap,9.8
0,1,ceil,wrap,9.8
0,2,ceil,wrap,9.65
0,3,ceil,wrap,9.82
0,4,ceil,wrap,10.26
0,5,ceil,wrap,9.93
0,6,ceil,wrap,9.65
0,7,ceil,wrap,9.57
0,8,ceil,wrap,10.65
1,0,ceil,wrap,9.96
1,1,ceil,wrap,10.32
1,2,ceil,wrap,9.89
1,3,ceil,wrap,10.34
1,4,ceil,wrap,9.43
1,5,ceil,wrap,9.75
1,6,ceil,wrap,9.97
1,7,ceil,wrap,9.6
1,8,ceil,wrap,10.07
2,0,ceil,wrap,9.67
2,1,ceil,wrap,8.43
2,2,ceil,wrap,8.11
2,3,ceil,wrap,8.7
2,4,ceil,wrap,8.51
2,5,ceil,wrap,8.63
2,6,ceil,wrap,9.03
2,7,ceil,wrap,8.48
2,8,ceil,wrap,9.19
3,0,ceil,wrap,37.28
3,1,ceil,wrap,42.76
3,2,ceil,wrap,37.41
3,3,ceil,wrap,34.6
3,4,ceil,wrap,34.2
3,5,ceil,wrap,33.35
3,6,ceil,wrap,33.41
3,7,ceil,wrap,33.45
3,8,ceil,wrap,32.82
4,0,ceil,wrap,97.48
4,1,ceil,wrap,97.9
4,2,ceil,wrap,97.87
4,3,ceil,wrap,97.73
4,4,ceil,wrap,97.83
4,5,ceil,wrap,97.74
4,6,ceil,wrap,97.82
4,7,ceil,wrap,97.73
4,8,ceil,wrap,97.84
5,0,ceil,wrap,97.68
5,1,ceil,wrap,98.22
5,2,ceil,wrap,98.19
5,3,ceil,wrap,98.16
5,4,ceil,wrap,98.17
5,5,ceil,wrap,98.02
5,6,ceil,wrap,98.17
5,7,ceil,wrap,98.12
5,8,ceil,wrap,98.04
