m,n,rounding,overflow,acc
5,6,nearest,wrap,98.37
5,8,nearest,wrap,98.37
4,7,nearest,wrap,98.35
5,7,nearest,wrap,98.35
5,4,nearest,wrap,98.33
4,3,nearest,wrap,98.32
5,5,nearest,wrap,98.32
4,8,nearest,wrap,98.31
4,5,nearest,wrap,98.31
5,3,nearest,wrap,98.29
4,4,nearest,wrap,98.29
4,6,nearest,wrap,98.24
3,3,nearest,wrap,94.55
3,4,nearest,wrap,94.5
3,6,nearest,wrap,94.49
3,5,nearest,wrap,94.48
3,7,nearest,wrap,94.42
3,8,nearest,wrap,94.24
5,2,nearest,wrap,93.37
4,2,nearest,wrap,93.26
3,2,nearest,wrap,80.93
3,1,nearest,wrap,22.72
5,1,nearest,wrap,21.21
4,1,nearest,wrap,20.63
0,6,nearest,wrap,10.42
0,2,nearest,wrap,10.39
0,4,nearest,wrap,10.33
1,6,nearest,wrap,10.33
0,3,nearest,wrap,10.17
1,5,nearest,wrap,10.1
1,2,nearest,wrap,10.08
0,8,nearest,wrap,10.06
0,5,nearest,wrap,9.96
0,7,nearest,wrap,9.83
3,0,nearest,wrap,9.8
2,0,nearest,wrap,9.8
0,1,nearest,wrap,9.8
0,0,nearest,wrap,9.8
5,0,nearest,wrap,9.8
4,0,nearest,wrap,9.8
1,4,nearest,wrap,9.67
1,0,nearest,wrap,9.63
1,8,nearest,wrap,9.55
1,7,nearest,wrap,9.51
1,3,nearest,wrap,9.48
1,1,nearest,wrap,9.25
2,1,nearest,wrap,7.94
2,2,nearest,wrap,6.63
2,6,nearest,wrap,4.5
2,7,nearest,wrap,4.16
2,5,nearest,wrap,4.1
2,8,nearest,wrap,3.98
2,4,nearest,wrap,3.96
2,3,nearest,wrap,3.79
