m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,98.31,1
1,0,stochastic,saturate,13.3,1
1,0,floor,wrap,10.49,1
1,0,nearest,wrap,10.17,1
1,0,stochastic,wrap,10.1,1
1,0,ceil,wrap,10.0,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
1,0,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,trunc,wrap,5.88,1
0,2,nearest,saturate,98.36,2
2,0,nearest,saturate,98.34,2
1,1,nearest,saturate,98.15,2
2,0,stochastic,saturate,14.64,2
0,2,stochastic,saturate,11.82,2
1,1,stochastic,saturate,11.02,2
2,0,stochastic,wrap,10.6,2
2,0,nearest,wrap,10.55,2
2,0,ceil,wrap,10.49,2
1,1,ceil,wrap,10.29,2
0,2,ceil,wrap,10.24,2
0,2,nearest,wrap,10.18,2
0,2,trunc,saturate,10.14,2
0,2,stochastic,wrap,10.06,2
1,1,floor,wrap,9.95,2
1,1,nearest,wrap,9.95,2
2,0,floor,wrap,9.92,2
0,2,floor,wrap,9.88,2
1,1,stochastic,wrap,9.81,2
0,2,floor,saturate,9.8,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
1,1,trunc,saturate,9.8,2
2,0,trunc,saturate,9.8,2
2,0,trunc,wrap,9.8,2
0,2,trunc,wrap,9.79,2
1,1,trunc,wrap,5.82,2
3,0,nearest,saturate,98.34,3
2,1,nearest,saturate,98.31,3
0,3,nearest,saturate,98.29,3
1,2,nearest,saturate,98.29,3
3,0,nearest,wrap,79.3,3
0,3,stochastic,saturate,13.53,3
1,2,stochastic,saturate,12.34,3
3,0,stochastic,saturate,12.32,3
2,1,stochastic,saturate,11.52,3
3,0,stochastic,wrap,11.5,3
0,3,trunc,saturate,11.45,3
2,1,ceil,wrap,11.32,3
3,0,floor,wrap,10.8,3
1,2,ceil,wrap,10.35,3
2,1,nearest,wrap,10.31,3
0,3,ceil,wrap,10.22,3
0,3,nearest,wrap,10.2,3
0,3,trunc,wrap,10.14,3
1,2,trunc,saturate,10.13,3
1,2,nearest,wrap,9.87,3
0,3,floor,saturate,9.8,3
1,2,floor,saturate,9.8,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
0,3,ceil,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
2,1,trunc,saturate,9.8,3
3,0,trunc,saturate,9.8,3
3,0,trunc,wrap,9.8,3
1,2,floor,wrap,9.63,3
0,3,floor,wrap,9.62,3
2,1,floor,wrap,9.62,3
2,1,stochastic,wrap,9.53,3
2,1,trunc,wrap,9.41,3
1,2,stochastic,wrap,9.41,3
0,3,stochastic,wrap,9.28,3
3,0,ceil,wrap,8.57,3
1,2,trunc,wrap,8.05,3
0,4,nearest,saturate,98.4,4
1,3,nearest,saturate,98.38,4
2,2,nearest,saturate,98.35,4
3,1,nearest,saturate,98.3,4
4,0,nearest,saturate,98.3,4
4,0,nearest,wrap,98.26,4
3,1,nearest,wrap,78.95,4
0,4,stochastic,saturate,16.29,4
0,4,trunc,saturate,14.08,4
2,2,stochastic,saturate,13.45,4
4,0,stochastic,wrap,12.71,4
4,0,stochastic,saturate,12.65,4
1,3,stochastic,saturate,12.29,4
1,3,trunc,saturate,11.4,4
3,1,stochastic,saturate,11.06,4
2,2,ceil,wrap,10.95,4
2,2,stochastic,wrap,10.59,4
4,0,ceil,wrap,10.43,4
2,2,floor,wrap,10.41,4
3,1,floor,wrap,10.39,4
1,3,nearest,wrap,10.34,4
1,3,floor,wrap,10.18,4
2,2,trunc,saturate,10.17,4
1,3,ceil,wrap,10.16,4
0,4,floor,wrap,9.94,4
0,4,trunc,wrap,9.81,4
0,4,nearest,wrap,9.81,4
0,4,floor,saturate,9.8,4
1,3,floor,saturate,9.8,4
2,2,floor,saturate,9.8,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
0,4,ceil,saturate,9.8,4
1,3,ceil,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
3,1,trunc,saturate,9.8,4
4,0,trunc,saturate,9.8,4
3,1,trunc,wrap,9.8,4
4,0,trunc,wrap,9.8,4
1,3,stochastic,wrap,9.74,4
0,4,stochastic,wrap,9.69,4
0,4,ceil,wrap,9.59,4
3,1,stochastic,wrap,9.54,4
4,0,floor,wrap,8.84,4
2,2,nearest,wrap,8.53,4
2,2,trunc,wrap,8.42,4
1,3,trunc,wrap,7.99,4
3,1,ceil,wrap,7.98,4
0,5,nearest,saturate,98.42,5
1,4,nearest,saturate,98.41,5
5,0,nearest,saturate,98.32,5
5,0,nearest,wrap,98.3,5
3,2,nearest,saturate,98.29,5
2,3,nearest,saturate,98.28,5
4,1,nearest,wrap,98.18,5
4,1,nearest,saturate,98.16,5
3,2,nearest,wrap,71.07,5
1,4,stochastic,saturate,17.46,5
0,5,trunc,saturate,16.72,5
0,5,stochastic,saturate,14.56,5
2,3,stochastic,saturate,14.43,5
1,4,trunc,saturate,13.86,5
5,0,stochastic,wrap,13.36,5
5,0,stochastic,saturate,13.26,5
4,1,stochastic,saturate,12.56,5
3,2,stochastic,saturate,12.23,5
2,3,ceil,wrap,11.59,5
2,3,trunc,saturate,11.46,5
3,2,floor,wrap,11.19,5
3,2,stochastic,wrap,10.82,5
1,4,nearest,wrap,10.74,5
0,5,floor,wrap,10.58,5
2,3,floor,wrap,10.42,5
4,1,ceil,wrap,10.39,5
0,5,stochastic,wrap,10.36,5
2,3,stochastic,wrap,10.24,5
3,2,trunc,saturate,10.15,5
1,4,ceil,wrap,10.12,5
3,2,trunc,wrap,10.08,5
1,4,floor,wrap,10.06,5
1,4,stochastic,wrap,9.89,5
0,5,floor,saturate,9.8,5
1,4,floor,saturate,9.8,5
2,3,floor,saturate,9.8,5
3,2,floor,saturate,9.8,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
0,5,ceil,saturate,9.8,5
1,4,ceil,saturate,9.8,5
2,3,ceil,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
5,0,ceil,wrap,9.8,5
4,1,trunc,saturate,9.8,5
5,0,trunc,saturate,9.8,5
4,1,trunc,wrap,9.8,5
5,0,trunc,wrap,9.8,5
0,5,nearest,wrap,9.79,5
4,1,stochastic,wrap,9.65,5
0,5,ceil,wrap,9.59,5
0,5,trunc,wrap,9.44,5
2,3,trunc,wrap,9.18,5
5,0,floor,wrap,9.1,5
1,4,trunc,wrap,8.67,5
4,1,floor,wrap,8.27,5
3,2,ceil,wrap,7.61,5
2,3,nearest,wrap,6.95,5
4,2,nearest,wrap,98.41,6
3,3,nearest,saturate,98.4,6
4,2,nearest,saturate,98.38,6
5,1,nearest,saturate,98.34,6
5,1,nearest,wrap,98.34,6
1,5,nearest,saturate,98.32,6
2,4,nearest,saturate,98.31,6
0,6,nearest,saturate,98.26,6
3,3,nearest,wrap,68.02,6
0,6,trunc,saturate,18.1,6
1,5,stochastic,saturate,16.96,6
1,5,trunc,saturate,16.74,6
2,4,trunc,saturate,14.13,6
4,2,stochastic,saturate,13.53,6
2,4,stochastic,saturate,13.45,6
3,3,stochastic,saturate,12.87,6
5,1,stochastic,saturate,12.4,6
5,1,stochastic,wrap,12.22,6
3,3,floor,wrap,11.84,6
3,3,trunc,wrap,11.7,6
0,6,stochastic,saturate,11.66,6
3,3,trunc,saturate,11.46,6
2,4,ceil,wrap,10.98,6
2,4,stochastic,wrap,10.51,6
0,6,nearest,wrap,10.37,6
2,4,floor,wrap,10.35,6
4,2,ceil,wrap,10.28,6
0,6,stochastic,wrap,10.28,6
0,6,floor,wrap,10.21,6
1,5,stochastic,wrap,10.17,6
4,2,trunc,wrap,10.13,6
4,2,trunc,saturate,10.12,6
0,6,trunc,wrap,10.09,6
1,5,ceil,wrap,10.08,6
1,5,floor,wrap,10.03,6
3,3,stochastic,wrap,9.98,6
1,5,nearest,wrap,9.91,6
5,1,ceil,wrap,9.83,6
0,6,floor,saturate,9.8,6
1,5,floor,saturate,9.8,6
2,4,floor,saturate,9.8,6
3,3,floor,saturate,9.8,6
4,2,floor,saturate,9.8,6
5,1,floor,saturate,9.8,6
0,6,ceil,saturate,9.8,6
1,5,ceil,saturate,9.8,6
2,4,ceil,saturate,9.8,6
3,3,ceil,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
5,1,trunc,saturate,9.8,6
5,1,trunc,wrap,9.8,6
4,2,stochastic,wrap,9.7,6
2,4,trunc,wrap,9.53,6
0,6,ceil,wrap,9.48,6
5,1,floor,wrap,8.98,6
1,5,trunc,wrap,8.45,6
4,2,floor,wrap,8.29,6
3,3,ceil,wrap,7.18,6
2,4,nearest,wrap,6.74,6
1,6,nearest,saturate,98.38,7
2,5,nearest,saturate,98.37,7
5,2,nearest,saturate,98.32,7
5,2,nearest,wrap,98.31,7
0,7,nearest,saturate,98.29,7
3,4,nearest,saturate,98.29,7
4,3,nearest,saturate,98.19,7
4,3,nearest,wrap,98.14,7
3,4,nearest,wrap,66.45,7
0,7,trunc,saturate,19.21,7
1,6,trunc,saturate,18.37,7
2,5,trunc,saturate,16.54,7
1,6,stochastic,saturate,16.24,7
0,7,stochastic,saturate,14.41,7
3,4,stochastic,saturate,14.12,7
3,4,trunc,wrap,14.08,7
4,3,stochastic,saturate,13.81,7
3,4,trunc,saturate,13.7,7
2,5,stochastic,saturate,12.93,7
3,4,floor,wrap,11.9,7
5,2,stochastic,saturate,11.9,7
4,3,trunc,saturate,11.43,7
4,3,trunc,wrap,11.43,7
5,2,stochastic,wrap,11.09,7
2,5,trunc,wrap,10.8,7
2,5,ceil,wrap,10.73,7
4,3,stochastic,wrap,10.6,7
1,6,nearest,wrap,10.57,7
1,6,floor,wrap,10.5,7
1,6,stochastic,wrap,10.48,7
2,5,floor,wrap,10.28,7
5,2,trunc,saturate,10.16,7
5,2,trunc,wrap,10.16,7
0,7,trunc,wrap,10.01,7
0,7,ceil,wrap,10.0,7
4,3,ceil,wrap,10.0,7
1,6,ceil,wrap,9.97,7
0,7,nearest,wrap,9.96,7
0,7,floor,wrap,9.95,7
0,7,stochastic,wrap,9.93,7
5,2,ceil,wrap,9.88,7
2,5,stochastic,wrap,9.85,7
0,7,floor,saturate,9.8,7
1,6,floor,saturate,9.8,7
2,5,floor,saturate,9.8,7
3,4,floor,saturate,9.8,7
4,3,floor,saturate,9.8,7
5,2,floor,saturate,9.8,7
0,7,ceil,saturate,9.8,7
1,6,ceil,saturate,9.8,7
2,5,ceil,saturate,9.8,7
3,4,ceil,saturate,9.8,7
4,3,ceil,saturate,9.8,7
5,2,ceil,saturate,9.8,7
3,4,stochastic,wrap,9.36,7
5,2,floor,wrap,9.1,7
1,6,trunc,wrap,8.58,7
4,3,floor,wrap,8.42,7
3,4,ceil,wrap,6.98,7
2,5,nearest,wrap,6.72,7
4,4,nearest,saturate,98.36,8
4,4,nearest,wrap,98.36,8
3,5,nearest,saturate,98.35,8
1,7,nearest,saturate,98.33,8
2,6,nearest,saturate,98.33,8
5,3,nearest,wrap,98.28,8
0,8,nearest,saturate,98.27,8
5,3,nearest,saturate,98.27,8
3,5,nearest,wrap,65.19,8
0,8,trunc,saturate,19.83,8
1,7,trunc,saturate,19.1,8
2,6,trunc,saturate,18.29,8
3,5,trunc,wrap,17.15,8
3,5,trunc,saturate,16.44,8
3,5,stochastic,saturate,16.32,8
1,7,stochastic,saturate,15.41,8
5,3,stochastic,saturate,14.54,8
2,6,stochastic,saturate,13.99,8
4,4,trunc,wrap,13.82,8
4,4,trunc,saturate,13.81,8
5,3,stochastic,wrap,13.44,8
0,8,stochastic,saturate,13.07,8
4,4,stochastic,saturate,12.85,8
3,5,floor,wrap,12.13,8
4,4,stochastic,wrap,11.62,8
2,6,trunc,wrap,11.48,8
5,3,trunc,saturate,11.36,8
5,3,trunc,wrap,11.36,8
2,6,floor,wrap,11.01,8
2,6,ceil,wrap,10.51,8
1,7,nearest,wrap,10.33,8
1,7,floor,wrap,10.29,8
0,8,nearest,wrap,10.18,8
0,8,ceil,wrap,10.17,8
4,4,ceil,wrap,10.13,8
0,8,floor,wrap,10.09,8
2,6,stochastic,wrap,10.08,8
3,5,stochastic,wrap,10.03,8
0,8,trunc,wrap,9.94,8
1,7,stochastic,wrap,9.88,8
5,3,ceil,wrap,9.87,8
0,8,stochastic,wrap,9.87,8
0,8,floor,saturate,9.8,8
1,7,floor,saturate,9.8,8
2,6,floor,saturate,9.8,8
3,5,floor,saturate,9.8,8
4,4,floor,saturate,9.8,8
5,3,floor,saturate,9.8,8
0,8,ceil,saturate,9.8,8
1,7,ceil,saturate,9.8,8
2,6,ceil,saturate,9.8,8
3,5,ceil,saturate,9.8,8
4,4,ceil,saturate,9.8,8
5,3,ceil,saturate,9.8,8
1,7,ceil,wrap,9.74,8
1,7,trunc,wrap,9.63,8
5,3,floor,wrap,9.08,8
4,4,floor,wrap,8.3,8
3,5,ceil,wrap,6.9,8
2,6,nearest,wrap,6.44,8
1,8,nearest,saturate,98.43,9
2,7,nearest,saturate,98.41,9
3,6,nearest,saturate,98.34,9
4,5,nearest,saturate,98.33,9
5,4,nearest,saturate,98.3,9
4,5,nearest,wrap,98.3,9
5,4,nearest,wrap,98.28,9
3,6,nearest,wrap,65.16,9
1,8,trunc,saturate,19.5,9
2,7,trunc,saturate,19.32,9
3,6,trunc,wrap,18.64,9
3,6,trunc,saturate,18.03,9
4,5,trunc,wrap,16.6,9
4,5,trunc,saturate,16.59,9
4,5,stochastic,saturate,15.77,9
3,6,stochastic,saturate,15.17,9
2,7,stochastic,saturate,14.57,9
5,4,stochastic,saturate,14.54,9
5,4,trunc,saturate,13.93,9
5,4,trunc,wrap,13.93,9
5,4,stochastic,wrap,13.42,9
1,8,stochastic,saturate,13.22,9
3,6,floor,wrap,11.77,9
2,7,trunc,wrap,11.77,9
3,6,stochastic,wrap,10.94,9
4,5,stochastic,wrap,10.68,9
2,7,ceil,wrap,10.6,9
1,8,stochastic,wrap,10.45,9
1,8,floor,wrap,10.37,9
4,5,ceil,wrap,10.09,9
2,7,stochastic,wrap,10.07,9
5,4,ceil,wrap,9.97,9
1,8,ceil,wrap,9.86,9
2,7,floor,wrap,9.84,9
1,8,floor,saturate,9.8,9
2,7,floor,saturate,9.8,9
3,6,floor,saturate,9.8,9
4,5,floor,saturate,9.8,9
5,4,floor,saturate,9.8,9
1,8,ceil,saturate,9.8,9
2,7,ceil,saturate,9.8,9
3,6,ceil,saturate,9.8,9
4,5,ceil,saturate,9.8,9
5,4,ceil,saturate,9.8,9
1,8,nearest,wrap,9.72,9
1,8,trunc,wrap,9.21,9
5,4,floor,wrap,9.01,9
4,5,floor,wrap,8.73,9
3,6,ceil,wrap,7.0,9
2,7,nearest,wrap,6.6,9
4,6,nearest,saturate,98.39,10
5,5,nearest,saturate,98.36,10
4,6,nearest,wrap,98.36,10
5,5,nearest,wrap,98.35,10
3,7,nearest,saturate,98.34,10
2,8,nearest,saturate,98.29,10
3,7,nearest,wrap,64.41,10
3,7,trunc,wrap,20.05,10
2,8,trunc,saturate,19.6,10
3,7,trunc,saturate,19.12,10
4,6,trunc,wrap,18.04,10
4,6,trunc,saturate,18.03,10
5,5,stochastic,saturate,16.94,10
2,8,stochastic,saturate,16.73,10
5,5,trunc,saturate,16.63,10
5,5,trunc,wrap,16.63,10
5,5,stochastic,wrap,15.61,10
4,6,stochastic,saturate,15.05,10
3,7,stochastic,saturate,13.06,10
2,8,trunc,wrap,12.01,10
4,6,stochastic,wrap,11.42,10
3,7,floor,wrap,11.14,10
3,7,stochastic,wrap,10.3,10
2,8,ceil,wrap,10.28,10
4,6,ceil,wrap,10.18,10
2,8,floor,wrap,9.97,10
5,5,ceil,wrap,9.9,10
2,8,floor,saturate,9.8,10
3,7,floor,saturate,9.8,10
4,6,floor,saturate,9.8,10
5,5,floor,saturate,9.8,10
2,8,ceil,saturate,9.8,10
3,7,ceil,saturate,9.8,10
4,6,ceil,saturate,9.8,10
5,5,ceil,saturate,9.8,10
2,8,stochastic,wrap,9.63,10
5,5,floor,wrap,9.05,10
4,6,floor,wrap,8.32,10
3,7,ceil,wrap,7.11,10
2,8,nearest,wrap,6.28,10
5,6,nearest,wrap,98.33,11
5,6,nearest,saturate,98.31,11
3,8,nearest,saturate,98.25,11
4,7,nearest,saturate,98.21,11
4,7,nearest,wrap,98.18,11
3,8,nearest,wrap,64.53,11
3,8,trunc,wrap,20.44,11
3,8,trunc,saturate,19.63,11
4,7,trunc,wrap,19.12,11
4,7,trunc,saturate,19.09,11
5,6,trunc,saturate,18.73,11
5,6,trunc,wrap,18.73,11
4,7,stochastic,saturate,16.41,11
5,6,stochastic,saturate,12.91,11
3,8,stochastic,saturate,12.07,11
5,6,stochastic,wrap,11.87,11
3,8,floor,wrap,11.78,11
4,7,stochastic,wrap,10.99,11
3,8,stochastic,wrap,10.22,11
4,7,ceil,wrap,10.18,11
5,6,ceil,wrap,9.9,11
3,8,floor,saturate,9.8,11
4,7,floor,saturate,9.8,11
5,6,floor,saturate,9.8,11
3,8,ceil,saturate,9.8,11
4,7,ceil,saturate,9.8,11
5,6,ceil,saturate,9.8,11
5,6,floor,wrap,9.02,11
4,7,floor,wrap,7.95,11
3,8,ceil,wrap,7.11,11
5,7,nearest,saturate,98.34,12
5,7,nearest,wrap,98.33,12
4,8,nearest,saturate,98.32,12
4,8,nearest,wrap,98.28,12
4,8,trunc,wrap,19.6,12
4,8,trunc,saturate,19.57,12
5,7,trunc,saturate,19.02,12
5,7,trunc,wrap,19.02,12
5,7,stochastic,saturate,17.54,12
5,7,stochastic,wrap,16.43,12
4,8,stochastic,saturate,15.65,12
4,8,stochastic,wrap,10.93,12
4,8,ceil,wrap,10.11,12
5,7,ceil,wrap,9.87,12
4,8,floor,saturate,9.8,12
5,7,floor,saturate,9.8,12
4,8,ceil,saturate,9.8,12
5,7,ceil,saturate,9.8,12
5,7,floor,wrap,9.03,12
4,8,floor,wrap,8.43,12
5,8,nearest,saturate,98.38,13
5,8,nearest,wrap,98.36,13
5,8,trunc,saturate,19.65,13
5,8,trunc,wrap,19.65,13
5,8,stochastic,saturate,15.62,13
5,8,stochastic,wrap,13.89,13
