m,n,rounding,overflow,acc
0,0,floor,saturate,9.8
0,1,floor,saturate,9.8
0,2,floor,saturate,98.1
0,3,floor,saturate,98.2
0,4,floor,saturate,98.16
0,5,floor,saturate,98.19
0,6,floor,saturate,98.15
0,7,floor,saturate,98.21
0,8,floor,saturate,98.07
1,0,floor,saturate,97.69
1,1,floor,saturate,97.9
1,2,floor,saturate,98.19
1,3,floor,saturate,98.24
1,4,floor,saturate,98.25
1,5,floor,saturate,98.08
1,6,floor,saturate,98.18
1,7,floor,saturate,98.16
1,8,floor,saturate,98.14
2,0,floor,saturate,97.62
2,1,floor,saturate,97.85
2,2,floor,saturate,98.17
2,3,floor,saturate,98.2
2,4,floor,saturate,98.18
2,5,floor,saturate,98.17
2,6,floor,saturate,98.14
2,7,floor,saturate,98.25
2,8,floor,saturate,98.14
3,0,floor,saturate,97.58
3,1,floor,saturate,97.86
3,2,floor,saturate,98.12
3,3,floor,saturate,98.12
3,4,floor,saturate,98.14
3,5,floor,saturate,98.17
3,6,floor,saturate,98.23
3,7,floor,saturate,98.12
3,8,floor,saturate,98.1
4,0,floor,saturate,97.72
4,1,floor,saturate,97.87
4,2,floor,saturate,98.08
4,3,floor,saturate,98.09
4,4,floor,saturate,98.14
4,5,floor,saturate,98.13
4,6,floor,saturate,98.1
4,7,floor,saturate,98.15
4,8,floor,saturate,98.19
5,0,floor,saturate,97.66
5,1,floor,saturate,97.9
5,2,floor,saturate,98.19
5,3,floor,saturate,98.17
5,4,floor,saturate,98.21
5,5,floor,saturate,98.08
5,6,floor,saturate,98.1
5,7,floor,saturate,98.13
5,8,floor,saturate,98.04
