m,n,rounding,overflow,acc
0,0,floor,wrap,9.8
0,1,floor,wrap,9.8
0,2,floor,wrap,10.26
0,3,floor,wrap,9.73
0,4,floor,wrap,10.29
0,5,floor,wrap,10.13
0,6,floor,wrap,10.16
0,7,floor,wrap,10.29
0,8,floor,wrap,9.86
1,0,floor,wrap,9.79
1,1,floor,wrap,10.43
1,2,floor,wrap,10.24
1,3,floor,wrap,10.1
1,4,floor,wrap,9.84
1,5,floor,wrap,10.54
1,6,floor,wrap,9.63
1,7,floor,wrap,10.24
1,8,floor,wrap,9.85
2,0,floor,wrap,8.99
2,1,floor,wrap,9.4
2,2,floor,wrap,8.95
2,3,floor,wrap,8.73
2,4,floor,wrap,9.18
2,5,floor,wrap,8.76
2,6,floor,wrap,9.39
2,7,floor,wrap,8.74
2,8,floor,wrap,9.01
3,0,floor,wrap,34.53
3,1,floor,wrap,34.96
3,2,floor,wrap,35.36
3,3,floor,wrap,34.55
3,4,floor,wrap,33.69
3,5,floor,wrap,33.17
3,6,floor,wrap,32.97
3,7,floor,wrap,33.18
3,8,floor,wrap,32.9
4,0,floor,wrap,97.08
4,1,floor,wrap,97.23
4,2,floor,wrap,97.69
4,3,floor,wrap,97.78
4,4,floor,wrap,97.77
4,5,floor,wrap,97.77
4,6,floor,wrap,97.73
4,7,floor,wrap,97.79
4,8,floor,wrap,97.85
5,0,floor,wrap,97.66
5,1,floor,wrap,97.9
5,2,floor,wrap,98.19
5,3,floor,wrap,98.17
5,4,floor,wrap,98.21
5,5,floor,wrap,98.08
5,6,floor,wrap,98.1
5,7,floor,wrap,98.13
5,8,floor,wrap,98.04
