m,n,rounding,overflow,acc
0,0,floor,wrap,9.8
0,1,floor,wrap,9.8
0,2,floor,wrap,9.96
0,3,floor,wrap,9.89
0,4,floor,wrap,9.75
0,5,floor,wrap,10.37
0,6,floor,wrap,10.37
0,7,floor,wrap,9.94
0,8,floor,wrap,10.05
1,0,floor,wrap,9.57
1,1,floor,wrap,10.37
1,2,floor,wrap,10.06
1,3,floor,wrap,9.81
1,4,floor,wrap,10.41
1,5,floor,wrap,10.43
1,6,floor,wrap,9.87
1,7,floor,wrap,10.27
1,8,floor,wrap,11.04
2,0,floor,wrap,8.69
2,1,floor,wrap,9.38
2,2,floor,wrap,9.58
2,3,floor,wrap,9.79
2,4,floor,wrap,9.36
2,5,floor,wrap,10.02
2,6,floor,wrap,10.14
2,7,floor,wrap,9.75
2,8,floor,wrap,10.13
3,0,floor,wrap,56.24
3,1,floor,wrap,56.81
3,2,floor,wrap,58.82
3,3,floor,wrap,59.03
3,4,floor,wrap,59.22
3,5,floor,wrap,59.01
3,6,floor,wrap,59.03
3,7,floor,wrap,58.93
3,8,floor,wrap,58.78
4,0,floor,wrap,97.97
4,1,floor,wrap,98.05
4,2,floor,wrap,98.46
4,3,floor,wrap,98.42
4,4,floor,wrap,98.42
4,5,floor,wrap,98.48
4,6,floor,wrap,98.46
4,7,floor,wrap,98.47
4,8,floor,wrap,98.5
5,0,floor,wrap,98.15
5,1,floor,wrap,98.17
5,2,floor,wrap,98.5
5,3,floor,wrap,98.5
5,4,floor,wrap,98.48
5,5,floor,wrap,98.54
5,6,floor,wrap,98.56
5,7,floor,wrap,98.49
5,8,floor,wrap,98.48
