m,n,rounding,overflow,acc,bits
0,0,floor,saturate,9.8,0
0,0,floor,wrap,9.8,0
0,0,ceil,saturate,9.8,0
0,0,ceil,wrap,9.8,0
0,0,trunc,saturate,9.8,0
0,0,trunc,wrap,9.8,0
0,0,nearest,saturate,9.8,0
0,0,nearest,wrap,9.8,0
0,0,stochastic,saturate,9.8,0
0,0,stochastic,wrap,9.8,0
1,0,nearest,saturate,98.13,1
1,0,stochastic,saturate,13.31,1
1,0,trunc,saturate,10.52,1
1,0,nearest,wrap,10.14,1
1,0,stochastic,wrap,10.13,1
1,0,floor,wrap,9.97,1
0,1,floor,saturate,9.8,1
1,0,floor,saturate,9.8,1
0,1,floor,wrap,9.8,1
0,1,ceil,saturate,9.8,1
1,0,ceil,saturate,9.8,1
0,1,ceil,wrap,9.8,1
0,1,trunc,saturate,9.8,1
0,1,trunc,wrap,9.8,1
0,1,nearest,saturate,9.8,1
0,1,nearest,wrap,9.8,1
0,1,stochastic,saturate,9.8,1
0,1,stochastic,wrap,9.8,1
1,0,ceil,wrap,9.75,1
1,0,trunc,wrap,8.5,1
1,1,nearest,saturate,98.15,2
0,2,nearest,saturate,98.11,2
2,0,nearest,saturate,98.11,2
0,2,trunc,saturate,22.69,2
1,1,trunc,saturate,11.11,2
2,0,trunc,saturate,10.6,2
1,1,stochastic,saturate,10.58,2
2,0,ceil,wrap,10.37,2
1,1,nearest,wrap,10.35,2
0,2,trunc,wrap,10.22,2
2,0,floor,wrap,10.16,2
0,2,stochastic,saturate,10.15,2
2,0,stochastic,saturate,10.14,2
1,1,stochastic,wrap,10.12,2
0,2,stochastic,wrap,10.06,2
1,1,ceil,wrap,10.04,2
0,2,floor,wrap,10.02,2
0,2,ceil,wrap,9.97,2
0,2,nearest,wrap,9.9,2
0,2,floor,saturate,9.8,2
1,1,floor,saturate,9.8,2
2,0,floor,saturate,9.8,2
0,2,ceil,saturate,9.8,2
1,1,ceil,saturate,9.8,2
2,0,ceil,saturate,9.8,2
2,0,stochastic,wrap,9.74,2
1,1,floor,wrap,9.38,2
1,1,trunc,wrap,8.81,2
2,0,nearest,wrap,8.79,2
2,0,trunc,wrap,7.78,2
1,2,nearest,saturate,98.26,3
2,1,nearest,saturate,98.22,3
0,3,nearest,saturate,98.17,3
3,0,nearest,saturate,98.16,3
3,0,nearest,wrap,42.53,3
0,3,trunc,saturate,30.43,3
1,2,trunc,saturate,22.64,3
3,0,ceil,wrap,18.55,3
3,0,stochastic,saturate,12.96,3
2,1,trunc,saturate,11.15,3
3,0,floor,wrap,11.1,3
3,0,trunc,wrap,10.82,3
1,2,stochastic,wrap,10.62,3
3,0,trunc,saturate,10.6,3
2,1,floor,wrap,10.47,3
0,3,floor,wrap,10.46,3
1,2,ceil,wrap,10.42,3
2,1,ceil,wrap,10.41,3
1,2,stochastic,saturate,10.41,3
2,1,stochastic,saturate,10.33,3
0,3,stochastic,saturate,10.28,3
0,3,stochastic,wrap,10.14,3
0,3,ceil,wrap,10.04,3
0,3,trunc,wrap,10.02,3
2,1,stochastic,wrap,9.99,3
1,2,floor,wrap,9.84,3
0,3,floor,saturate,9.8,3
1,2,floor,saturate,9.8,3
2,1,floor,saturate,9.8,3
3,0,floor,saturate,9.8,3
0,3,ceil,saturate,9.8,3
1,2,ceil,saturate,9.8,3
2,1,ceil,saturate,9.8,3
3,0,ceil,saturate,9.8,3
0,3,nearest,wrap,9.76,3
1,2,nearest,wrap,9.69,3
2,1,nearest,wrap,8.56,3
1,2,trunc,wrap,8.02,3
3,0,stochastic,wrap,7.83,3
2,1,trunc,wrap,7.09,3
3,1,nearest,saturate,98.2,4
1,3,nearest,saturate,98.17,4
4,0,nearest,saturate,98.16,4
0,4,nearest,saturate,98.15,4
2,2,nearest,saturate,98.15,4
4,0,nearest,wrap,97.93,4
3,1,nearest,wrap,39.92,4
0,4,trunc,saturate,38.63,4
1,3,trunc,saturate,30.55,4
2,2,trunc,saturate,22.58,4
3,1,ceil,wrap,16.99,4
4,0,ceil,wrap,14.37,4
4,0,floor,wrap,12.3,4
4,0,stochastic,saturate,11.75,4
3,1,trunc,wrap,11.68,4
1,3,stochastic,saturate,11.24,4
3,1,trunc,saturate,11.05,4
2,2,stochastic,saturate,11.01,4
3,1,floor,wrap,10.95,4
4,0,trunc,saturate,10.56,4
4,0,trunc,wrap,10.56,4
1,3,floor,wrap,10.54,4
0,4,stochastic,saturate,10.36,4
1,3,ceil,wrap,10.29,4
0,4,trunc,wrap,10.28,4
0,4,stochastic,wrap,10.27,4
3,1,stochastic,saturate,10.17,4
0,4,floor,wrap,10.15,4
1,3,nearest,wrap,10.12,4
2,2,floor,wrap,9.96,4
0,4,ceil,wrap,9.96,4
2,2,stochastic,wrap,9.95,4
2,2,ceil,wrap,9.94,4
0,4,floor,saturate,9.8,4
1,3,floor,saturate,9.8,4
2,2,floor,saturate,9.8,4
3,1,floor,saturate,9.8,4
4,0,floor,saturate,9.8,4
0,4,ceil,saturate,9.8,4
1,3,ceil,saturate,9.8,4
2,2,ceil,saturate,9.8,4
3,1,ceil,saturate,9.8,4
4,0,ceil,saturate,9.8,4
1,3,stochastic,wrap,9.74,4
0,4,nearest,wrap,9.51,4
2,2,nearest,wrap,8.71,4
2,2,trunc,wrap,8.04,4
4,0,stochastic,wrap,7.75,4
3,1,stochastic,wrap,7.43,4
1,3,trunc,wrap,7.29,4
1,4,nearest,saturate,98.28,5
0,5,nearest,saturate,98.19,5
4,1,nearest,saturate,98.18,5
3,2,nearest,saturate,98.17,5
2,3,nearest,saturate,98.12,5
5,0,nearest,saturate,98.08,5
5,0,nearest,wrap,98.07,5
4,1,nearest,wrap,97.79,5
0,5,trunc,saturate,43.12,5
1,4,trunc,saturate,38.66,5
3,2,nearest,wrap,36.12,5
2,3,trunc,saturate,30.7,5
3,2,trunc,saturate,22.71,5
3,2,trunc,wrap,21.63,5
3,2,ceil,wrap,15.84,5
4,1,ceil,wrap,13.75,5
4,1,floor,wrap,12.26,5
5,0,ceil,wrap,11.3,5
4,1,trunc,saturate,11.16,5
4,1,trunc,wrap,11.16,5
0,5,stochastic,saturate,11.16,5
3,2,floor,wrap,11.0,5
1,4,stochastic,saturate,10.74,5
3,2,stochastic,saturate,10.7,5
5,0,trunc,saturate,10.58,5
5,0,trunc,wrap,10.58,5
1,4,nearest,wrap,10.41,5
0,5,stochastic,wrap,10.26,5
4,1,stochastic,saturate,10.23,5
1,4,floor,wrap,10.21,5
1,4,stochastic,wrap,10.2,5
0,5,ceil,wrap,10.11,5
2,3,stochastic,saturate,10.11,5
0,5,trunc,wrap,9.92,5
2,3,stochastic,wrap,9.92,5
2,3,floor,wrap,9.87,5
0,5,floor,wrap,9.82,5
0,5,floor,saturate,9.8,5
1,4,floor,saturate,9.8,5
2,3,floor,saturate,9.8,5
3,2,floor,saturate,9.8,5
4,1,floor,saturate,9.8,5
5,0,floor,saturate,9.8,5
0,5,ceil,saturate,9.8,5
1,4,ceil,saturate,9.8,5
2,3,ceil,saturate,9.8,5
3,2,ceil,saturate,9.8,5
4,1,ceil,saturate,9.8,5
5,0,ceil,saturate,9.8,5
2,3,ceil,wrap,9.7,5
0,5,nearest,wrap,9.68,5
1,4,ceil,wrap,9.59,5
5,0,stochastic,saturate,9.11,5
2,3,nearest,wrap,8.83,5
5,0,stochastic,wrap,8.63,5
2,3,trunc,wrap,8.33,5
5,0,floor,wrap,7.47,5
3,2,stochastic,wrap,7.42,5
4,1,stochastic,wrap,7.29,5
1,4,trunc,wrap,7.1,5
5,1,nearest,saturate,98.26,6
5,1,nearest,wrap,98.23,6
4,2,nearest,saturate,98.2,6
2,4,nearest,saturate,98.19,6
0,6,nearest,saturate,98.14,6
3,3,nearest,saturate,98.08,6
1,5,nearest,saturate,98.06,6
4,2,nearest,wrap,97.84,6
0,6,trunc,saturate,43.6,6
1,5,trunc,saturate,42.96,6
2,4,trunc,saturate,38.89,6
3,3,nearest,wrap,34.14,6
3,3,trunc,saturate,30.18,6
3,3,trunc,wrap,28.2,6
4,2,trunc,saturate,22.79,6
4,2,trunc,wrap,22.79,6
3,3,ceil,wrap,14.72,6
4,2,ceil,wrap,13.91,6
4,2,floor,wrap,11.82,6
2,4,stochastic,saturate,11.53,6
0,6,stochastic,saturate,11.33,6
5,1,ceil,wrap,11.16,6
5,1,trunc,saturate,11.06,6
5,1,trunc,wrap,11.06,6
5,1,stochastic,saturate,10.94,6
3,3,stochastic,saturate,10.71,6
2,4,stochastic,wrap,10.7,6
3,3,floor,wrap,10.67,6
1,5,stochastic,saturate,10.44,6
0,6,nearest,wrap,10.43,6
0,6,trunc,wrap,10.38,6
0,6,stochastic,wrap,10.21,6
2,4,ceil,wrap,10.17,6
4,2,stochastic,saturate,10.16,6
1,5,stochastic,wrap,10.16,6
1,5,nearest,wrap,9.93,6
0,6,floor,wrap,9.86,6
0,6,ceil,wrap,9.85,6
1,5,floor,wrap,9.82,6
0,6,floor,saturate,9.8,6
1,5,floor,saturate,9.8,6
2,4,floor,saturate,9.8,6
3,3,floor,saturate,9.8,6
4,2,floor,saturate,9.8,6
5,1,floor,saturate,9.8,6
2,4,floor,wrap,9.8,6
0,6,ceil,saturate,9.8,6
1,5,ceil,saturate,9.8,6
2,4,ceil,saturate,9.8,6
3,3,ceil,saturate,9.8,6
4,2,ceil,saturate,9.8,6
5,1,ceil,saturate,9.8,6
1,5,ceil,wrap,9.58,6
5,1,stochastic,wrap,9.19,6
2,4,nearest,wrap,9.07,6
2,4,trunc,wrap,7.93,6
1,5,trunc,wrap,7.68,6
5,1,floor,wrap,7.62,6
3,3,stochastic,wrap,7.6,6
4,2,stochastic,wrap,7.08,6
0,7,nearest,saturate,98.22,7
5,2,nearest,saturate,98.2,7
1,6,nearest,saturate,98.19,7
3,4,nearest,saturate,98.17,7
5,2,nearest,wrap,98.17,7
2,5,nearest,saturate,98.14,7
4,3,nearest,saturate,98.07,7
4,3,nearest,wrap,97.73,7
0,7,trunc,saturate,44.52,7
1,6,trunc,saturate,43.48,7
2,5,trunc,saturate,42.77,7
3,4,trunc,saturate,38.57,7
3,4,nearest,wrap,33.68,7
3,4,trunc,wrap,33.02,7
4,3,trunc,saturate,30.84,7
4,3,trunc,wrap,30.83,7
5,2,trunc,saturate,22.66,7
5,2,trunc,wrap,22.66,7
3,4,ceil,wrap,14.57,7
4,3,ceil,wrap,13.73,7
4,3,floor,wrap,12.45,7
4,3,stochastic,saturate,11.47,7
5,2,ceil,wrap,11.18,7
2,5,stochastic,saturate,10.92,7
1,6,stochastic,saturate,10.86,7
3,4,floor,wrap,10.85,7
0,7,stochastic,saturate,10.78,7
1,6,floor,wrap,10.73,7
0,7,floor,wrap,10.7,7
1,6,nearest,wrap,10.51,7
3,4,stochastic,saturate,10.51,7
5,2,stochastic,saturate,10.49,7
0,7,nearest,wrap,10.4,7
2,5,ceil,wrap,10.32,7
2,5,stochastic,wrap,10.05,7
0,7,stochastic,wrap,10.01,7
2,5,floor,wrap,9.95,7
0,7,trunc,wrap,9.88,7
0,7,ceil,wrap,9.87,7
0,7,floor,saturate,9.8,7
1,6,floor,saturate,9.8,7
2,5,floor,saturate,9.8,7
3,4,floor,saturate,9.8,7
4,3,floor,saturate,9.8,7
5,2,floor,saturate,9.8,7
0,7,ceil,saturate,9.8,7
1,6,ceil,saturate,9.8,7
2,5,ceil,saturate,9.8,7
3,4,ceil,saturate,9.8,7
4,3,ceil,saturate,9.8,7
5,2,ceil,saturate,9.8,7
1,6,stochastic,wrap,9.79,7
1,6,ceil,wrap,9.6,7
2,5,nearest,wrap,9.15,7
5,2,stochastic,wrap,8.71,7
2,5,trunc,wrap,8.6,7
1,6,trunc,wrap,8.1,7
3,4,stochastic,wrap,7.81,7
5,2,floor,wrap,7.19,7
4,3,stochastic,wrap,6.84,7
4,4,nearest,saturate,98.2,8
3,5,nearest,saturate,98.18,8
1,7,nearest,saturate,98.17,8
5,3,nearest,saturate,98.14,8
2,6,nearest,saturate,98.13,8
5,3,nearest,wrap,98.13,8
0,8,nearest,saturate,98.08,8
4,4,nearest,wrap,97.81,8
0,8,trunc,saturate,45.21,8
1,7,trunc,saturate,44.62,8
2,6,trunc,saturate,43.8,8
3,5,trunc,saturate,42.99,8
4,4,trunc,saturate,38.46,8
4,4,trunc,wrap,38.45,8
3,5,trunc,wrap,35.44,8
3,5,nearest,wrap,32.89,8
5,3,trunc,wrap,29.92,8
5,3,trunc,saturate,29.91,8
3,5,ceil,wrap,14.03,8
4,4,ceil,wrap,13.99,8
4,4,floor,wrap,12.07,8
0,8,stochastic,saturate,11.69,8
5,3,ceil,wrap,11.12,8
1,7,stochastic,saturate,10.97,8
3,5,floor,wrap,10.77,8
3,5,stochastic,saturate,10.73,8
4,4,stochastic,saturate,10.62,8
1,7,ceil,wrap,10.6,8
1,7,stochastic,wrap,10.42,8
2,6,stochastic,saturate,10.4,8
0,8,floor,wrap,10.28,8
1,7,floor,wrap,10.27,8
0,8,nearest,wrap,10.25,8
1,7,nearest,wrap,10.18,8
0,8,stochastic,wrap,10.07,8
2,6,ceil,wrap,10.03,8
2,6,floor,wrap,9.97,8
0,8,ceil,wrap,9.91,8
0,8,trunc,wrap,9.89,8
0,8,floor,saturate,9.8,8
1,7,floor,saturate,9.8,8
2,6,floor,saturate,9.8,8
3,5,floor,saturate,9.8,8
4,4,floor,saturate,9.8,8
5,3,floor,saturate,9.8,8
0,8,ceil,saturate,9.8,8
1,7,ceil,saturate,9.8,8
2,6,ceil,saturate,9.8,8
3,5,ceil,saturate,9.8,8
4,4,ceil,saturate,9.8,8
5,3,ceil,saturate,9.8,8
2,6,stochastic,wrap,9.68,8
5,3,stochastic,saturate,9.42,8
2,6,nearest,wrap,9.29,8
5,3,stochastic,wrap,8.57,8
2,6,trunc,wrap,8.47,8
5,3,floor,wrap,7.72,8
3,5,stochastic,wrap,7.15,8
1,7,trunc,wrap,7.14,8
4,4,stochastic,wrap,6.09,8
2,7,nearest,saturate,98.2,9
5,4,nearest,saturate,98.15,9
5,4,nearest,wrap,98.15,9
4,5,nearest,saturate,98.14,9
1,8,nearest,saturate,98.11,9
3,6,nearest,saturate,98.1,9
4,5,nearest,wrap,97.77,9
1,8,trunc,saturate,44.83,9
2,7,trunc,saturate,44.16,9
3,6,trunc,saturate,43.78,9
4,5,trunc,saturate,42.95,9
4,5,trunc,wrap,42.95,9
5,4,trunc,saturate,38.44,9
5,4,trunc,wrap,38.44,9
3,6,trunc,wrap,36.39,9
3,6,nearest,wrap,33.23,9
3,6,ceil,wrap,14.28,9
4,5,ceil,wrap,13.74,9
4,5,floor,wrap,12.05,9
4,5,stochastic,saturate,11.25,9
3,6,stochastic,saturate,11.18,9
1,8,stochastic,saturate,11.17,9
5,4,ceil,wrap,11.13,9
2,7,stochastic,saturate,10.91,9
3,6,floor,wrap,10.84,9
1,8,stochastic,wrap,10.82,9
5,4,stochastic,saturate,10.58,9
1,8,nearest,wrap,10.31,9
2,7,floor,wrap,10.18,9
2,7,stochastic,wrap,10.12,9
2,7,ceil,wrap,9.97,9
1,8,floor,saturate,9.8,9
2,7,floor,saturate,9.8,9
3,6,floor,saturate,9.8,9
4,5,floor,saturate,9.8,9
5,4,floor,saturate,9.8,9
1,8,ceil,saturate,9.8,9
2,7,ceil,saturate,9.8,9
3,6,ceil,saturate,9.8,9
4,5,ceil,saturate,9.8,9
5,4,ceil,saturate,9.8,9
1,8,ceil,wrap,9.71,9
1,8,floor,wrap,9.59,9
2,7,nearest,wrap,9.17,9
5,4,stochastic,wrap,8.95,9
2,7,trunc,wrap,8.35,9
5,4,floor,wrap,7.28,9
1,8,trunc,wrap,7.14,9
3,6,stochastic,wrap,6.92,9
4,5,stochastic,wrap,6.75,9
3,7,nearest,saturate,98.15,10
2,8,nearest,saturate,98.12,10
4,6,nearest,saturate,98.12,10
5,5,nearest,saturate,98.04,10
5,5,nearest,wrap,98.04,10
4,6,nearest,wrap,97.83,10
2,8,trunc,saturate,45.23,10
3,7,trunc,saturate,44.71,10
4,6,trunc,saturate,43.46,10
4,6,trunc,wrap,43.44,10
5,5,trunc,saturate,42.88,10
5,5,trunc,wrap,42.88,10
3,7,trunc,wrap,37.48,10
3,7,nearest,wrap,33.2,10
3,7,ceil,wrap,14.56,10
4,6,ceil,wrap,13.62,10
4,6,floor,wrap,11.95,10
2,8,stochastic,saturate,11.51,10
5,5,stochastic,saturate,11.48,10
3,7,floor,wrap,11.25,10
3,7,stochastic,saturate,11.17,10
5,5,ceil,wrap,11.15,10
4,6,stochastic,saturate,10.97,10
2,8,floor,wrap,10.46,10
2,8,stochastic,wrap,10.25,10
2,8,ceil,wrap,9.86,10
2,8,floor,saturate,9.8,10
3,7,floor,saturate,9.8,10
4,6,floor,saturate,9.8,10
5,5,floor,saturate,9.8,10
2,8,ceil,saturate,9.8,10
3,7,ceil,saturate,9.8,10
4,6,ceil,saturate,9.8,10
5,5,ceil,saturate,9.8,10
5,5,stochastic,wrap,9.6,10
2,8,nearest,wrap,9.11,10
2,8,trunc,wrap,8.46,10
5,5,floor,wrap,7.13,10
3,7,stochastic,wrap,7.11,10
4,6,stochastic,wrap,6.67,10
5,6,nearest,saturate,98.18,11
5,6,nearest,wrap,98.15,11
3,8,nearest,saturate,98.11,11
4,7,nearest,saturate,98.1,11
4,7,nearest,wrap,97.82,11
3,8,trunc,saturate,45.05,11
4,7,trunc,saturate,44.54,11
4,7,trunc,wrap,44.53,11
5,6,trunc,wrap,43.63,11
5,6,trunc,saturate,43.62,11
3,8,trunc,wrap,37.82,11
3,8,nearest,wrap,32.44,11
3,8,ceil,wrap,14.12,11
4,7,ceil,wrap,13.8,11
4,7,floor,wrap,11.52,11
5,6,ceil,wrap,11.12,11
3,8,floor,wrap,11.05,11
5,6,stochastic,saturate,10.85,11
3,8,stochastic,saturate,10.53,11
4,7,stochastic,saturate,10.35,11
3,8,floor,saturate,9.8,11
4,7,floor,saturate,9.8,11
5,6,floor,saturate,9.8,11
3,8,ceil,saturate,9.8,11
4,7,ceil,saturate,9.8,11
5,6,ceil,saturate,9.8,11
5,6,stochastic,wrap,8.99,11
3,8,stochastic,wrap,8.06,11
5,6,floor,wrap,7.27,11
4,7,stochastic,wrap,7.23,11
4,8,nearest,saturate,98.18,12
5,7,nearest,wrap,98.15,12
5,7,nearest,saturate,98.13,12
4,8,nearest,wrap,97.83,12
4,8,trunc,saturate,45.18,12
4,8,trunc,wrap,45.17,12
5,7,trunc,saturate,44.58,12
5,7,trunc,wrap,44.57,12
4,8,ceil,wrap,13.65,12
4,8,floor,wrap,11.56,12
4,8,stochastic,saturate,11.41,12
5,7,ceil,wrap,11.15,12
5,7,stochastic,saturate,10.65,12
4,8,floor,saturate,9.8,12
5,7,floor,saturate,9.8,12
4,8,ceil,saturate,9.8,12
5,7,ceil,saturate,9.8,12
5,7,stochastic,wrap,8.63,12
4,8,stochastic,wrap,7.54,12
5,7,floor,wrap,7.46,12
5,8,nearest,saturate,98.04,13
5,8,nearest,wrap,98.03,13
5,8,trunc,saturate,45.59,13
5,8,trunc,wrap,45.58,13
5,8,stochastic,saturate,11.76,13
5,8,ceil,wrap,11.17,13
